cas,cluster,smiles
153-94-6,125,O=C(O)[C@H](N)Cc2cnc1ccccc12
3818-37-9,125,CC(COc1ccccc1)NN
90-12-0,125,Cc2cccc1ccccc12
315-22-0,125,O=C1OCC3=CCN2CC[C@@H](OC(=O)[C@H](C)[C@@](C)(O)[C@@]1(C)O)[C@H]23
1121-92-2,125,C1CCCCCCN1
74-96-4,125,BrCC
5080-50-2,125,Cl.O=C(C)O[C@H](CC([O-])=O)C[N+](C)(C)C
1679-64-7,125,COC(=O)c1ccc(cc1)C(=O)O
506-59-2,125,Cl.CNC
627-18-9,125,BrCCCO
2370-63-0,125,CCOCCOC(=O)C(=C)C
5870-29-1,125,Cl.OC1(CCCC1)C(C(=O)OCCN(C)C)c2ccccc2
552-16-9,125,O=[N+]([O-])c1ccccc1C(=O)O
111-18-2,125,CN(C)CCCCCCN(C)C
50-35-1,125,O=C1NC(=O)CCC1N3C(=O)c2ccccc2C3=O
2244-16-8,125,CC1=CC[C@@H](CC1=O)C(C)=C
931-36-2,125,Cc1cnc(CC)n1
1985-51-9,125,O=C(OCC(C)(C)COC(=O)C(=C)C)C(=C)C
139264-17-8,125,CN(C)CCc2cnc1ccc(cc12)C[C@@H]3NC(=O)OC3
21736-83-4,125,Cl.Cl.C[C@H]1O[C@H]2O[C@@H]3[C@@H](O)[C@H](NC)[C@H](O)[C@H](NC)[C@H]3O[C@@]2(O)C(=O)C1
106-42-3,125,Cc1ccc(C)cc1
101-84-8,125,c1ccccc1Oc2ccccc2
109-69-3,125,CCCCCl
112-24-3,125,NCCNCCNCCN
2421-28-5,125,O=C1OC(=O)c2cc(ccc12)C(=O)c3ccc4C(=O)OC(=O)c4c3
6579-54-0,125,O=S(Cl)(=O)c1c(Cl)cccc1Cl
154323-57-6,125,O=S(=O)(Cc1ccc2ncc(CCN(C)C)c2c1)N3CCCC3
75-66-1,125,CC(C)(C)S
629-11-8,125,OCCCCCCO
719-32-4,125,Clc1c(C(Cl)=O)c(Cl)c(Cl)c(C(Cl)=O)c1Cl
109-60-4,125,CC(=O)OCCC
2044-64-6,125,CC(=O)CC(=O)N(C)C
94-07-5,125,OC(CNC)c1ccc(O)cc1
121-03-9,125,Cc1ccc(cc1S(O)(=O)=O)[N+]([O-])=O
3883-43-0,125,Cl[C@H]1OCCO[C@@H]1Cl
1728-46-7,125,O=C1CCCCC1C(C)(C)C
497-03-0,126,C[C@H]=C(C)C=O
1077-28-7,126,O=C(O)CCCCC1CCSS1
3789-59-1,126,N[C@@H](CC)c1ccccc1
99-48-9,126,CC(=C)C1CC=C(C)C(O)C1
590-29-4,126,[K+].[O-]C=O
765-09-3,126,BrCCCCCCCCCCCCC
14919-77-8,126,Cl.Oc1ccc(CNNC(=O)C(N)CO)c(O)c1O
171599-83-0,126,CN1CCN(CC1)S(=O)(=O)c4cc(C3=Nc2c(CCC)nn(C)c2C(=O)N3)c(OCC)cc4.O=C(O)C(O)(CC(=O)O)CC(=O)O
590-01-2,126,CCC(=O)OCCCC
124-68-5,126,CC(C)(N)CO
112-88-9,126,CCCCCCCCCCCCCCCCC=C
4860-03-1,126,CCCCCCCCCCCCCCCCCl
29911-28-2,126,OC(C)COC(C)COCCCC
600-22-6,126,CC(=O)C(=O)OC
111-20-6,126,O=C(O)CCCCCCCCC(=O)O
75-25-2,126,BrC(Br)Br
350-30-1,126,Fc1ccc(cc1Cl)[N+]([O-])=O
38090-53-8,126,NC\C=C\C(=O)O
36727-29-4,126,CC(CC(C)(C)C)CC(Cl)=O
50-10-2,126,[Br-].OC(C(=O)OCC[N+](C)(CC)CC)(c1ccccc1)C2CCCCC2
110-19-0,126,CC(=O)OCC(C)C
629-73-2,126,CCCCCCCCCCCCCCC=C
100-54-9,126,N#Cc1cccnc1
3699-54-5,126,O=C1NCCN1CCO
139-05-9,126,[Na+].O=S([O-])(=O)NC1CCCCC1
3938-95-2,126,CC(C)(C)C(=O)OCC
3970-62-5,126,CC(C)(C)C(O)CC
504-29-0,126,Nc1ccccn1
738-70-5,126,Nc2nc(N)ncc2Cc1cc(OC)c(OC)c(OC)c1
3234-28-4,126,CCCCCCCCCCCCC1CO1
79917-90-1,126,[Cl-].CCCCn1cc[n+](C)c1
108-99-6,126,Cc1cccnc1
2489-77-2,126,CN(C)C(=S)NC
17564-64-6,126,O=C2c1ccccc1C(=O)N2CCl
2867-47-2,126,CN(C)CCOC(=O)C(=C)C
25013-15-4,126,Cc1cccc(C=C)c1
85100-77-2,126,Br.CN1C=CN(CCCC)C1
110-69-0,126,CCC\C=N/O
328-42-7,126,O=C(O)C(=O)CC(=O)O
589-18-4,126,Cc1ccc(CO)cc1
3012-65-5,126,[NH4+].[NH4+].O=C([O-])CC(O)(CC(O)=O)C([O-])=O
371-40-4,126,Fc1ccc(N)cc1
513-37-1,126,C/C(C)=C\Cl
6289-46-9,126,COC(=O)C1CC(=O)C(CC1=O)C(=O)OC
111-14-8,126,CCCCCCC(=O)O
108-90-7,126,Clc1ccccc1
10595-72-9,126,O=C(OCCCCCCCCCCCCC)CCSCCC(=O)OCCCCCCCCCCCCC
613-93-4,126,O=C(NC)c1ccccc1
143314-14-1,126,O=[N+]([O-])[O-].C[n+]1ccn(CC)c1
109-52-4,126,CCCCC(=O)O
53797-35-6,126,O=S(=O)(O)O.N[C@@H]3[C@@H](O)[C@H](O)[C@@H](CN)O[C@@H]3O[C@@H]2[C@@H](N)C[C@@H](N)C(O)[C@H]2O[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
35578-47-3,126,O=C(c1ccc(Br)cc1)C(=O)c2ccc(Br)cc2
78755-81-4,126,O=C(OCC)c3ncn2c3CN(C)C(=O)c1cc(F)ccc12
27470-51-5,126,O=C(O)CCC(=O)OCC2(CCCC)C(=O)N(c1ccccc1)N(C2=O)c3ccccc3
85446-17-9,126,Brc1c(cc(Br)c(Br)c1Br)Oc2cc(Br)c(Br)c(Br)c2Br
34841-35-5,126,O=C(CC)c1cc(Cl)ccc1
479500-35-1,126,[Cl-].CCCC[N+]1(C)CCCC1
592-42-7,126,C=CCCC=C
10377-48-7,126,[Li+].[Li+].[O-]S([O-])(=O)=O
621-42-1,126,Oc1cccc(NC(C)=O)c1
93-58-3,126,COC(=O)c1ccccc1
127-09-3,126,[Na+].[O-]C(C)=O
611-06-3,126,O=[N+]([O-])c1ccc(Cl)cc1Cl
140-11-4,126,CC(=O)OCc1ccccc1
526-75-0,126,Cc1cccc(O)c1C
106-88-7,126,CCC1CO1
526-95-4,126,O[C@H]([C@@H](O)C(=O)O)[C@H](O)[C@H](O)CO
108-30-5,126,O=C1CCC(=O)O1
87-68-3,126,Cl/C(Cl)=C(\Cl)C(\Cl)=C(\Cl)Cl
112-75-4,126,CN(C)CCCCCCCCCCCCCC
1114-71-2,126,O=C(SCCC)N(CCCC)CC
122-04-3,126,O=[N+]([O-])c1ccc(cc1)C(Cl)=O
617-84-5,126,CCN(CC)C=O
140-29-4,126,N#CCc1ccccc1
138-37-4,126,Cl.O=S(N)(=O)c1ccc(CN)cc1
13171-25-0,126,Cl.Cl.COc2ccc(CN1CCNCC1)c(OC)c2OC
3030-47-5,126,CN(C)CCN(C)CCN(C)C
107-46-0,126,C[Si](C)(C)O[Si](C)(C)C
645-05-6,126,CN(C)c1nc(nc(n1)N(C)C)N(C)C
27813-02-1,126,CC(=C)C(=O)OCC(C)O
120-58-1,126,CC=Cc1ccc2OCOc2c1
534-22-5,126,Cc1ccco1
818-72-4,126,C#CC(O)CCCCC
142-77-8,126,O=C(CCCCCCC/C=C\CCCCCCCC)OCCCC
116-53-0,126,CC(CC)C(=O)O
582-25-2,126,[K+].[O-]C(=O)c1ccccc1
4097-22-7,126,Nc3ncnc2c3ncn2[C@H]1CC[C@@H](CO)O1
85-41-6,126,O=C1NC(=O)c2ccccc12
138-86-3,126,CC1=CCC(CC1)C(C)=C
107-87-9,126,CC(=O)CCC
71133-14-7,126,BrC(Cl)(Cl)C(=O)O
98-83-9,126,C=C(C)c1ccccc1
6419-19-8,126,OP(=O)(O)CN(CP(=O)(O)O)CP(=O)(O)O
874-42-0,126,O=Cc1ccc(Cl)cc1Cl
97-42-7,126,O=C(C)OC1CC(CC=C1C)C(=C)C
959-24-0,126,Cl.O=S(C)(=O)Nc1ccc(cc1)C(O)CNC(C)C
19767-45-4,126,[Na+].[O-]S(=O)(=O)CCS
23783-42-8,126,COCCOCCOCCOCCO
6893-02-3,127,O=C(O)[C@@H](N)Cc2cc(I)c(Oc1cc(I)c(O)cc1)c(I)c2
2524-64-3,127,ClP(=O)(Oc1ccccc1)Oc2ccccc2
69655-05-6,127,O=C3NC=Nc2c3ncn2[C@H]1CC[C@@H](CO)O1
59-50-7,127,Oc1ccc(Cl)c(C)c1
3440-28-6,127,O=C(NCCC(=O)O)c1ccccc1
63-74-1,127,Nc1ccc(cc1)S(=O)(N)=O
106-25-2,127,C\C(C)=C\CCC(/C)=C\CO
81-20-9,127,Cc1cccc(C)c1[N+](=O)[O-]
5817-39-0,127,Ic2cc(Oc1ccc(C[C@H](N)C(=O)O)cc1I)cc(I)c2O
3057-08-7,127,CC2(C)COP(Oc1ccccc1)OC2
532-43-4,127,[O-][N+]([O-])=O.Cc2nc(N)c(C[n+]1csc(CCO)c1C)cn2
1185-53-1,127,Cl.OCC(N)(CO)CO
78-82-0,127,CC(C)C#N
110-05-4,127,CC(C)(C)OOC(C)(C)C
16215-21-7,127,CCCCOC(=O)CCS
112-07-2,127,O=C(C)OCCOCCCC
1484-84-0,127,OCCC1CCCCN1
475-31-0,127,O=C(O)CNC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
1729-67-5,127,BrC(CBr)C(=O)OC
2638-94-0,127,O=C(O)CCC(C)(/N=N/C(C)(C#N)CCC(=O)O)C#N
3056-17-5,127,CC1=CN(C(=O)NC1=O)[C@H]2C=C[C@@H](CO)O2
118-71-8,127,CC=1OC=CC(=O)C=1O
51-48-9,127,O=C(O)[C@@H](N)Cc2cc(I)c(Oc1cc(I)c(O)c(I)c1)c(I)c2
2399-48-6,127,O=C(OCC1CCCO1)C=C
113734-18-2,127,OC(CNC(C)Cc1ccc(OCC(=O)O)cc1)c2csc(n2)C(F)(F)F
5451-09-2,127,Cl.NCC(=O)CCC(=O)O
67-28-7,128,O=[N+]([O-])c1ccc(/C=N/NC(C)=O)o1
106-71-8,128,C=CC(=O)OCCC#N
3270-71-1,128,O=[N+]([O-])c1ccc(/C=N/NC(=O)C(N)=O)o1
1948-33-0,128,CC(C)(C)c1cc(O)ccc1O
300-76-5,128,COP(=O)(OC)OC(Br)C(Cl)(Br)Cl
109-77-3,128,N#CCC#N
16491-24-0,128,O=C(OCC=CC=CC)C(C)C
344930-95-6,128,CC(C)c1cc(cc5c1C(=O)N(COC3=CC(=O)N4C=CC=C(OCCN2CCCCC2)C4=N3)S5(=O)=O)OC
555-77-1,128,ClCCN(CCCl)CCCl
72-80-0,128,Oc1c(Cl)cc(Cl)c2ccc(C)nc12
145-73-3,128,OC(=O)C2C(C1CCC2O1)C(=O)O
532-27-4,128,O=C(CCl)c1ccccc1
764-42-1,128,N#C\C=C\C#N
505-79-3,128,S=C=N\CCCSC
2491-38-5,128,O=C(CBr)c1ccc(O)cc1
129298-91-5,128,C[C@@]1(O[C@@H]1C\C=C(\C)C)[C@H]3[C@H](OC)[C@H](OC(=O)NC(=O)CCl)CC[C@@]23CO2
879-39-0,128,Clc1c(cc(Cl)c(Cl)c1Cl)[N+]([O-])=O
2478-10-6,128,O=C(C=C)OCCCCO
638-07-3,128,O=C(CCl)CC(=O)OCC
148477-71-8,128,CC(C)(CC)C(=O)OC2=C(C(=O)OC12CCCCC1)c3cc(Cl)cc(Cl)c3
5810-11-7,128,O=C(C)C(Cl)C(=O)N(C)C
48145-04-6,128,C=CC(=O)OCCOc1ccccc1
3018-12-0,128,ClC(Cl)C#N
111-30-8,128,O=CCCCC=O
50940-49-3,128,O=C(CCC(=O)O)OCCOC(=O)C=C
82-99-5,128,CCN(CC)CCSC(=O)C(c1ccccc1)c2ccccc2
69045-83-6,128,Clc1cc(cnc1Cl)C(Cl)(Cl)Cl
869-24-9,128,Cl.CCN(CC)CCCl
5026-74-4,129,c2cc(OCC1CO1)ccc2N(CC3CO3)CC4CO4
493-52-7,129,CN(C)c2ccc(/N=N/c1ccccc1C(=O)O)cc2
13048-33-4,129,C=CC(=O)OCCCCCCOC(=O)C=C
55-86-7,129,Cl.ClCCN(C)CCCl
17831-71-9,129,O=C(OCCOCCOCCOCCOC(=O)C=C)C=C
16969-10-1,129,C=CC(=O)OCC(O)COc1ccccc1
1070-70-8,129,O=C(OCCCCOC(=O)C=C)C=C
3031-66-1,129,CC(O)C#CC(C)O
42978-66-5,129,O=C(OC(C)COC(C)COC(C)COC(=O)C=C)C=C
87-56-9,129,O=CC(\Cl)=C(\Cl)C(=O)O
156-10-5,129,O=Nc2ccc(Nc1ccccc1)cc2
2451-62-9,129,O=C4N(CC1CO1)C(=O)N(CC2CO2)C(=O)N4CC3CO3
3468-11-9,129,N=C1NC(=N)c2ccccc12
534-07-6,129,ClCC(=O)CCl
21739-91-3,129,[Na+].COc1ccc(cc1)C(=O)C(/Br)=C\C([O-])=O
42594-17-2,129,C=CC(=O)OCC2CCC3C1CC(CC1COC(=O)C=C)C23
140-49-8,129,O=C(C)Nc1ccc(cc1)C(=O)CCl
77439-76-0,129,ClC=1C(=O)OC(O)C=1C(Cl)Cl
643-79-8,129,O=Cc1ccccc1C=O
79-74-3,130,Oc1cc(c(O)cc1C(C)(C)CC)C(C)(C)CC
212631-79-3,130,O=C(NOCC1CC1)c3ccc(F)c(F)c3Nc2ccc(I)cc2Cl
500-38-9,130,Oc2ccc(CC(C)C(C)Cc1ccc(O)c(O)c1)cc2O
106685-40-9,130,O=C(O)c1ccc2cc(ccc2c1)c3cc(c(OC)cc3)C46CC5CC(CC(C4)C5)C6
75-95-6,130,BrC(Br)C(Br)(Br)Br
3025-30-7,130,O=C(\C=C\C=C/CCCCC)OCC
538-75-0,130,N(=C=N\C1CCCCC1)\C2CCCCC2
95-32-9,130,c1cccc2sc(nc12)SSN3CCOCC3
17796-82-6,130,O=C3c1ccccc1C(=O)N3SC2CCCCC2
33419-42-0,130,COc1cc(cc(OC)c1O)[C@@H]5c2cc7OCOc7cc2C(O[C@@H]3O[C@@H]4CO[C@@H](C)O[C@H]4[C@H](O)[C@H]3O)C6COC(=O)[C@H]56
4252-78-2,130,O=C(CCl)c1ccc(Cl)cc1Cl
149647-78-9,130,O=C(Nc1ccccc1)CCCCCCC(=O)NO
101-90-6,130,c1ccc(cc1OCC2CO2)OCC3CO3
30007-47-7,130,O=[N+]([O-])C1(Br)COCOC1
1134-04-9,130,Clc1c(Cl)c(nc(Cl)c1Cl)C(Cl)(Cl)Cl
61869-08-7,131,Fc1ccc(cc1)[C@@H]4CCNC[C@H]4COc2ccc3OCOc3c2
60607-34-3,131,O=C5Nc1ccccc1N5CCCN2CCN(CC2)C(c3ccccc3)c4ccccc4
3819-00-9,131,CC(=O)c2cc3N(CCCN1CCC(CCO)CC1)c4ccccc4Sc3cc2
1225-55-4,131,Cl.CNCCCC2c3ccccc3C=Cc1ccccc12
536-43-6,131,Cl.CCCCOc1ccc(cc1)C(=O)CCN2CCCCC2
82186-77-4,131,CCCCN(CCCC)CC(O)c4cc(Cl)cc3c4c1ccc(Cl)cc1\C3=C\c2ccc(Cl)cc2
119431-25-3,131,OC(CN1CCC(CC1)Cc2ccc(F)cc2)c3ccc(Cl)cc3
58-28-6,131,Cl.CNCCCN2c3ccccc3CCc1ccccc12
57149-07-2,131,OC(CN1CCN(CC1)c2ccccc2OC)COc4cccc3ccccc34
100643-71-8,131,Clc2cc3CCc4cccnc4\C(=C1\CCNCC1)c3cc2
54063-53-5,131,CCCNCC(O)COc2ccccc2C(=O)CCc1ccccc1
104076-39-3,131,O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O.c1cccc2sc(nc12)NCCCOc4cc(CN3CCCCC3)ccc4
52-86-8,131,Fc1ccc(cc1)C(=O)CCCN2CCC(O)(CC2)c3ccc(Cl)cc3
511-12-6,131,CN1C[C@@H](C[C@@H]2c3cccc4ncc(C[C@@H]12)c34)C(=O)N[C@]8(C)O[C@]7(O)N([C@@H](Cc5ccccc5)C(=O)N6CCC[C@H]67)C8=O
79307-93-0,131,Cl.Clc1ccc(cc1)CC3=NN(C(=O)c2ccccc23)C4CCCN(C)CC4
1465-25-4,131,Cl.Cl.NCCNc2cccc1ccccc12
402910-27-4,131,Cc1cc(ccc1SC)Oc2ccc(cc2CN(C)C)S(N)(=O)=O
10262-69-8,131,CNCCCC24CCC(c1ccccc12)c3ccccc34
90293-01-9,131,CNCCCCOc2ccccc2Cc1ccccc1
14028-44-5,131,Clc1ccc2Oc4ccccc4N=C(c2c1)N3CCNCC3
5786-21-0,131,CN1CCN(CC1)C2=Nc4cc(Cl)ccc4Nc3ccccc23
929601-09-2,131,Cl.Clc1cccc(c1)C(O)CNC2Cc3cc(ccc3CC2)OCC(=O)OCC
10457-90-6,131,Fc1ccc(cc1)C(=O)CCCN2CCC(O)(CC2)c3ccc(Br)cc3
62-68-0,131,Cl.CCN(CC)CCOC(=O)C(CCC)(c1ccccc1)c2ccccc2
103377-41-9,131,Fc1ccc(cc1)N2CCN(CC2)CCCC(=O)NC3c5ccccc5SCc4ccccc34
17692-51-2,131,O=C(OCc1ccccc1)NC[C@@H]3C[C@@H]4c5cccc2c5c(cn2C)C[C@H]4N(C)C3
59669-26-0,131,CN(SN(C)C(=O)O\N=C(/C)SC)C(=O)O\N=C(/C)SC
31386-25-1,131,CN(C)CCOC(=O)c1cc3c(cc1)n(Cc2ccccc2)c(C)c3C
7681-67-6,131,Cl.CCC(=O)c1cc2N(CCCN(C)C)c3ccccc3Sc2cc1
82-86-0,132,O=C3c2cccc1cccc(c12)C3=O
548-66-3,132,Cl.CCN(CC)CCOC(=O)C(c1ccccc1)C2CCCCC2
4330-99-8,132,O=C(O)[C@H](O)[C@H](O)C(=O)O.CN(C)C[C@H](C)CN1c3ccccc3Sc2ccccc12.CN(C)C[C@H](C)CN1c3ccccc3Sc2ccccc12
113-52-0,132,Cl.CN(C)CCCN2c3ccccc3CCc1ccccc12
50-49-7,132,CN(C)CCCN2c3ccccc3CCc1ccccc12
127308-82-1,132,c1cc(cc2OCOc12)CCN5CCC[C@@H](OC(c3ccccc3)c4ccccc4)C5
6138-79-0,132,Cl.O.Cc1ccc(cc1)C(=C\CN2CCCC2)/c3ccccn3
23642-66-2,132,Cl.FC(F)(F)c2cccc(CC(C)NCCOC(=O)c1ccccc1)c2
42971-09-5,132,O=C(OCC)C1=C[C@@]5(CCCN4CCc3c(n1c2ccccc23)[C@@H]45)CC
2426-63-3,132,Cl.CC(C)N(CCc2cnc1ccc(cc12)OC)C(C)C
57808-66-9,132,Clc4cc5NC(=O)N(C3CCN(CCCN1c2ccccc2NC1=O)CC3)c5cc4
15574-96-6,132,CN1CC/C(CC1)=C3\c4ccccc4CCc2sccc23
14984-68-0,132,Cl.Clc1ccc(cc1)C(OCCN2CCCCC2)c3ccccc3
5116-94-9,132,OP(O)(=O)OCCCCCCCCCCCCC
26615-21-4,132,CN(C)CCOC1=Cc3ccccc3Sc2ccc(Cl)cc12
36415-61-9,132,Cl.COc4ccc5nc1c(CC[N@]3C[C@H]2C[C@@H]1[C@@H]3[C@H](C2)CC)c5c4
6170-42-9,132,Cl.Clc1ccc(cc1)CN(CCN(C)C)c2ccccn2
13187-06-9,132,O=C(O)/C=C\C(=O)O.CN1CC\C(CC1)=C2/c4ccccc4Sc3ccccc23
129-03-3,132,CN1CC\C(CC1)=C2\c4ccccc4C=Cc3ccccc23
6202-23-9,132,Cl.CN(C)CC\C=C2/c3ccccc3C=Cc1ccccc12
12083-48-6,132,Cl[V](Cl)(C1C=CC=C1)C2C=CC=C2
1217457-81-2,132,C[C@@H](C=1c2ccccc2CC=1CCN(C)C)c3ccccn3.O=C(O)/C=C\C(=O)O
33237-74-0,132,Cl.CCN(CC)CCCN(c1ccccc1)C2Cc3ccccc3C2
124937-51-5,132,Oc1ccc(C)cc1[C@H](CCN(C(C)C)C(C)C)c2ccccc2
60-87-7,132,CN(C)C(C)CN1c3ccccc3Sc2ccccc12
341-69-5,132,Cl.CN(C)CCOC(c1ccccc1)c2ccccc2C
26786-32-3,132,Cl.Clc1ccc(cc1)C(=O)CN(C)CCCN3c4ccccc4CCc2ccccc23
24219-97-4,132,CN1CC2N(CC1)c4ccccc4Cc3ccccc23
82248-59-7,132,Cl.Cc2ccccc2O[C@H](CCNC)c1ccccc1
65576-45-6,132,Clc1cc3c(cc1)Oc2ccccc2[C@@H]4CN(C)C[C@@H]34
4880-88-0,132,O=C1C[C@@]5(CCCN4CCc3c(n1c2ccccc23)[C@@H]45)CC
27833-64-3,132,O=C(O)CCC(=O)O.CN1CCN(CC1)C3=Nc4ccccc4Oc2ccc(Cl)cc23
2773-92-4,132,Cl.CN(C)CCOc2nc(cc1ccccc12)CCCC
59-33-6,132,O=C(O)/C=C\C(=O)O.COc1ccc(cc1)CN(CCN(C)C)c2ccccn2
53-60-1,132,Cl.CN(C)CCCN1c3ccccc3Sc2ccccc12
521-78-8,132,O=C(O)/C=C\C(=O)O.CN(C)CC(C)CN2c3ccccc3CCc1ccccc12
523-87-5,132,CN(C)CCOC(c1ccccc1)c2ccccc2.O=C2c1nc(Cl)nc1N(C)C(=O)N2C
2104-64-5,133,S=P(OCC)(Oc1ccc(cc1)[N+]([O-])=O)c2ccccc2
24017-47-8,133,CCOP(=S)(OCC)Oc1ncn(n1)c2ccccc2
14816-18-3,133,CCOP(=S)(O\N=C(/C#N)c1ccccc1)OCC
96182-53-5,133,CC(C)(C)c1ncc(OP(=S)(OCC)OC(C)C)cn1
17109-49-8,133,O=P(Sc1ccccc1)(Sc2ccccc2)OCC
950-35-6,133,[O-][N+](=O)c1ccc(OP(=O)(OC)OC)cc1
56-72-4,133,CCOP(=S)(OCC)Oc1ccc2c(c1)OC(=O)C(Cl)=C2C
21609-90-5,133,Clc2cc(OP(=S)(OC)c1ccccc1)c(Cl)cc2Br
2631-37-0,133,O=C(Oc1cc(C)cc(c1)C(C)C)NC
1563-66-2,133,CNC(=O)Oc1cccc2CC(C)(C)Oc12
470-90-6,133,Clc1cc(Cl)ccc1C(OP(=O)(OCC)OCC)=CCl
82560-54-1,133,CC(C)N(CCC(=O)OCC)SN(C)C(=O)Oc1cccc2CC(C)(C)Oc12
39196-18-4,133,O=C(O\N=C(\CSC)C(C)(C)C)NC
7786-34-7,133,O=P(OC)(OC)OC(/C)=C/C(=O)OC
8065-48-3,133,CCOP(=O)(OCC)SCCSCC
64-00-6,133,O=C(Oc1cc(ccc1)C(C)C)NC
2032-59-9,133,O=C(Oc1cc(C)c(cc1)N(C)C)NC
2310-17-0,133,CCOP(=S)(OCC)SCN1c2ccc(Cl)cc2OC1=O
114-26-1,133,CC(C)Oc1ccccc1OC(=O)NC
55285-14-8,133,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2CC(C)(C)Oc12
13457-18-6,133,O=C(OCC)c1cn2nc(cc2nc1C)OP(=S)(OCC)OCC
321-55-1,133,O=P(OCCCl)(OCCCl)Oc1ccc2c(c1)OC(=O)C(Cl)=C2C
944-22-9,133,S=P(Sc1ccccc1)(CC)OCC
4824-78-6,133,Clc1cc(OP(=S)(OCC)OCC)c(Cl)cc1Br
23135-22-0,133,O=C(C(=N\OC(=O)NC)\SC)N(C)C
56-38-2,133,S=P(Oc1ccc(cc1)[N+]([O-])=O)(OCC)OCC
10311-84-9,133,CCOP(=S)(OCC)SC(CCl)N2C(=O)c1ccccc1C2=O
26444-49-5,133,O=P(Oc1ccccc1)(Oc2ccc(C)cc2)Oc3ccccc3
5598-15-2,133,Clc1cc(Cl)c(Cl)nc1OP(=O)(OCC)OCC
57-47-6,133,CNC(=O)Oc1cc2c(cc1)N(C)[C@H]3N(C)CC[C@@]23C
2631-40-5,133,O=C(Oc1ccccc1C(C)C)NC
116-06-3,133,CC(C)(\C=N\OC(=O)NC)SC
4568-28-9,133,OCC[NH+](CCO)CCO.[O-]C(=O)CCCCCCCCCCCCCCCCC
41198-08-7,133,Brc1cc(Cl)c(OP(=O)(OCC)SCCC)cc1
644-64-4,133,O=C(N(C)C)n1nc(OC(=O)N(C)C)cc1C
563-12-2,133,S=P(SCSP(=S)(OCC)OCC)(OCC)OCC
23422-53-9,133,Cl.O=C(Oc1cccc(c1)/N=C/N(C)C)NC
2642-71-9,133,CCOP(=S)(OCC)SCN1N=Nc2ccccc2C1=O
2921-88-2,133,Clc1cc(Cl)c(Cl)nc1OP(=S)(OCC)OCC
18854-01-8,133,S=P(Oc1cc(on1)c2ccccc2)(OCC)OCC
16752-77-5,133,C\C(=N\OC(=O)NC)SC
962-58-3,133,Cc1cc(OP(=O)(OCC)OCC)nc(n1)C(C)C
1634-78-2,133,COP(=O)(OC)SC(CC(=O)OCC)C(=O)OCC
311-45-5,133,[O-][N+](=O)c1ccc(OP(=O)(OCC)OCC)cc1
22781-23-3,133,CNC(=O)Oc1cccc2OC(C)(C)Oc12
54593-83-8,133,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl
3689-24-5,133,CCOP(=S)(OCC)OP(=S)(OCC)OCC
13071-79-9,133,CC(C)(C)SCSP(=S)(OCC)OCC
42509-80-8,133,CC(C)n1nc(OP(=S)(OCC)OCC)nc1Cl
129101-54-8,133,O=C(Oc1cc(ccc1)[C@H](C)N(C)C)N(C)CC.O=C(O)[C@@H](O)[C@H](O)C(=O)O
546-71-4,133,[O-][N+](=O)c1ccc(OP(=O)(OCC)CC)cc1
23103-98-2,133,Cc1nc(nc(OC(=O)N(C)C)c1C)N(C)C
24353-61-5,133,S=P(N)(Oc1ccccc1C(=O)OC(C)C)OC
315-18-4,133,O=C(Oc1cc(C)c(c(C)c1)N(C)C)NC
78-48-8,133,CCCCSP(=O)(SCCCC)SCCCC
68937-41-7,134,CC(C)c1ccc(cc1)OP(=O)(Oc2ccc(cc2)C(C)C)Oc3ccc(cc3)C(C)C
299-86-5,134,Clc1cc(ccc1OP(=O)(NC)OC)C(C)(C)C
115-93-5,134,O=S(N)(=O)c1ccc(OP(=S)(OC)OC)cc1
298-02-2,134,CCSCSP(=S)(OCC)OCC
31218-83-4,134,COP(=S)(NCC)OC(\C)=C\C(=O)OC(C)C
86-50-0,134,COP(=S)(OC)SCN1N=Nc2ccccc2C1=O
298-04-4,134,CCSCCSP(=S)(OCC)OCC
98886-44-3,134,CC(CC)SP(=O)(OCC)N1CCSC1=O
34643-46-4,134,Clc1cc(Cl)ccc1OP(=S)(OCC)SCCC
25311-71-1,134,S=P(Oc1ccccc1C(=O)OC(C)C)(NC(C)C)OCC
5598-13-0,134,Clc1cc(Cl)c(Cl)nc1OP(=S)(OC)OC
947-02-4,134,O=P(OCC)(/N=C1\SCCS1)OCC
299-84-3,134,Clc1cc(OP(=S)(OC)OC)c(Cl)cc1Cl
52-85-7,134,O=S(=O)(N(C)C)c1ccc(OP(=S)(OC)OC)cc1
35400-43-2,134,CSc1ccc(OP(=S)(OCC)SCCC)cc1
2381-21-7,134,Cc4ccc1ccc2cccc3ccc4c1c23
6923-22-4,134,O=P(OC)(OC)OC(\C)=C\C(=O)NC
18181-70-9,134,Clc1cc(I)c(Cl)cc1OP(=S)(OC)OC
732-11-6,134,COP(=S)(OC)SCN2C(=O)c1ccccc1C2=O
950-37-8,134,O=C1SC(=NN1CSP(=S)(OC)OC)OC
