cas,cluster,smiles,inchikey
156-59-2,6,Cl\C=C/Cl,KFUSEUYYWQURPO-UPHRSURJSA-N
67-63-0,6,CC(C)O,KFZMGEQAYNKOFK-UHFFFAOYSA-N
20224-45-7,6,O=C1NC(=O)NC(=O)C1(CC=C)[C@H](C)CCC,KQPKPCNLIDLUMF-MRVPVSSYSA-N
111-66-0,6,C=CCCCCCC,KWKAKUADMBZCLK-UHFFFAOYSA-N
56-89-3,6,N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O,LEVWYRKDKASIDU-IMJSIDKUSA-N
352-93-2,6,CCSCC,LJSQFQKUNVCTIA-UHFFFAOYSA-N
139-66-2,6,c1ccccc1Sc2ccccc2,LTYMSROWYAPPGB-UHFFFAOYSA-N
137-06-4,6,Cc1ccccc1S,LXUNZSDDXMPKLP-UHFFFAOYSA-N
4300-97-4,6,CC(C)(CCl)C(Cl)=O,MQZNDDUMJVSIMH-UHFFFAOYSA-N
563-72-4,6,[Ca+2].[O-]C(=O)C([O-])=O,QXDMQSPYEZFLGF-UHFFFAOYSA-L
23432-62-4,6,CO[Si](CCCNC(=O)OC)(OC)OC,MVCSJYRFFFDKCX-UHFFFAOYSA-N
121057-90-7,6,F[P-](F)(F)(F)(F)F.C[N+]1(CC)CCCC1,WSYWUTMEDIHQRK-UHFFFAOYSA-N
35935-34-3,6,[I-].C[n+]1ccn(CC)c1,IKQCDTXBZKMPBB-UHFFFAOYSA-M
4130-08-9,6,O=C(C)O[Si](OC(C)=O)(OC(=O)C)C=C,NOZAQBYNLKNDRT-UHFFFAOYSA-N
4016-14-2,6,CC(C)OCC1CO1,NWLUZGJDEZBBRH-UHFFFAOYSA-N
75-60-5,6,C[As](C)(O)=O,OGGXGZAMXPVRFZ-UHFFFAOYSA-N
879866-95-2,6,CCC[N+]1(C)CCCCC1.F[B-](F)(F)F,ZJWDBZZWOVHWQY-UHFFFAOYSA-N
333-27-7,6,FC(F)(F)S(=O)(=O)OC,OIRDBPQYVWXNSJ-UHFFFAOYSA-N
15706-73-7,6,O=C(OCCCC)C(C)CC,OTKQNSSMCDLVQV-UHFFFAOYSA-N
60-56-0,6,S=C1NC=CN1C,PMRYVIKBURPHAH-UHFFFAOYSA-N
18694-40-1,6,Cc1cc(nc(n1)n2nc(C)cc2OC)OC,RHAXSHUQNIEUEY-UHFFFAOYSA-N
58-15-1,6,CN(C)C=2C(=O)N(c1ccccc1)N(C)C=2C,RMMXTBMQSGEXHJ-UHFFFAOYSA-N
625-55-8,6,CC(C)OC=O,RMOUBSOVHSONPZ-UHFFFAOYSA-N
98-82-8,6,CC(C)c1ccccc1,RWGFKTVRMDUZSP-UHFFFAOYSA-N
765-15-1,6,N#CSCCCCCCCCCCCC,RYZZMYXTNUJGMU-UHFFFAOYSA-N
938-73-8,6,CCOc1ccccc1C(N)=O,SBNKFTQSBPKMBZ-UHFFFAOYSA-N
4536-30-5,6,OCCOCCCCCCCCCCCC,SFNALCNOMXIBKG-UHFFFAOYSA-N
64057-70-1,6,Cl.CC(NC)Cc1ccc2OCOc2c1,LUWHVONVCYWRMZ-UHFFFAOYSA-N
178600-17-4,6,Cl.O=C(O)Cc2ccc(OCCNC[C@H](O)c1ccccc1)cc2,KCEFVYIWOQSJCH-LMOVPXPDSA-N
7791-18-6,6,O.O.O.O.O.O.Cl[Mg]Cl,DHRRIBDTHFBPNG-UHFFFAOYSA-L
22915-73-7,6,O=C(OCCCCCCOC(=O)c1ccccc1)c2ccccc2,TYTTZVDFWCBYPG-UHFFFAOYSA-N
123-35-3,6,C/C(C)=C\CCC(=C)C=C,UAHWPYUMFXYFJY-UHFFFAOYSA-N
64808-48-6,6,[Na+].[Na+].O=C([O-])c2ccc(Cl)cc2Nc1ccccc1C([O-])=O,QPJBONAWFAURGB-UHFFFAOYSA-L
5138-18-1,6,OC(=O)CC(C(=O)O)S(=O)(=O)O,ULUAUXLGCMPNKK-UHFFFAOYSA-N
100-64-1,6,O\N=C1/CCCCC1,VEZUQRBDRNJBJY-UHFFFAOYSA-N
2554-06-5,6,C[Si]1(O[Si](C)(O[Si](C)(O[Si](C)(O1)C=C)C=C)C=C)C=C,VMAWODUEPLAHOE-UHFFFAOYSA-N
487-93-4,6,CN(C)CCc2cnc1ccc(O)cc12,NA
591-17-3,6,Cc1cc(Br)ccc1,WJIFKOVZNJTSGO-UHFFFAOYSA-N
2420-87-3,6,O=C1OC(=O)c2cc(ccc12)c3ccc4C(=O)OC(=O)c4c3,WKDNYTOXBCRNPV-UHFFFAOYSA-N
118-56-9,6,O=C(OC1CC(C)CC(C)(C)C1)c2ccccc2O,WSSJONWNBBTCMG-UHFFFAOYSA-N
137-40-6,6,[Na+].[O-]C(=O)CC,JXKPEJDQGNYQSM-UHFFFAOYSA-M
67874-72-0,6,O=C(C)OC1CCCCC1C(C)(C)CC,YEVACTAGDANHRH-UHFFFAOYSA-N
98-53-3,6,O=C1CCC(CC1)C(C)(C)C,YKFKEYKJGVSEIX-UHFFFAOYSA-N
7007-96-7,6,O=C(N\N=C\C=CC)c1ccncc1,YLWYNCPRXFCNLQ-ZSTLJLKQSA-N
1975-50-4,6,Cc1c(cccc1[N+](=O)[O-])C(=O)O,YPQAFWHSMWWPLX-UHFFFAOYSA-N
124-12-9,6,CCCCCCCC#N,YSIMAPNUZAVQER-UHFFFAOYSA-N
2270-60-2,6,O=C(CC(C)CC\C=C(/C)C)OC,ZFLPOPCZMXGUOJ-UHFFFAOYSA-N
26259-45-0,6,COc1nc(NCC)nc(NC(C)CC)n1,ZJMZZNVGNSWOOM-UHFFFAOYSA-N
636-26-0,6,CC1=CNC(=S)NC1=O,ZLAQATDNGLKIEV-UHFFFAOYSA-N
4684-94-0,6,OC(=O)c1cccc(Cl)n1,ZLKMOIHCHCMSFW-UHFFFAOYSA-N
684-93-5,6,NC(=O)N(C)N=O,ZRKWMRDKSOPRRS-UHFFFAOYSA-N
486-12-4,7,Cc1ccc(cc1)C(=C\CN2CCCC2)/c3ccccn3,CBEQULMOCCWAQT-WOJGMQOQSA-N
1094-08-2,7,Cl.CCN(CC)C(C)CN1c3ccccc3Sc2ccccc12,VXPCQISYVPFYRK-UHFFFAOYSA-N
6452-73-9,7,Cl.CC(C)NCC(O)COc1ccccc1OCC=C,COAJXCLTPGGDAJ-UHFFFAOYSA-N
3239-45-0,7,Cl.FC(F)(F)c1cccc(C[C@H](C)NCC)c1,ZXKXJHAOUFHNAS-FVGYRXGTSA-N
110-65-6,7,OCC#CCO,DLDJFQGPPSQZKI-UHFFFAOYSA-N
68677-26-9,7,O=C(O)/C=C/C(=O)O.CN(C)CCc2cnc1ccccc12,NA
31895-22-4,7,CN(C)C1CSSSC1.O=C(O)C(=O)O,ICTQUFQQEYSGGJ-UHFFFAOYSA-N
15663-27-1,7,Cl[Pt](Cl)(N)N,DQLATGHUWYMOKM-UHFFFAOYSA-L
1450-85-7,7,S=C1N=CC=CN1,HBCQSNAFLVXVAY-UHFFFAOYSA-N
33032-12-1,7,O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O.CN(C)CCN(Cc1cccs1)c2ccccn2.CN(C)CCN(Cc1cccs1)c2ccccn2,OLGIEIJNOQGBSS-VQYXCCSOSA-N
135-23-9,7,Cl.CN(C)CCN(Cc1cccs1)c2ccccn2,BONORRGKLJBGRV-UHFFFAOYSA-N
5424-37-3,7,Cl.Cl.Nc1cc(C)nc2ccc(cc12)NC(=O)Nc3ccc4nc(C)cc(N)c4c3,GKQYGRWQCWWSHN-UHFFFAOYSA-N
61546-00-7,7,[Br-].C[n+]1ccn(CCCCCCCCCCCC)c1,QWLSTCVUGYAKLE-UHFFFAOYSA-M
53179-07-0,7,COc2ccccc2OC(CCNC)c1ccccc1,ITJNARMNRKSWTA-UHFFFAOYSA-N
1176-08-5,7,O=C(O)C(O)(CC(=O)O)CC(=O)O.CN(C)CCOc2ccccc2Cc1ccccc1,ZZYHCCDMBJTROG-UHFFFAOYSA-N
5437-45-6,7,BrCC(=O)OCc1ccccc1,JHVLLYQQQYIWKX-UHFFFAOYSA-N
541-53-7,7,NC(=S)NC(N)=S,JIRRNZWTWJGJCT-UHFFFAOYSA-N
28777-98-2,7,O=C1OC(=O)CC1\C=C\CCCCCCCCCCCCCCCC,KAYAKFYASWYOEB-ISLYRVAYSA-N
NOCAS_48895,7,O=C(O)/C=C/C(=O)O.CCN(CC)CCc2cnc1ccccc12.CCN(CC)CCc2cnc1ccccc12,NA
2365-48-2,7,O=C(OC)CS,MKIJJIMOAABWGF-UHFFFAOYSA-N
55704-78-4,7,CC1(O)CSC(C)(O)CS1,NHKIYYMFGJBOTK-UHFFFAOYSA-N
57574-09-1,7,O=C(O)CCCCCCNC2c3ccccc3CCc1ccccc12,ONNOFKFOZAJDHT-UHFFFAOYSA-N
58066-85-6,7,C[N+](C)(C)CCOP([O-])(=O)OCCCCCCCCCCCCCCCC,PQLXHQMOHUQAKB-UHFFFAOYSA-N
126-06-7,7,CC1(C)C(=O)N(Br)C(=O)N1Cl,PQRDTUFVDILINV-UHFFFAOYSA-N
447-41-6,7,OC(c1ccc(O)cc1)C(C)NC(C)CCc2ccccc2,PTGXAUBQBSGPKF-UHFFFAOYSA-N
623-51-8,7,O=C(OCC)CS,PVBRSNZAOAJRKO-UHFFFAOYSA-N
315-80-0,7,Cl.CN(C)CCN3c1ccccc1N(C)c2ccccc2C3=O,RJPZIQRLRMWPRF-UHFFFAOYSA-N
4682-36-4,7,O=C(O)C(O)(CC(=O)O)CC(=O)O.CN(C)CCOC(c1ccccc1)c2ccccc2C,MMMNTDFSPSQXJP-UHFFFAOYSA-N
108-98-5,7,Sc1ccccc1,RMVRSNDYEFQCLF-UHFFFAOYSA-N
1617-90-9,7,O=C(OC)[C@@]5(O)C[C@@]4(CCCN3CCc2c1ccccc1n5c2[C@@H]34)CC,RXPRRQLKFXBCSJ-GIVPXCGWSA-N
25389-94-0,7,O=S(=O)(O)O.O[C@@H]3[C@@H](O)[C@H](O)[C@@H](CN)O[C@@H]3O[C@H]2[C@H](O)[C@@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O)[C@H](N)C[C@@H]2N,OOYGSFOGFJDDHP-KMCOLRRFSA-N
552-22-7,7,IOc1cc(C)c(cc1C(C)C)c2cc(C(C)C)c(OI)cc2C,SHOKWSLXDAIZPP-UHFFFAOYSA-N
31677-93-7,7,Cl.O=C(c1cc(Cl)ccc1)C(C)NC(C)(C)C,HEYVINCGKDONRU-UHFFFAOYSA-N
6138-56-3,7,O=C(O)C(O)(CC(=O)O)CC(=O)O.CN(C)CCN(Cc1ccccc1)c2ccccn2,GGRBYIUPUOYRLQ-UHFFFAOYSA-N
130-20-1,7,O=C4c3c2Nc6c(Cl)cc1C(=O)c7ccccc7C(=O)c1c6Nc2c(Cl)cc3C(=O)c5ccccc45,UGCDBQWJXSAYIL-UHFFFAOYSA-N
611-09-6,7,[O-][N+](=O)c1cc2c(cc1)NC(=O)C2=O,UNMYHYODJHKLOC-UHFFFAOYSA-N
5039-78-1,7,[Cl-].C[N+](C)(C)CCOC(=O)C(=C)C,RRHXZLALVWBDKH-UHFFFAOYSA-M
7152-80-9,7,N#CSc1ccc(cc1)N(C)C,WCCIEZDFRJREQJ-UHFFFAOYSA-N
90494-79-4,7,Cl.FC(F)(F)c1cccc(c1)C4=CCN(CCc2cc3ccccc3cc2)CC4,WVHBEIJGAINUBW-UHFFFAOYSA-N
150408-73-4,7,Fc6ccccc6C3=N[C@H](NC(=O)c1cc2ccccc2n1)C(=O)N5CCc4cccc3c45,NA
1066-30-4,7,[Cr+3].O=C([O-])C.[O-]C(C)=O.[O-]C(C)=O,WYYQVWLEPYFFLP-UHFFFAOYSA-K
51-65-0,7,Fc1ccc(CC(N)C(=O)O)cc1,XWHHYOYVRVGJJY-UHFFFAOYSA-N
91-84-9,7,COc1ccc(cc1)CN(CCN(C)C)c2ccccn2,YECBIJXISLIIDS-UHFFFAOYSA-N
179113-91-8,7,O=C(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)NCC(=O)O,YLEARPUNMCCKMP-DOFZRALJSA-N
14096-51-6,7,[Cl-][Pt]1([Cl-])NCCN1,NA
89565-68-4,7,CN4[C@H]1CC[C@@H]4CC(C1)OC(=O)c3cnc2ccccc23,NA
147-24-0,7,Cl.CN(C)CCOC(c1ccccc1)c2ccccc2,PCHPORCSPXIHLZ-UHFFFAOYSA-N
58-73-1,7,CN(C)CCOC(c1ccccc1)c2ccccc2,ZZVUWRFHKOJYTH-UHFFFAOYSA-N
2224-15-9,8,C(OCCOCC1CO1)C2CO2,AOBIOSPNXBMOAT-UHFFFAOYSA-N
73231-34-2,8,O=S(C)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl,AYIRNRDRBQJXIF-NXEZZACHSA-N
159701-44-7,8,CCN(CC)C(=O)N[C@@H]2C=C1c3cccc4ncc(C[C@@H]1N(C)C2)c34,NA
78-10-4,8,CCO[Si](OCC)(OCC)OCC,BOTDANWDWHJENH-UHFFFAOYSA-N
10402-53-6,8,Cl.Cl.O=C(c1ccccc1)C(C)CN3CCN(CC(OCC)c2ccccc2)CC3,BPMQVOKMMQFZGV-UHFFFAOYSA-N
673-31-4,8,NC(=O)OCCCc1ccccc1,CAMYKONBWHRPDD-UHFFFAOYSA-N
36443-80-8,8,[Cl-].C[n+]2ccn(Cc1ccccc1)c2,FCRZSGZCOGHOGF-UHFFFAOYSA-M
28721-07-5,8,NC(=O)N3c1ccccc1C(=O)Cc2ccccc23,CTRLABGOLIVAIY-UHFFFAOYSA-N
3616-78-2,8,Cl.FC(F)(F)c1cccc(C[C@@H](C)NCC)c1,ZXKXJHAOUFHNAS-SBSPUUFOSA-N
18109-81-4,8,CCC(C(=O)OCCOCCN(CC)CC)c1ccccc1.O=C(O)C(O)(CC(=O)O)CC(=O)O,JVKMHUAWFDGPTF-UHFFFAOYSA-N
3575-80-2,8,Fc1ccc(cc1)C(=O)CCCN2CCC(C)CC2,DKMFBWQBDIGMHM-UHFFFAOYSA-N
637-58-1,8,Cl.CCCCOc1ccc(cc1)OCCCN2CCOCC2,SYCBXBCPLUFJID-UHFFFAOYSA-N
70458-95-6,8,CN1CCN(CC1)c2cc3N(CC)C=C(C(=O)O)C(=O)c3cc2F.CS(=O)(=O)O,HQQSBEDKMRHYME-UHFFFAOYSA-N
52-24-4,8,S=P(N1CC1)(N2CC2)N3CC3,FOCVUCIESVLUNU-UHFFFAOYSA-N
5053-08-7,8,Cl.O=C3NCC1(CCN(CC1)CCc2ccccc2)O3,FIKFLLIUPUVONI-UHFFFAOYSA-N
136-47-0,8,Cl.CN(C)CCOC(=O)c1ccc(NCCCC)cc1,PPWHTZKZQNXVAE-UHFFFAOYSA-N
546-06-5,8,CN(C)[C@@H]4CC5=CC[C@@H]1[C@H](CC[C@@]23CN(C)[C@@H](C)[C@H]3CC[C@@H]12)[C@@]5(C)CC4,GPLGAQQQNWMVMM-MYAJQUOBSA-N
54188-38-4,8,COc1cc4c(cc1)n3CCN(C)C2=NCCc4c23,GVXBHSBKKJRBMS-UHFFFAOYSA-N
19719-28-9,8,Clc1cc(Cl)ccc1CC(=O)O,GXMWLJKTGBZMBH-UHFFFAOYSA-N
36431-72-8,8,CC2=CCCC(C)(C)C12CCC(C)O1,GYUZHTWCNKINPY-UHFFFAOYSA-N
124832-27-5,8,Cl.CC(C)[C@H](N)C(=O)OCCOCn2cnc1c2N=C(N)NC1=O,ZCDDBUOENGJMLV-QRPNPIFTSA-N
149-16-6,8,Nc1ccc(cc1)C(=O)OCCCN(CCCC)CCCC,HQFWVSGBVLEQGA-UHFFFAOYSA-N
18480-53-0,8,OC(=O)c1snc(Cl)c1Cl,HQZKNCJWLIWCSV-UHFFFAOYSA-N
54-80-8,8,CC(C)NCC(O)c1ccc2ccccc2c1,HRSANNODOVBCST-UHFFFAOYSA-N
82410-32-0,8,OCC(CO)OCn2cnc1c2N=C(N)NC1=O,IRSCQMHQWWYFCW-UHFFFAOYSA-N
630-10-4,8,NC(N)=[Se],IYKVLICPFCEZOF-UHFFFAOYSA-N
39809-25-1,8,OCC(CO)CCn2cnc1c2NC(N)=NC1=O,JNTOCHDNEULJHD-UHFFFAOYSA-N
2050-99-9,8,CC(C)CCC(=O)CCC(C)C,JQCWLRHNAHIIGW-UHFFFAOYSA-N
16488-48-5,8,[Cl-].CC[NH+](CC)CCOC(=O)c1ccc(NCCCC)cc1,XTIUAXFQEAMQRU-UHFFFAOYSA-N
34368-04-2,8,Oc2ccc(CCNC(C)CCc1ccc(O)cc1)cc2O,JRWZLRBJNMZMFE-UHFFFAOYSA-N
5875-06-9,8,Cl.CCN(CC)CCOC(=O)c1ccc(OCCC)c(N)c1,BFUUJUGQJUTPAF-UHFFFAOYSA-N
6981-18-6,8,Nc2nc(N)ncc2Cc1cc(OC)c(OC)cc1C,KEEYRKYKLYARHO-UHFFFAOYSA-N
51229-78-8,8,[Cl-].Cl\C=C/C[N+]13CN2CN(CN(C1)C2)C3,UKHVLWKBNNSRRR-ODZAUARKSA-M
130-95-0,8,COc1cc2c(cc1)nccc2[C@@H](O)[C@@H]4CC3CCN4C[C@@H]3C=C,LOUPRKONTZGTKE-VOMFEXJBSA-N
200707-85-3,8,Cl.Cl.NC(=O)COCCN1CCN(CC1)C(c2ccc(Cl)cc2)c3ccccc3,ASDFTQNLTBVBQC-UHFFFAOYSA-N
10102-18-8,8,[Na+].[Na+].[O-][Se]([O-])=O,BVTBRVFYZUCAKH-UHFFFAOYSA-L
59277-89-3,8,NC2=Nc1c(ncn1COCCO)C(=O)N2,MKUXAQIIEYXACX-UHFFFAOYSA-N
143-23-7,8,NCCCCCCNCCCCCCN,MRNZSTMRDWRNNR-UHFFFAOYSA-N
138472-01-2,8,CC(C(=C/C(=N\O)C(=O)N)/CC)[N+]([O-])=O,MZAGXDHQGXUDDX-AGLLBGTNSA-N
1443-44-3,8,Cl.CCC(=O)N(C1CCN(CC1)C(C)Cc2ccccc2)c3ccccc3,AYZIIWODJOXKNC-UHFFFAOYSA-N
10022-31-8,8,[Ba+2].[O-][N+]([O-])=O.[O-][N+]([O-])=O,IWOUKMZUPDVPGQ-UHFFFAOYSA-N
106017-08-7,8,Cl.CN1CCN(CC1)c4c(F)cc2c3N(C=C(C2=O)C(=O)O)CCSc34,LPQOADBMXVRBNX-UHFFFAOYSA-N
116714-46-6,8,Clc1cc(ccc1OC(F)(F)C(F)OC(F)(F)F)NC(=O)NC(=O)c2c(F)cccc2F,NJPPVKZQTLUDBO-UHFFFAOYSA-N
63659-18-7,8,CC(C)NCC(O)COc1ccc(cc1)CCOCC2CC2,NWIUTZDMDHAVTP-UHFFFAOYSA-N
1248-42-6,8,Cl.O=C(OC)c1ccccc1C(=O)c3ccc(OCCN2CCCCC2)cc3,ZRFIFDFEDPJBII-UHFFFAOYSA-N
125-86-0,8,O=S(=O)(O)CCS(=O)(=O)O.CCN(CC)CCOC(=O)C1(CCCC1)c2ccccc2.CCN(CCOC(=O)C1(CCCC1)c2ccccc2)CC,BANIDACEBXZGNK-UHFFFAOYSA-N
972-02-1,8,OC(CCCN1CCCCC1)(c2ccccc2)c3ccccc3,OGAKLTJNUQRZJU-UHFFFAOYSA-N
97-39-2,8,Cc2ccccc2NC(=N)Nc1ccccc1C,OPNUROKCUBTKLF-UHFFFAOYSA-N
2897-60-1,8,C[Si](CCCOCC1CO1)(OCC)OCC,OTARVPUIYXHRRB-UHFFFAOYSA-N
15318-45-3,8,O=S(C)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl,OTVAEFIXJLOWRX-NXEZZACHSA-N
94-23-5,8,CCOc1ccc(cc1)C(=O)OCCN(CC)CC,OWWVHQUOYSPNNE-UHFFFAOYSA-N
35035-05-3,8,[Br-].COC1C\C(C[N+](C)(C)C1)=C(/c2sccc2)c3cccs3,QTSXMEPZSHLZFF-UHFFFAOYSA-M
75-97-8,8,CC(C)(C)C(C)=O,PJGSXYOJTGTZAV-UHFFFAOYSA-N
118134-30-8,8,CC(C)(C)C1CCC2(CC1)OCC(CN(CC)CCC)O2,PUYXTUJWRLOUCW-UHFFFAOYSA-N
74341-78-9,8,Cl.CC(NCC)Cc1ccc2OCOc2c1,IBDIPBWIXJRJQM-UHFFFAOYSA-N
143-16-8,8,CCCCCCNCCCCCC,PXSXRABJBXYMFT-UHFFFAOYSA-N
112398-08-0,8,CN5C[C@@H]4C[C@H]5CN4c1cc2N(C=C(C(=O)O)C(=O)c2cc1F)C3CC3,QMLVECGLEOSESV-RYUDHWBXSA-N
23651-95-8,8,Oc1ccc(cc1O)[C@H](O)[C@H](N)C(=O)O,QXWYKJLNLSIPIN-YUMQZZPRSA-N
21216-78-4,8,[I-].C[N+]1(CCCCC1)CC2COC(O2)(c3ccccc3)c4ccccc4,NOXZRZKBAKQQAL-UHFFFAOYSA-M
55-48-1,8,CN3[C@@H]1CC[C@H]3C[C@H](C1)OC(=O)C(CO)c2ccccc2.O=S(=O)(O)O.OCC(c1ccccc1)C(=O)O[C@H]2C[C@H]3CC[C@@H](C2)N3C,HOBWAPHTEJGALG-AADVZIIPSA-N
357-57-3,8,COc1cc2c(cc1OC)N5C(=O)C[C@@H]4OCC=C3CN7CC[C@]26[C@@H]7C[C@@H]3[C@@H]4[C@H]56,RRKTZKIUPZVBMF-IBTVXLQLSA-N
116287-13-9,8,C[C@H](CN1CCCC1)C(=O)c2ccc(cc2)C(F)(F)F,RYZCWZZJFAKYHX-LLVKDONJSA-N
2425-79-8,8,C(CCCOCC1CO1)OCC2CO2,SHKUUQIDMUMQQK-UHFFFAOYSA-N
15646-46-5,8,O=C1OC(=N/C1=C\OCC)c2ccccc2,SJHPCNCNNSSLPL-NTMALXAHSA-N
65505-17-1,8,Cc1occc1SSC,SRUTWBWLFKSTIS-UHFFFAOYSA-N
6164-98-3,8,Clc1cc(C)c(/N=C/N(C)C)cc1,STUSTWKEFDQFFZ-KPKJPENVSA-N
6640-24-0,8,Clc1cc(ccc1)N2CCNCC2,VHFVKMTVMIZMIK-UHFFFAOYSA-N
10361-37-2,8,Cl[Ba]Cl,WDIHJSXYQDMJHN-UHFFFAOYSA-L
103-76-4,8,OCCN1CCNCC1,WFCSWCVEJLETKA-UHFFFAOYSA-N
108929-04-0,8,Cl.NC2=NCC3c4ccccc4Cc1ccccc1N23,VKXSGUIOOQPGAF-UHFFFAOYSA-N
77145-61-0,8,Cl.Clc1nc(ccc1)N2CCC(N)CC2,FUMINTAAUJUVMP-UHFFFAOYSA-N
2353-33-5,8,NC1=NC(=O)N(C=N1)[C@H]2C[C@H](O)[C@@H](CO)O2,XAUDJQYHKZQPEU-KVQBGUIXSA-N
1421-65-4,8,Cl.Oc1ccc(C[C@H](N)C(=O)OC)cc1O,WFGNJLMSYIJWII-FJXQXJEOSA-N
69056-62-8,8,C[P+](CCCC)(CCCC)CCCC.[O-]S(=O)(=O)OC,JMXOUHNHEFFQIW-UHFFFAOYSA-M
127-85-5,8,[Na+].O=[As]([O-])(O)c1ccc(N)cc1,OUFRIWNNMFWZTM-UHFFFAOYSA-M
10326-27-9,8,[Ba+2].[Cl-].[Cl-].O.O,PWHCIQQGOQTFAE-UHFFFAOYSA-L
54-42-2,8,IC1=CN(C(=O)NC1=O)[C@H]2C[C@H](O)[C@@H](CO)O2,XQFRJNBWHJMXHO-RRKCRQDMSA-N
124-43-6,8,NC(N)=O.OO,AQLJVWUFPCUVLO-UHFFFAOYSA-N
616202-92-7,8,Clc2cc1c(CCNC[C@@H]1C)cc2,XTTZERNUQAFMOF-QMMMGPOBSA-N
747-36-4,8,O=S(=O)(O)O.CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,JCBIVZZPXRZKTI-UHFFFAOYSA-N
16506-27-7,8,ClCCN(CCCl)c1cc2nc(CCCC(=O)O)n(C)c2cc1,YTKUWDBFDASYHO-UHFFFAOYSA-N
24602-86-6,8,CC1CN(CCCCCCCCCCCCC)CC(C)O1,YTOPFCCWCSOHFV-UHFFFAOYSA-N
2386-87-0,8,O=C(OCC1CC2OC2CC1)C3CCC4OC4C3,YXALYBMHAYZKAP-UHFFFAOYSA-N
1541-81-7,8,CCCCCCCCCCCCN1CCOCC1,ZRIILUSQBDFVNY-UHFFFAOYSA-N
2605-79-0,8,C[N+]([O-])(C)CCCCCCCCCC,ZRKZFNZPJKEWPC-UHFFFAOYSA-N
4630-95-9,8,[Br-].CC[N+]3(CC)CC/C(=C(\c1ccccc1)c2ccccc2)C3C,UCGJZJXOPSNTGZ-UHFFFAOYSA-M
35891-70-4,8,O[C@@H]([C@H](O)C\C=C\CCCCCCC(=O)CCCCCC)[C@@](N)(CO)C(=O)O,ZZIKIHCNFWXKDY-GNTQXERDSA-N
76150-91-9,9,Clc3cc(Cl)cnc3Oc1ccc(cc1)Oc2ncc(Cl)cc2Cl,BAFKRPOFIYPKBQ-UHFFFAOYSA-N
17700-09-3,9,Clc1ccc([N+]([O-])=O)c(Cl)c1Cl,BGKIECJVXXHLDP-UHFFFAOYSA-N
91-58-7,9,Clc1ccc2ccccc2c1,CGYGETOMCSJHJU-UHFFFAOYSA-N
13708-12-8,9,Cc1cccc2nccnc12,CQLOYHZZZCWHSG-UHFFFAOYSA-N
83-32-9,9,c1cc2cccc3CCc(c1)c23,CWRYPZZKDGJXCA-UHFFFAOYSA-N
79-78-7,9,CC1(C)CCC=C(C)C1/C=C/C(=O)CCC=C,FXCYGAGBPZQRJE-ZHACJKMWSA-N
598-77-6,9,CC(Cl)C(Cl)Cl,GRSQYISVQKPZCW-UHFFFAOYSA-N
20098-48-0,9,Clc1cc(cc(Cl)c1Cl)[N+]([O-])=O,HHLCSFGOTLUREE-UHFFFAOYSA-N
208-96-8,9,c1cc2cccc3C=Cc(c1)c23,HXGDTGSAIMULJN-UHFFFAOYSA-N
98-01-1,9,O=Cc1ccco1,HYBBIBNJHNGZAN-UHFFFAOYSA-N
50924-49-7,9,NC(=O)c2ncn([C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)c2O,HZQDCMWJEBCWBR-UUOKFMHZSA-N
1632-73-1,9,CC12CCC(C1)C(C)(C)C2O,IAIHUHQCLTYTSF-UHFFFAOYSA-N
101-55-3,9,Brc2ccc(Oc1ccccc1)cc2,JDUYPUMQALQRCN-UHFFFAOYSA-N
90-17-5,9,ClC(Cl)(Cl)C(OC(C)=O)c1ccccc1,JKRWZLOCPLZZEI-UHFFFAOYSA-N
2040-10-0,9,Cc1cc(cc(C)c1C(=O)C)C(C)(C)C,JNHLHPMTMTYLCP-UHFFFAOYSA-N
127-51-5,9,CC1(C)CCC=C(C)C1\C=C(/C)C(C)=O,JRJBVWJSTHECJK-PKNBQFBNSA-N
117332-93-1,9,Cl.CCC(=O)N(c1ccccc1)C3CCN(Cc2cccs2)CC3,PXIVVZPZKLVXAH-UHFFFAOYSA-N
1120-01-0,9,[Na+].[O-]S(=O)(=O)OCCCCCCCCCCCCCCCC,GGHPAKFFUZUEKL-UHFFFAOYSA-M
778-22-3,9,CC(C)(c1ccccc1)c2ccccc2,MILSYCKGLDDVLM-UHFFFAOYSA-N
139-96-8,9,OCCN(CCO)CCO.OS(=O)(=O)OCCCCCCCCCCCC,JZKFHQMONDVVNF-UHFFFAOYSA-N
6707-60-4,9,O=C1CCCCCCCCCCOCCCCO1,MRMOPGVGWFNHIN-UHFFFAOYSA-N
6149-03-7,9,[Na+].O=S([O-])(=O)c1ccc(CCCCCCCC)cc1,ASJUTVUXOMPOQH-UHFFFAOYSA-M
