cas,cluster,smiles,inchikey
1975-50-4,6,CC1=C(C=CC=C1C(O)=O)[N+]([O-])=O,YPQAFWHSMWWPLX-UHFFFAOYSA-N
124-12-9,6,CCCCCCCC#N,YSIMAPNUZAVQER-UHFFFAOYSA-N
2270-60-2,6,COC(=O)CC(C)CCC=C(C)C,ZFLPOPCZMXGUOJ-UHFFFAOYSA-N
26259-45-0,6,CCNC1=NC(OC)=NC(NC(C)CC)=N1,ZJMZZNVGNSWOOM-UHFFFAOYSA-N
636-26-0,6,CC1C=NC(=S)NC1=O,CPIDOTOQIGMWNA-UHFFFAOYSA-N
4684-94-0,6,OC(=O)C1=NC(Cl)=CC=C1,ZLKMOIHCHCMSFW-UHFFFAOYSA-N
684-93-5,6,CN(N=O)C(N)=O,ZRKWMRDKSOPRRS-UHFFFAOYSA-N
486-12-4,7,CC1=CC=C(C=C1)C(=CCN1CCCC1)C1=CC=CC=N1,CBEQULMOCCWAQT-UHFFFAOYSA-N
1094-08-2,7,CCN(CC)C(C)CN1C2=CC=CC=C2SC2=CC=CC=C12,CDOZDBSBBXSXLB-UHFFFAOYSA-N
6452-73-9,7,CC(C)NCC(O)COC1=CC=CC=C1OCC=C,CEMAWMOMDPGJMB-UHFFFAOYSA-N
3239-45-0,7,CCNC(C)CC1=CC(=CC=C1)C(F)(F)F,DBGIVFWFUFKIQN-UHFFFAOYSA-N
110-65-6,7,OCC#CCO,DLDJFQGPPSQZKI-UHFFFAOYSA-N
68677-26-9,7,CN(C)CCC1=CNC2=C1C=CC=C2,DMULVCHRPCFFGV-UHFFFAOYSA-N
31895-22-4,7,CN(C)C1CSSSC1,DNVLJEWNNDHELH-UHFFFAOYSA-N
1450-85-7,7,S=C1N=CCC=N1,FXORLBINBKQITQ-UHFFFAOYSA-N
135-23-9,7,CN(C)CCN(CC1=CC=CS1)C1=CC=CC=N1,HNJJXZKZRAWDPF-UHFFFAOYSA-N
5424-37-3,7,CC1=NC2=CC=C(NC(=O)NC3=CC=C4N=C(C)C=C(N)C4=C3)C=C2C(N)=C1,HOUSDILKOJMENG-UHFFFAOYSA-N
61546-00-7,7,CCCCCCCCCCCCN1C=C[N+](C)=C1,ILQHIGIKULUQFQ-UHFFFAOYSA-N
53179-07-0,7,CNCCC(OC1=CC=CC=C1OC)C1=CC=CC=C1,ITJNARMNRKSWTA-UHFFFAOYSA-N
1176-08-5,7,CN(C)CCOC1=C(CC2=CC=CC=C2)C=CC=C1,IZRPKIZLIFYYKR-UHFFFAOYSA-N
5437-45-6,7,BrCC(=O)OCC1=CC=CC=C1,JHVLLYQQQYIWKX-UHFFFAOYSA-N
541-53-7,7,NC(=S)NC(N)=S,JIRRNZWTWJGJCT-UHFFFAOYSA-N
2365-48-2,7,COC(=O)CS,MKIJJIMOAABWGF-UHFFFAOYSA-N
55704-78-4,7,CC1(O)CSC(C)(O)CS1,NHKIYYMFGJBOTK-UHFFFAOYSA-N
57574-09-1,7,OC(=O)CCCCCCNC1C2=C(CCC3=C1C=CC=C3)C=CC=C2,ONNOFKFOZAJDHT-UHFFFAOYSA-N
58066-85-6,7,CCCCCCCCCCCCCCCCOP([O-])(=O)OCC[N+](C)(C)C,PQLXHQMOHUQAKB-UHFFFAOYSA-N
126-06-7,7,CC1(C)N(Cl)C(=O)N(Br)C1=O,PQRDTUFVDILINV-UHFFFAOYSA-N
447-41-6,7,CC(CCC1=CC=CC=C1)NC(C)C(O)C1=CC=C(O)C=C1,PTGXAUBQBSGPKF-UHFFFAOYSA-N
623-51-8,7,CCOC(=O)CS,PVBRSNZAOAJRKO-UHFFFAOYSA-N
315-80-0,7,CN(C)CCN1C2=C(C=CC=C2)N(C)C2=C(C=CC=C2)C1=O,QPGGEKPRGVJKQB-UHFFFAOYSA-N
4682-36-4,7,CN(C)CCOC(C1=CC=CC=C1)C1=C(C)C=CC=C1,QVYRGXJJSLMXQH-UHFFFAOYSA-N
108-98-5,7,SC1=CC=CC=C1,RMVRSNDYEFQCLF-UHFFFAOYSA-N
1617-90-9,7,CCC12CCCN3CCC4=C(C13)N(C1=CC=CC=C41)C(O)(C2)C(=O)OC,RXPRRQLKFXBCSJ-UHFFFAOYSA-N
25389-94-0,7,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O,SBUJHOSQTJFQJX-UHFFFAOYSA-N
552-22-7,7,CC(C)C1=C(OI)C=C(C)C(=C1)C1=CC(C(C)C)=C(OI)C=C1C,SHOKWSLXDAIZPP-UHFFFAOYSA-N
31677-93-7,7,CC(NC(C)(C)C)C(=O)C1=CC=CC(Cl)=C1,SNPPWIUOZRMYNY-UHFFFAOYSA-N
6138-56-3,7,CN(C)CCN(CC1=CC=CC=C1)C1=NC=CC=C1,UFLGIAIHIAPJJC-UHFFFAOYSA-N
130-20-1,7,ClC1=C2NC3=C4C(=O)C5=C(C=CC=C5)C(=O)C4=CC(Cl)=C3NC2=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1,UGCDBQWJXSAYIL-UHFFFAOYSA-N
611-09-6,7,[O-][N+](=O)C1=CC2=C(NC(=O)C2=O)C=C1,UNMYHYODJHKLOC-UHFFFAOYSA-N
5039-78-1,7,CC(=C)C(=O)OCC[N+](C)(C)C,USFMMZYROHDWPJ-UHFFFAOYSA-N
7152-80-9,7,CN(C)C1=CC=C(SC#N)C=C1,WCCIEZDFRJREQJ-UHFFFAOYSA-N
90494-79-4,7,FC(F)(F)C1=CC=CC(=C1)C1=CCN(CCC2=CC=C3C=CC=CC3=C2)CC1,WJJYZXPHLSLMGE-UHFFFAOYSA-N
150408-73-4,7,FC1=C(C=CC=C1)C1=NC(NC(=O)C2=CC3=CC=CC=C3N2)C(=O)N2CCC3=C2C1=CC=C3,WKJDXKWFGJWGAS-UHFFFAOYSA-N
51-65-0,7,NC(CC1=CC=C(F)C=C1)C(O)=O,XWHHYOYVRVGJJY-UHFFFAOYSA-N
91-84-9,7,COC1=CC=C(CN(CCN(C)C)C2=NC=CC=C2)C=C1,YECBIJXISLIIDS-UHFFFAOYSA-N
179113-91-8,7,CCCCCC=CCC=CCC=CCC=CCCCC(=O)NCC(O)=O,YLEARPUNMCCKMP-UHFFFAOYSA-N
89565-68-4,7,[H]C12CCC([H])(CC(C1)OC(=O)C1=CNC3=CC=CC=C13)N2C,ZNRGQMMCGHDTEI-UHFFFAOYSA-N
147-24-0,7,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,ZZVUWRFHKOJYTH-UHFFFAOYSA-N
58-73-1,7,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,ZZVUWRFHKOJYTH-UHFFFAOYSA-N
2224-15-9,8,C(COCC1CO1)OCC1CO1,AOBIOSPNXBMOAT-UHFFFAOYSA-N
73231-34-2,8,CS(=O)(=O)C1=CC=C(C=C1)C(O)C(CF)NC(=O)C(Cl)Cl,AYIRNRDRBQJXIF-UHFFFAOYSA-N
159701-44-7,8,CCN(CC)C(=O)NC1CN(C)C2CC3=CNC4=CC=CC(=C34)C2=C1,BKRGVLQUQGGVSM-UHFFFAOYSA-N
78-10-4,8,CCO[Si](OCC)(OCC)OCC,BOTDANWDWHJENH-UHFFFAOYSA-N
10402-53-6,8,CCOC(CN1CCN(CC(C)C(=O)C2=CC=CC=C2)CC1)C1=CC=CC=C1,BSHWLCACYCVCJE-UHFFFAOYSA-N
673-31-4,8,NC(=O)OCCCC1=CC=CC=C1,CAMYKONBWHRPDD-UHFFFAOYSA-N
36443-80-8,8,C[N+]1=CN(CC2=CC=CC=C2)C=C1,COSSPXYCRNRXRX-UHFFFAOYSA-N
28721-07-5,8,NC(=O)N1C2=CC=CC=C2CC(=O)C2=CC=CC=C12,CTRLABGOLIVAIY-UHFFFAOYSA-N
3616-78-2,8,CCNC(C)CC1=CC(=CC=C1)C(F)(F)F,DBGIVFWFUFKIQN-UHFFFAOYSA-N
18109-81-4,8,CCC(C(=O)OCCOCCN(CC)CC)C1=CC=CC=C1,DDVUMDPCZWBYRA-UHFFFAOYSA-N
3575-80-2,8,CC1CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1,DKMFBWQBDIGMHM-UHFFFAOYSA-N
637-58-1,8,CCCCOC1=CC=C(OCCCN2CCOCC2)C=C1,DQKXQSGTHWVTAD-UHFFFAOYSA-N
70458-95-6,8,CCN1C=C(C(O)=O)C(=O)C2=C1C=C(N1CCN(C)CC1)C(F)=C2,FHFYDNQZQSQIAI-UHFFFAOYSA-N
52-24-4,8,S=P(N1CC1)(N1CC1)N1CC1,FOCVUCIESVLUNU-UHFFFAOYSA-N
5053-08-7,8,O=C1NCC2(CCN(CCC3=CC=CC=C3)CC2)O1,FVNFBBAOMBJTST-UHFFFAOYSA-N
136-47-0,8,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C,GKCBAIGFKIBETG-UHFFFAOYSA-N
546-06-5,8,CC1C2CCC3C4CC=C5CC(CCC5(C)C4CCC23CN1C)N(C)C,GPLGAQQQNWMVMM-UHFFFAOYSA-N
54188-38-4,8,COC1=CC=C2N3CCN(C)C4=NCCC(C2=C1)=C34,GVXBHSBKKJRBMS-UHFFFAOYSA-N
19719-28-9,8,OC(=O)CC1=C(Cl)C=C(Cl)C=C1,GXMWLJKTGBZMBH-UHFFFAOYSA-N
36431-72-8,8,CC1CCC2(O1)C(C)=CCCC2(C)C,GYUZHTWCNKINPY-UHFFFAOYSA-N
124832-27-5,8,CC(C)C(N)C(=O)OCCOCN1C=NC2=C1N=C(N)NC2=O,HDOVUKNUBWVHOX-UHFFFAOYSA-N
149-16-6,8,CCCCN(CCCC)CCCOC(=O)C1=CC=C(N)C=C1,HQFWVSGBVLEQGA-UHFFFAOYSA-N
18480-53-0,8,OC(=O)C1=C(Cl)C(Cl)=NS1,HQZKNCJWLIWCSV-UHFFFAOYSA-N
54-80-8,8,CC(C)NCC(O)C1=CC2=CC=CC=C2C=C1,HRSANNODOVBCST-UHFFFAOYSA-N
82410-32-0,8,NC1=NC2=C(N=CN2COC(CO)CO)C(=O)N1,IRSCQMHQWWYFCW-UHFFFAOYSA-N
630-10-4,8,NC(N)=[Se],IYKVLICPFCEZOF-UHFFFAOYSA-N
39809-25-1,8,NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2,JNTOCHDNEULJHD-UHFFFAOYSA-N
2050-99-9,8,CC(C)CCC(=O)CCC(C)C,JQCWLRHNAHIIGW-UHFFFAOYSA-N
16488-48-5,8,CCCCNC1=CC=C(C=C1)C(=O)OCCN(CC)CC,JQMCLLAJJLVYOC-UHFFFAOYSA-N
34368-04-2,8,CC(CCC1=CC=C(O)C=C1)NCCC1=CC(O)=C(O)C=C1,JRWZLRBJNMZMFE-UHFFFAOYSA-N
5875-06-9,8,CCCOC1=C(N)C=C(C=C1)C(=O)OCCN(CC)CC,KCLANYCVBBTKTO-UHFFFAOYSA-N
6981-18-6,8,COC1=C(OC)C=C(CC2=CN=C(N)N=C2N)C(C)=C1,KEEYRKYKLYARHO-UHFFFAOYSA-N
51229-78-8,8,ClC=CC[N+]12CN3CN(CN(C3)C1)C2,LDLCEGCJYSDJLX-UHFFFAOYSA-N
130-95-0,8,COC1=CC2=C(C=CN=C2C=C1)C(O)C1CC2CCN1CC2C=C,LOUPRKONTZGTKE-UHFFFAOYSA-N
200707-85-3,8,NC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,LVJDQBJDVOYDLA-UHFFFAOYSA-N
59277-89-3,8,NC1=NC2=C(N=CN2COCCO)C(=O)N1,MKUXAQIIEYXACX-UHFFFAOYSA-N
143-23-7,8,NCCCCCCNCCCCCCN,MRNZSTMRDWRNNR-UHFFFAOYSA-N
138472-01-2,8,CCC(=CC(N=O)C(N)=O)C(C)[N+]([O-])=O,MLSOFIZUAONVQM-UHFFFAOYSA-N
1443-44-3,8,CCC(=O)N(C1CCN(CC1)C(C)CC1=CC=CC=C1)C1=CC=CC=C1,NGTVDHYUFBKWID-UHFFFAOYSA-N
106017-08-7,8,CN1CCN(CC1)C1=C(F)C=C2C(=O)C(=CN3CCSC1=C23)C(O)=O,NJCJBUHJQLFDSW-UHFFFAOYSA-N
116714-46-6,8,FC(OC(F)(F)F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1,NJPPVKZQTLUDBO-UHFFFAOYSA-N
63659-18-7,8,CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1,NWIUTZDMDHAVTP-UHFFFAOYSA-N
1248-42-6,8,COC(=O)C1=CC=CC=C1C(=O)C1=CC=C(OCCN2CCCCC2)C=C1,NZHMAQSCHUSSSJ-UHFFFAOYSA-N
972-02-1,8,OC(CCCN1CCCCC1)(C1=CC=CC=C1)C1=CC=CC=C1,OGAKLTJNUQRZJU-UHFFFAOYSA-N
97-39-2,8,CC1=CC=CC=C1NC(=N)NC1=C(C)C=CC=C1,OPNUROKCUBTKLF-UHFFFAOYSA-N
2897-60-1,8,CCO[Si](C)(CCCOCC1CO1)OCC,OTARVPUIYXHRRB-UHFFFAOYSA-N
15318-45-3,8,CS(=O)(=O)C1=CC=C(C=C1)C(O)C(CO)NC(=O)C(Cl)Cl,OTVAEFIXJLOWRX-UHFFFAOYSA-N
94-23-5,8,CCOC1=CC=C(C=C1)C(=O)OCCN(CC)CC,OWWVHQUOYSPNNE-UHFFFAOYSA-N
35035-05-3,8,COC1CC(C[N+](C)(C)C1)=C(C1=CC=CS1)C1=CC=CS1,PDYOTUCJOLELJU-UHFFFAOYSA-N
75-97-8,8,CC(=O)C(C)(C)C,PJGSXYOJTGTZAV-UHFFFAOYSA-N
118134-30-8,8,CCCN(CC)CC1COC2(CCC(CC2)C(C)(C)C)O1,PUYXTUJWRLOUCW-UHFFFAOYSA-N
74341-78-9,8,CCNC(C)CC1=CC=C2OCOC2=C1,PVXVWWANJIWJOO-UHFFFAOYSA-N
143-16-8,8,CCCCCCNCCCCCC,PXSXRABJBXYMFT-UHFFFAOYSA-N
112398-08-0,8,[H]C12CN(C3=C(F)C=C4C(=O)C(=CN(C5CC5)C4=C3)C(O)=O)C([H])(CN1C)C2,QMLVECGLEOSESV-UHFFFAOYSA-N
23651-95-8,8,NC(C(O)C1=CC(O)=C(O)C=C1)C(O)=O,QXWYKJLNLSIPIN-UHFFFAOYSA-N
21216-78-4,8,C[N+]1(CC2COC(O2)(C2=CC=CC=C2)C2=CC=CC=C2)CCCCC1,QZAHRIYYSZDPIS-UHFFFAOYSA-N
357-57-3,8,[H]C12CC3([H])C4C5N6C7=C(C=C(OC)C(OC)=C7)C15CCN2CC3=CCOC4CC6=O,RRKTZKIUPZVBMF-UHFFFAOYSA-N
116287-13-9,8,CC(CN1CCCC1)C(=O)C1=CC=C(C=C1)C(F)(F)F,RYZCWZZJFAKYHX-UHFFFAOYSA-N
2425-79-8,8,C(CCOCC1CO1)COCC1CO1,SHKUUQIDMUMQQK-UHFFFAOYSA-N
15646-46-5,8,CCOC=C1N=C(OC1=O)C1=CC=CC=C1,SJHPCNCNNSSLPL-UHFFFAOYSA-N
65505-17-1,8,CSSC1=C(C)OC=C1,SRUTWBWLFKSTIS-UHFFFAOYSA-N
6164-98-3,8,CN(C)C=NC1=CC=C(Cl)C=C1C,STUSTWKEFDQFFZ-UHFFFAOYSA-N
6640-24-0,8,ClC1=CC(=CC=C1)N1CCNCC1,VHFVKMTVMIZMIK-UHFFFAOYSA-N
103-76-4,8,OCCN1CCNCC1,WFCSWCVEJLETKA-UHFFFAOYSA-N
108929-04-0,8,NC1=NCC2N1C1=CC=CC=C1CC1=CC=CC=C21,WHWZLSFABNNENI-UHFFFAOYSA-N
77145-61-0,8,NC1CCN(CC1)C1=NC(Cl)=CC=C1,WPVVMKYQOMJPIN-UHFFFAOYSA-N
2353-33-5,8,NC1=NC(=O)N(C=N1)C1CC(O)C(CO)O1,XAUDJQYHKZQPEU-UHFFFAOYSA-N
1421-65-4,8,COC(=O)C(N)CC1=CC(O)=C(O)C=C1,XBBDACCLCFWBSI-UHFFFAOYSA-N
69056-62-8,8,CCCC[P+](C)(CCCC)CCCC,XKFPGUWSSPXXMF-UHFFFAOYSA-N
54-42-2,8,OCC1OC(CC1O)N1C=C(I)C(=O)NC1=O,XQFRJNBWHJMXHO-UHFFFAOYSA-N
124-43-6,8,NC(N)=O,XSQUKJJJFZCRTK-UHFFFAOYSA-N
616202-92-7,8,CC1CNCCC2=C1C=C(Cl)C=C2,XTTZERNUQAFMOF-UHFFFAOYSA-N
747-36-4,8,CCN(CCO)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12,XXSMGPRMXLTPCZ-UHFFFAOYSA-N
16506-27-7,8,CN1C(CCCC(O)=O)=NC2=C1C=CC(=C2)N(CCCl)CCCl,YTKUWDBFDASYHO-UHFFFAOYSA-N
24602-86-6,8,CCCCCCCCCCCCCN1CC(C)OC(C)C1,YTOPFCCWCSOHFV-UHFFFAOYSA-N
2386-87-0,8,O=C(OCC1CCC2OC2C1)C1CCC2OC2C1,YXALYBMHAYZKAP-UHFFFAOYSA-N
1541-81-7,8,CCCCCCCCCCCCN1CCOCC1,ZRIILUSQBDFVNY-UHFFFAOYSA-N
2605-79-0,8,CCCCCCCCCC[N+](C)(C)[O-],ZRKZFNZPJKEWPC-UHFFFAOYSA-N
4630-95-9,8,CC[N+]1(CC)CCC(C1C)=C(C1=CC=CC=C1)C1=CC=CC=C1,ZYEPZINLLPPBMI-UHFFFAOYSA-N
35891-70-4,8,CCCCCCC(=O)CCCCCCC=CCC(O)C(O)C(N)(CO)C(O)=O,ZZIKIHCNFWXKDY-UHFFFAOYSA-N
76150-91-9,9,ClC1=CC(Cl)=C(OC2=CC=C(OC3=NC=C(Cl)C=C3Cl)C=C2)N=C1,BAFKRPOFIYPKBQ-UHFFFAOYSA-N
17700-09-3,9,[O-][N+](=O)C1=CC=C(Cl)C(Cl)=C1Cl,BGKIECJVXXHLDP-UHFFFAOYSA-N
91-58-7,9,ClC1=CC=C2C=CC=CC2=C1,CGYGETOMCSJHJU-UHFFFAOYSA-N
13708-12-8,9,CC1=CC=CC2=NC=CN=C12,CQLOYHZZZCWHSG-UHFFFAOYSA-N
83-32-9,9,C1CC2=C3C1=CC=CC3=CC=C2,CWRYPZZKDGJXCA-UHFFFAOYSA-N
79-78-7,9,CC1=CCCC(C)(C)C1C=CC(=O)CCC=C,FXCYGAGBPZQRJE-UHFFFAOYSA-N
598-77-6,9,CC(Cl)C(Cl)Cl,GRSQYISVQKPZCW-UHFFFAOYSA-N
20098-48-0,9,[O-][N+](=O)C1=CC(Cl)=C(Cl)C(Cl)=C1,HHLCSFGOTLUREE-UHFFFAOYSA-N
208-96-8,9,C1=CC2=C3C1=CC=CC3=CC=C2,HXGDTGSAIMULJN-UHFFFAOYSA-N
98-01-1,9,O=CC1=CC=CO1,HYBBIBNJHNGZAN-UHFFFAOYSA-N
50924-49-7,9,NC(=O)C1=C(O)N(C=N1)C1OC(CO)C(O)C1O,HZQDCMWJEBCWBR-UHFFFAOYSA-N
1632-73-1,9,CC1(C)C2CCC(C)(C2)C1O,IAIHUHQCLTYTSF-UHFFFAOYSA-N
101-55-3,9,BrC1=CC=C(OC2=CC=CC=C2)C=C1,JDUYPUMQALQRCN-UHFFFAOYSA-N
90-17-5,9,CC(=O)OC(C1=CC=CC=C1)C(Cl)(Cl)Cl,JKRWZLOCPLZZEI-UHFFFAOYSA-N
2040-10-0,9,CC(=O)C1=C(C)C=C(C=C1C)C(C)(C)C,JNHLHPMTMTYLCP-UHFFFAOYSA-N
127-51-5,9,CC(=O)C(C)=CC1C(C)=CCCC1(C)C,JRJBVWJSTHECJK-UHFFFAOYSA-N
117332-93-1,9,CCC(=O)N(C1CCN(CC2=CC=CS2)CC1)C1=CC=CC=C1,JSOSWRYHPGIWGT-UHFFFAOYSA-N
1120-01-0,9,CCCCCCCCCCCCCCCCOS(O)(=O)=O,LPTIRUACFKQDHZ-UHFFFAOYSA-N
778-22-3,9,CC(C)(C1=CC=CC=C1)C1=CC=CC=C1,MILSYCKGLDDVLM-UHFFFAOYSA-N
139-96-8,9,CCCCCCCCCCCCOS(O)(=O)=O,MOTZDAYCYVMXPC-UHFFFAOYSA-N
6707-60-4,9,O=C1CCCCCCCCCCOCCCCO1,MRMOPGVGWFNHIN-UHFFFAOYSA-N
6149-03-7,9,CCCCCCCCC1=CC=C(C=C1)S(O)(=O)=O,MSOTUIWEAQEETA-UHFFFAOYSA-N
634-93-5,9,NC1=C(Cl)C=C(Cl)C=C1Cl,NATVSFWWYVJTAZ-UHFFFAOYSA-N
89-72-5,9,CCC(C)C1=C(O)C=CC=C1,NGFPWHGISWUQOI-UHFFFAOYSA-N
128-37-0,9,CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,NLZUEZXRPGMBCV-UHFFFAOYSA-N
2078-54-8,9,CC(C)C1=CC=CC(C(C)C)=C1O,OLBCVFGFOZPWHH-UHFFFAOYSA-N
502-72-7,9,O=C1CCCCCCCCCCCCCC1,OSOIQJGOYGSIMF-UHFFFAOYSA-N
110-46-3,9,CC(C)CCON=O,OWFXIOWLTKNBAP-UHFFFAOYSA-N
112-90-3,9,CCCCCCCCC=CCCCCCCCCN,QGLWBTPVKHMVHM-UHFFFAOYSA-N
103-29-7,9,C(CC1=CC=CC=C1)C1=CC=CC=C1,QWUWMCYKGHVNAV-UHFFFAOYSA-N
145701-23-1,9,COC1=NC=C(F)C2=NC(=NN12)S(=O)(=O)NC1=C(F)C=CC=C1F,QZXATCCPQKOEIH-UHFFFAOYSA-N
57-14-7,9,CN(C)N,RHUYHJGZWVXEHW-UHFFFAOYSA-N
203-64-5,9,C1C2=CC=CC3=C2C2=C1C=CC=C2C=C3,RKZDZWJDQTZDLD-UHFFFAOYSA-N
84485-00-7,9,CC(C)CC(N(C)C)C1(CCC1)C1=CC=C(Cl)C=C1,UNAANXDKBXWMLN-UHFFFAOYSA-N
2113-57-7,9,BrC1=CC=CC(=C1)C1=CC=CC=C1,USYQKCQEVBFJRP-UHFFFAOYSA-N
94280-72-5,9,CCCC[N+]1(C)CCCCC1,UVCPHBWNKAXVPC-UHFFFAOYSA-N
69045-78-9,9,ClC1=CC=C(C=N1)C(Cl)(Cl)Cl,VLJIVLGVKMTBOD-UHFFFAOYSA-N
7779-30-8,9,CCC(=O)C=CC1C(C)=CCCC1(C)C,VPKMGDRERYMTJX-UHFFFAOYSA-N
88-18-6,9,CC(C)(C)C1=C(O)C=CC=C1,WJQOZHYUIDYNHM-UHFFFAOYSA-N
111-16-0,9,OC(=O)CCCCCC(O)=O,WLJVNTCWHIRURA-UHFFFAOYSA-N
51934-41-9,9,CCOC(=O)C1=CC=C(I)C=C1,YCBJOQUNPLTBGG-UHFFFAOYSA-N
106-29-6,9,CCCC(=O)OCC=C(C)CCC=C(C)C,ZSBOMYJPSRFZAL-UHFFFAOYSA-N
99-71-8,9,CCC(C)C1=CC=C(O)C=C1,ZUTYZAFDFLLILI-UHFFFAOYSA-N
120011-70-3,10,COC1=C(OC)C=C2C(=O)C(CC3CCN(CC4=CC=CC=C4)CC3)CC2=C1,ADEBPBSSDYVVLD-UHFFFAOYSA-N
114-80-7,10,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C,ALWKGYPQUAPLQC-UHFFFAOYSA-N
124756-23-6,10,O=C1CC2(CCCC2)CC(=O)N1CCNCC1COC2=C(O1)C=CC=C2,BVMYCHKQPGEOSI-UHFFFAOYSA-N
1646-87-3,10,CNC(=O)ON=CC(C)(C)S(C)=O,BXPMAGSOWXBZHS-UHFFFAOYSA-N
118909-22-1,10,NC1=C2C(O)CCCC2=NC2=CC=CC=C12,HLVVITIHAZBPKB-UHFFFAOYSA-N
1074-12-0,10,O=CC(=O)C1=CC=CC=C1,OJUGVDODNPJEEC-UHFFFAOYSA-N
115-79-7,10,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=C(Cl)C=CC=C1)CC1=C(Cl)C=CC=C1,OMHBPUNFVFNHJK-UHFFFAOYSA-P
101-26-8,10,CN(C)C(=O)OC1=C[N+](C)=CC=C1,RVOLLAQWKVFTGE-UHFFFAOYSA-N
35575-96-3,10,COP(=O)(OC)SCN1C(=O)OC2=CC(Cl)=CN=C12,VNKBTWQZTQIWDV-UHFFFAOYSA-N
116-38-1,10,CC[N+](C)(C)C1=CC(O)=CC=C1,VWLHWLSRQJQWRG-UHFFFAOYSA-O
149062-75-9,10,ClC1=CC2=C(CN3CCCCCC3=N2)C(Cl)=C1,WTPSHLVHJOJDIF-UHFFFAOYSA-N
321-64-2,10,NC1=C2CCCCC2=NC2=C1C=CC=C2,YLJREFDVOIBQDA-UHFFFAOYSA-N
1684-40-8,10,NC1=C2CCCCC2=NC2=C1C=CC=C2,YLJREFDVOIBQDA-UHFFFAOYSA-N
118499-70-0,10,NC1=C2CCCCC2=NC2=C1CCC2,YLUSMKAJIQOXPV-UHFFFAOYSA-N
27848-84-6,10,COC12CC(COC(=O)C3=CC(Br)=CN=C3)CN(C)C1CC1=CN(C)C3=CC=CC2=C13,YSEXMKHXIOCEJA-UHFFFAOYSA-N
102518-79-6,10,CC=C1C2CC3=NC(=O)C=CC3C1(N)CC(C)=C2,JUGJMXIKPNJQLT-UHFFFAOYSA-N
943-41-9,11,CN(N=O)C1=CC=C(C=C1)[N+]([O-])=O,AMTRFSFECFPSHF-UHFFFAOYSA-N
122-52-1,11,CCOP(OCC)OCC,BDZBKCUKTQZUTL-UHFFFAOYSA-N
50700-72-6,11,CC(=O)OC1C(CC2C3CCC4CC(OC(C)=O)C(CC4(C)C3CCC12C)N1CCCCC1)[N+]1(C)CCCCC1,BGSZAXLLHYERSY-UHFFFAOYSA-N
26576-84-1,11,CCCC[N+]1=CC=CC=C1C,BHIGPVGNEXDQBL-UHFFFAOYSA-N
112400-85-8,11,CCCC[N+]1=CC=CC=C1C,BHIGPVGNEXDQBL-UHFFFAOYSA-N
13311-31-4,11,CCCC[N+]1=CC=CC=C1C,BHIGPVGNEXDQBL-UHFFFAOYSA-N
344774-05-6,11,CC(C)C[P+](C)(CC(C)C)CC(C)C,BIUUTLHYFPFWRB-UHFFFAOYSA-N
2882-19-1,11,CCOC(=O)C(Br)C1=CC=CC=C1,BKTKLDMYHTUESO-UHFFFAOYSA-N
671-16-9,11,CNNCC1=CC=C(C=C1)C(=O)NC(C)C,CPTBDICYNRMXFX-UHFFFAOYSA-N
34681-23-7,11,CNC(=O)ON=C(C)C(C)S(C)(=O)=O,CTJBHIROCMPUKL-UHFFFAOYSA-N
119-27-7,11,COC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O,CVYZVNVPQRKDLW-UHFFFAOYSA-N
26576-85-2,11,CCCC[N+]1=CC=CC(C)=C1,DADKKHHMGSWSPH-UHFFFAOYSA-N
125652-55-3,11,CCCC[N+]1=CC=CC(C)=C1,DADKKHHMGSWSPH-UHFFFAOYSA-N
845835-03-2,11,CCCC[N+]1=CC=CC(C)=C1,DADKKHHMGSWSPH-UHFFFAOYSA-N
258273-67-5,11,CCCC[N+]1=CC=CC(C)=C1,DADKKHHMGSWSPH-UHFFFAOYSA-N
135-09-1,11,NS(=O)(=O)C1=C(C=C2NCNS(=O)(=O)C2=C1)C(F)(F)F,DMDGGSIALPNSEE-UHFFFAOYSA-N
41814-78-2,11,CC1=C2N3C=NN=C3SC2=CC=C1,DQJCHOQLCLEDLL-UHFFFAOYSA-N
191217-81-9,11,CCCNC1CCC2=C(C1)SC(N)=N2,FASDKYOPVNHBLU-UHFFFAOYSA-N
