cas,cluster,smiles
54-42-2,8,OCC1OC(CC1O)N1C=C(I)C(=O)NC1=O
124-43-6,8,NC(N)=O
616202-92-7,8,CC1CNCCC2=C1C=C(Cl)C=C2
747-36-4,8,CCN(CCO)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12
16506-27-7,8,CN1C(CCCC(O)=O)=NC2=C1C=CC(=C2)N(CCCl)CCCl
24602-86-6,8,CCCCCCCCCCCCCN1CC(C)OC(C)C1
2386-87-0,8,O=C(OCC1CCC2OC2C1)C1CCC2OC2C1
1541-81-7,8,CCCCCCCCCCCCN1CCOCC1
2605-79-0,8,CCCCCCCCCC[N+](C)(C)[O-]
4630-95-9,8,CC[N+]1(CC)CCC(C1C)=C(C1=CC=CC=C1)C1=CC=CC=C1
35891-70-4,8,CCCCCCC(=O)CCCCCCC=CCC(O)C(O)C(N)(CO)C(O)=O
76150-91-9,9,ClC1=CC(Cl)=C(OC2=CC=C(OC3=NC=C(Cl)C=C3Cl)C=C2)N=C1
17700-09-3,9,[O-][N+](=O)C1=CC=C(Cl)C(Cl)=C1Cl
91-58-7,9,ClC1=CC=C2C=CC=CC2=C1
13708-12-8,9,CC1=CC=CC2=NC=CN=C12
83-32-9,9,C1CC2=C3C1=CC=CC3=CC=C2
79-78-7,9,CC1=CCCC(C)(C)C1C=CC(=O)CCC=C
598-77-6,9,CC(Cl)C(Cl)Cl
20098-48-0,9,[O-][N+](=O)C1=CC(Cl)=C(Cl)C(Cl)=C1
208-96-8,9,C1=CC2=C3C1=CC=CC3=CC=C2
98-01-1,9,O=CC1=CC=CO1
50924-49-7,9,NC(=O)C1=C(O)N(C=N1)C1OC(CO)C(O)C1O
1632-73-1,9,CC1(C)C2CCC(C)(C2)C1O
101-55-3,9,BrC1=CC=C(OC2=CC=CC=C2)C=C1
90-17-5,9,CC(=O)OC(C1=CC=CC=C1)C(Cl)(Cl)Cl
2040-10-0,9,CC(=O)C1=C(C)C=C(C=C1C)C(C)(C)C
127-51-5,9,CC(=O)C(C)=CC1C(C)=CCCC1(C)C
117332-93-1,9,CCC(=O)N(C1CCN(CC2=CC=CS2)CC1)C1=CC=CC=C1
1120-01-0,9,CCCCCCCCCCCCCCCCOS(O)(=O)=O
778-22-3,9,CC(C)(C1=CC=CC=C1)C1=CC=CC=C1
139-96-8,9,CCCCCCCCCCCCOS(O)(=O)=O
6707-60-4,9,O=C1CCCCCCCCCCOCCCCO1
6149-03-7,9,CCCCCCCCC1=CC=C(C=C1)S(O)(=O)=O
634-93-5,9,NC1=C(Cl)C=C(Cl)C=C1Cl
89-72-5,9,CCC(C)C1=C(O)C=CC=C1
128-37-0,9,CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C
2078-54-8,9,CC(C)C1=CC=CC(C(C)C)=C1O
502-72-7,9,O=C1CCCCCCCCCCCCCC1
110-46-3,9,CC(C)CCON=O
112-90-3,9,CCCCCCCCC=CCCCCCCCCN
103-29-7,9,C(CC1=CC=CC=C1)C1=CC=CC=C1
145701-23-1,9,COC1=NC=C(F)C2=NC(=NN12)S(=O)(=O)NC1=C(F)C=CC=C1F
57-14-7,9,CN(C)N
203-64-5,9,C1C2=CC=CC3=C2C2=C1C=CC=C2C=C3
84485-00-7,9,CC(C)CC(N(C)C)C1(CCC1)C1=CC=C(Cl)C=C1
2113-57-7,9,BrC1=CC=CC(=C1)C1=CC=CC=C1
94280-72-5,9,CCCC[N+]1(C)CCCCC1
69045-78-9,9,ClC1=CC=C(C=N1)C(Cl)(Cl)Cl
7779-30-8,9,CCC(=O)C=CC1C(C)=CCCC1(C)C
88-18-6,9,CC(C)(C)C1=C(O)C=CC=C1
111-16-0,9,OC(=O)CCCCCC(O)=O
51934-41-9,9,CCOC(=O)C1=CC=C(I)C=C1
106-29-6,9,CCCC(=O)OCC=C(C)CCC=C(C)C
99-71-8,9,CCC(C)C1=CC=C(O)C=C1
120011-70-3,10,COC1=C(OC)C=C2C(=O)C(CC3CCN(CC4=CC=CC=C4)CC3)CC2=C1
114-80-7,10,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C
124756-23-6,10,O=C1CC2(CCCC2)CC(=O)N1CCNCC1COC2=C(O1)C=CC=C2
1646-87-3,10,CNC(=O)ON=CC(C)(C)S(C)=O
118909-22-1,10,NC1=C2C(O)CCCC2=NC2=CC=CC=C12
1074-12-0,10,O=CC(=O)C1=CC=CC=C1
115-79-7,10,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=C(Cl)C=CC=C1)CC1=C(Cl)C=CC=C1
101-26-8,10,CN(C)C(=O)OC1=C[N+](C)=CC=C1
35575-96-3,10,COP(=O)(OC)SCN1C(=O)OC2=CC(Cl)=CN=C12
116-38-1,10,CC[N+](C)(C)C1=CC(O)=CC=C1
149062-75-9,10,ClC1=CC2=C(CN3CCCCCC3=N2)C(Cl)=C1
321-64-2,10,NC1=C2CCCCC2=NC2=C1C=CC=C2
1684-40-8,10,NC1=C2CCCCC2=NC2=C1C=CC=C2
118499-70-0,10,NC1=C2CCCCC2=NC2=C1CCC2
27848-84-6,10,COC12CC(COC(=O)C3=CC(Br)=CN=C3)CN(C)C1CC1=CN(C)C3=CC=CC2=C13
102518-79-6,10,CC=C1C2CC3=NC(=O)C=CC3C1(N)CC(C)=C2
943-41-9,11,CN(N=O)C1=CC=C(C=C1)[N+]([O-])=O
122-52-1,11,CCOP(OCC)OCC
50700-72-6,11,CC(=O)OC1C(CC2C3CCC4CC(OC(C)=O)C(CC4(C)C3CCC12C)N1CCCCC1)[N+]1(C)CCCCC1
26576-84-1,11,CCCC[N+]1=CC=CC=C1C
112400-85-8,11,CCCC[N+]1=CC=CC=C1C
13311-31-4,11,CCCC[N+]1=CC=CC=C1C
344774-05-6,11,CC(C)C[P+](C)(CC(C)C)CC(C)C
2882-19-1,11,CCOC(=O)C(Br)C1=CC=CC=C1
671-16-9,11,CNNCC1=CC=C(C=C1)C(=O)NC(C)C
34681-23-7,11,CNC(=O)ON=C(C)C(C)S(C)(=O)=O
119-27-7,11,COC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O
26576-85-2,11,CCCC[N+]1=CC=CC(C)=C1
125652-55-3,11,CCCC[N+]1=CC=CC(C)=C1
845835-03-2,11,CCCC[N+]1=CC=CC(C)=C1
258273-67-5,11,CCCC[N+]1=CC=CC(C)=C1
135-09-1,11,NS(=O)(=O)C1=C(C=C2NCNS(=O)(=O)C2=C1)C(F)(F)F
41814-78-2,11,CC1=C2N3C=NN=C3SC2=CC=C1
191217-81-9,11,CCCNC1CCC2=C(C1)SC(N)=N2
104632-26-0,11,CCCNC1CCC2=C(C1)SC(N)=N2
99617-34-2,11,COC1=CC(N)=C(Cl)C=C1C(=O)NC1CN2CCC1CC2
554-92-7,11,COC1=CC(=CC(OC)=C1OC)C(=O)NCC1=CC=C(OCCN(C)C)C=C1
1084-65-7,11,CC1=CC2=C(C=C1S(N)(=O)=O)S(=O)(=O)CCC2
85798-08-9,11,CCCN1CCCC2CC3=NNC=C3CC12
4093-35-0,11,CCN(CC)CCNC(=O)C1=CC(Br)=C(N)C=C1OC
6674-22-2,11,C1CN=C2CCCCCN2C1
73-48-3,11,NS(=O)(=O)C1=C(C=C2NC(CC3=CC=CC=C3)NS(=O)(=O)C2=C1)C(F)(F)F
111988-49-9,11,ClC1=CC=C(CN2CCSC2=NC#N)C=N1
156137-99-4,11,CCC(=O)OC1C(CC2C3CCC4CC(OC(C)=O)C(CC4(C)C3CCC12C)N1CCCCC1)[N+]1(CC=C)CCCCC1
478149-53-0,11,[H]C12CCN(CC1)CC2NC(=O)C1=NC=C2OC=CC2=C1
298-06-6,11,CCOP(S)(=S)OCC
335104-84-2,11,CS(=O)(=O)C1=C(COCC(F)(F)F)C(Cl)=C(C=C1)C(=O)C1C(=O)CCCC1=O
4659-45-4,11,ClC(=O)C1=C(Cl)C=CC=C1Cl
59263-76-2,11,CCC1(CCCCN(C)C1)C1=CC(O)=CC=C1
118288-08-7,11,O=C(CS(=O)CC1=CC=CO1)NCC=CCOC1=CC(CN2CCCCC2)=CC=N1
361-37-5,11,CCC(CO)NC(=O)C1CN(C)C2CC3=CN(C)C4=CC=CC(=C34)C2=C1
5868-05-3,11,O=C(OCC(COC(=O)C1=CC=CN=C1)(COC(=O)C1=CC=CN=C1)COC(=O)C1=CC=CN=C1)C1=CC=CN=C1
527680-56-4,11,[H]C12CCN(CC1)CC2NC(=O)C1=CC=C2OCCOC2=C1
202409-33-4,11,CC1=NC=C(C=C1)C1=NC=C(Cl)C=C1C1=CC=C(C=C1)S(C)(=O)=O
541-22-0,11,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
32353-64-3,11,CCCC[N+]1=CC=C(C)C=C1
26155-31-7,11,CN1CCCN=C1C=CC1=C(C)C=CS1
10563-29-8,11,CN(C)CCCNCCCN
152-02-3,11,[H]C12CC3=C(C=C(O)C=C3)C3(CCCCC13)CCN2CC=C
79-77-6,11,CC(=O)C=CC1=C(C)CCCC1(C)C
14901-07-6,11,CC(=O)C=CC1=C(C)CCCC1(C)C
122892-31-3,11,COC1=C(OC)C=C(C=C1)C(=O)NCC1=CC=C(OCCN(C)C)C=C1
1124-64-7,11,CCCC[N+]1=CC=CC=C1
186088-50-6,11,CCCC[N+]1=CC=CC=C1
874-80-6,11,CCCC[N+]1=CC=CC=C1
390423-43-5,11,CCCC[N+]1=CC=CC=C1
121-14-2,11,CC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O
629-03-8,11,BrCCCCCCBr
76963-41-2,11,C\N=C(/C[N+]([O-])=O)NCCSCC1=CSC(CN(C)C)=N1
56839-43-1,11,CCC1=CC=C(C=C1)C(=O)C(C)CN1CCCCC1
28940-11-6,11,CC1=CC=C2OCC(=O)COC2=C1
364-62-5,11,CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC
79-00-5,11,ClCC(Cl)Cl
1497-49-0,11,C(C=CC=NC1=CC=CC=C1)C=NC1=CC=CC=C1
113-42-8,11,CCC(CO)NC(=O)C1CN(C)C2CC3=CNC4=CC=CC(=C34)C2=C1
66357-35-5,11,C\N=C(/C[N+]([O-])=O)NCCSCC1=CC=C(CN(C)C)O1
964-52-3,11,CC(C)C1=CC(OC(C)=O)=C(C)C=C1OCCN(C)C
504-88-1,11,OC(=O)CC[N+]([O-])=O
135410-20-7,11,CN(CC1=CN=C(Cl)C=C1)C(C)=NC#N
139-40-2,11,CC(C)NC1=NC(NC(C)C)=NC(Cl)=N1
81403-68-1,11,COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N(C)CCCNC(=O)C1CCCO1
171596-29-5,11,CN1CC(=O)N2C(CC3=C(NC4=CC=CC=C34)C2C2=CC=C3OCOC3=C2)C1=O
104-32-5,11,NC(=N)C1=CC=C(OCCCOC2=CC=C(C=C2)C(N)=N)C=C1
123040-69-7,11,CN1C(=O)COC2=C(C=C(Cl)C=C12)C(=O)NC1CN2CCC1CC2
81-83-4,11,O=C1NC(=O)C2=CC=CC3=C2C1=CC=C3
103922-33-4,11,NC1C(=O)C(=O)C1=NCC=CCOC1=CC(CN2CCCCC2)=CC=N1
123-77-3,11,NC(=O)N=NC(N)=O
2016-88-8,11,NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N
2609-46-3,11,NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N
98892-75-2,11,CCCCN1C=C[N+](C)=C1C
227617-70-1,11,CCCCN1C=C[N+](C)=C1C
108203-70-9,11,CCCCN1C=C[N+](C)=C1C
475575-45-2,11,CCCCN1C=C[N+](C)=C1C
765910-73-4,11,CCCCN1C=C[N+](C)=C1C
66104-23-2,11,CCCN1CC(CSC)CC2C1CC1=CNC3=CC=CC2=C13
589-15-1,11,BrCC1=CC=C(Br)C=C1
33401-94-4,11,CN1CCCN=C1C=CC1=CC=CS1
44992-01-0,12,C[N+](C)(C)CCOC(=O)C=C
6577-41-9,12,C[N+]1(CC2COC(O2)(C2CCCCC2)C2=CC=CC=C2)CCCCC1
63-75-2,12,COC(=O)C1=CCCN(C)C1
52-49-3,12,OC(CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1
112-12-9,12,CCCCCCCCCC(C)=O
401788-99-6,12,CCCC[N+]1=CC=C(C)C=C1
62-51-1,12,CC(C[N+](C)(C)C)OC(C)=O
4752-10-7,12,ClC1=NN=C(Cl)C2=CC=CC=C12
60-31-1,12,CC(=O)OCC[N+](C)(C)C
102-06-7,12,N=C(NC1=CC=CC=C1)NC1=CC=CC=C1
51-83-2,12,C[N+](C)(C)CCOC(N)=O
122320-73-4,12,CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=NC=CC=C1
123122-55-4,12,COCCOCC(CC1(CCCC1)C(=O)NC1CCC(CC1)C(O)=O)C(=O)OC1=CC2=C(CCC2)C=C1
17321-77-6,13,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=C(Cl)C=C12
60812-23-9,13,CCCCCCCCCCOCC(O)CN
106516-24-9,13,FC1=CC=C(C=C1)N1C=C(C2CCN(CCN3CCNC3=O)CC2)C2=C1C=CC(Cl)=C2
116666-63-8,13,COCC(=O)OC1(CCN(C)CCCC2=NC3=CC=CC=C3N2)CCC2=C(C=CC(F)=C2)C1C(C)C
291305-06-1,13,CNC1CCC(C2=CC(Cl)=C(Cl)C=C2)C2=C1C=C(C=C2)S(N)(=O)=O
50-52-2,13,CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1
169293-50-9,13,OC(CNCC(O)C1CCC2=C(O1)C=CC(F)=C2)C1CCC2=CC(F)=CC=C2O1
361343-19-3,13,CN1CCN(CC1)C1=CC=CC=C1C=C1SCCN(C1=O)C1=CC(Cl)=C(Cl)C=C1
53772-82-0,13,OCCN1CCN(CCC=C2C3=C(SC4=C2C=C(C=C4)C(F)(F)F)C=CC=C3)CC1
1541-67-9,13,CCCCCCCCCCCCN(CCO)CCO
13636-18-5,13,CC(NCCC(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1
10347-81-6,13,CNCCCC12CCC(C3=CC=CC=C13)C1=CC=CC=C21
78-41-1,13,CCN(CC)CCOC1=CC=C(C=C1)C(O)(CC1=CC=C(Cl)C=C1)C1=CC=C(C)C=C1
440-17-5,13,CN1CCN(CCCN2C3=C(SC4=C2C=C(C=C4)C(F)(F)F)C=CC=C3)CC1
69-09-0,13,CN(C)CCCN1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2
81-88-9,14,CCN(CC)C1=CC2=[O+]C3=C(C=CC(=C3)N(CC)CC)C(=C2C=C1)C1=C(C=CC=C1)C(O)=O
35691-65-7,14,BrCC(Br)(CCC#N)C#N
1062243-51-9,14,COC1=C(NC2=NC3=C(C=N2)N(C)C(=O)C(F)(F)CN3C2CCCC2)C=CC(=C1)C(=O)NC1CCN(C)CC1
55-56-1,14,ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1
911-45-5,14,CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1
50679-08-8,14,CC(C)(C)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
553-08-2,14,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(OC)C=C1)C1=NC=CC=N1
90729-43-4,14,CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1
1841-19-6,14,FC1=CC=C(C=C1)C(CCCN1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1)C1=CC=C(F)C=C1
112-02-7,14,CCCCCCCCCCCCCCCC[N+](C)(C)C
198481-33-3,14,CC1=C(N(CC2=CC=C(OCCN3CCCCCC3)C=C2)C2=C1C=C(O)C=C2)C1=CC=C(O)C=C1
64706-54-3,14,CC(C)COCC(CN(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1
147228-81-7,14,CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1
515-03-7,14,CC(O)(CCC1C(C)(O)CCC2C(C)(C)CCCC12C)C=C
NOCAS_47342,14,COC1=CC=CC(=C1)C1=CC=C(C=CCN2CCCCCC2)C=C1Cl
1565-94-2,15,CC(=C)C(=O)OCC(O)COC1=CC=C(C=C1)C(C)(C)C1=CC=C(OCC(O)COC(=O)C(C)=C)C=C1
119446-68-3,15,CC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(OC2=CC=C(Cl)C=C2)C=C1
973-21-7,15,CCC(C)C1=CC(=CC(=C1OC(=O)OC(C)C)[N+]([O-])=O)[N+]([O-])=O
133-07-3,15,ClC(Cl)(Cl)SN1C(=O)C2=C(C=CC=C2)C1=O
92-55-7,15,CC(=O)OC(OC(C)=O)C1=CC=C(O1)[N+]([O-])=O
81995-09-7,15,CCCCCCCCCCCCN1C=C[N+](C)=C1
905-97-5,15,CCN1C(SC2=CC=CC=C12)=CC=CC1=[N+](CC)C2=CC=CC=C2S1
4638-48-6,15,OC1=C(C=C(Cl)C=C1)C(=O)NC1=CC=CC=C1
105624-86-0,15,CC(C)C1=CC=CC(C(C)C)=C1N1C(=O)C2=C(C=C(O)C=C2)C1=O
133-06-2,15,ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O
475207-59-1,15,CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1
3055-99-0,15,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO
101-72-4,15,CC(C)NC1=CC=C(NC2=CC=CC=C2)C=C1
131807-57-3,15,CC1(OC(=O)N(NC2=CC=CC=C2)C1=O)C1=CC=C(OC2=CC=CC=C2)C=C1
131-89-5,15,OC1=C(C=C(C=C1C1CCCCC1)[N+]([O-])=O)[N+]([O-])=O
93-05-0,15,CCN(CC)C1=CC=C(N)C=C1
125225-28-7,15,CC(C)C1CCC(CC2=CC=C(Cl)C=C2)C1(O)CN1C=NC=N1
54029-45-7,15,NC1=C(C=C(SC#N)C=C1)[N+]([O-])=O
149845-06-7,15,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(CC1=CC=CC=C1)NC(=O)C(CC(N)=O)NC(=O)C1=CC=C2C=CC=CC2=N1
84878-61-5,15,COC1CC(OC2CC(OC2C2(C)CCC(O2)C2(C)CCC3(CC(O)C(C)C(O3)C(C)C3OC(O)(CC(O)=O)C(C)C(OC)C3OC)O2)C2OC(C)(O)C(C)CC2C)OC(C)C1OC
156052-68-5,15,CCC(C)(NC(=O)C1=CC(Cl)=C(C)C(Cl)=C1)C(=O)CCl
135080-03-4,15,NC(=O)N1C(=O)C(C(=O)C2=CC(Cl)=CS2)C2=C1C=C(Cl)C(F)=C2
112-00-5,15,CCCCCCCCCCCC[N+](C)(C)C
1119-94-4,15,CCCCCCCCCCCC[N+](C)(C)C
55406-53-6,15,CCCCNC(=O)OCC#CI
54527-84-3,15,COC(=O)C1=C(C)N=C(C)C(C1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1
485-31-4,15,CCC(C)C1=CC(=CC(=C1OC(=O)C=C(C)C)[N+]([O-])=O)[N+]([O-])=O
2312-35-8,15,CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1
119168-77-3,15,CCC1=NN(C)C(C(=O)NCC2=CC=C(C=C2)C(C)(C)C)=C1Cl
17230-88-5,16,CC12CCC3C(CCC4=CC5=C(CC34C)C=NO5)C1CCC2(O)C#C
302-22-7,16,CC(=O)OC1(CCC2C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC12C)C(C)=O
1239-29-8,16,CC1(O)CCC2C3CCC4CC5=NON=C5CC4(C)C3CCC12C
57-83-0,16,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
595-33-5,16,CC(=O)OC1(CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC12C)C(C)=O
427-51-0,16,CC(=O)OC1(CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC12C)C(C)=O
850-52-2,16,CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2(O)CC=C
63-05-8,17,CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2=O
107868-30-4,17,CC12CCC3C(CC(=C)C4=CC(=O)C=CC34C)C1CCC2=O
87-82-1,17,BrC1=C(Br)C(Br)=C(Br)C(Br)=C1Br
68-96-2,17,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
33765-68-3,17,CCC1CC2C3CCC4=CC(=O)CCC4C3CCC2(C)C1O
152-62-5,17,CC(=O)C1CCC2C3C=CC4=CC(=O)CCC4(C)C3CCC12C
13647-35-3,17,CC12CCC3C(CCC45OC4C(=O)C(CC35C)C#N)C1CCC2O
33342-05-1,17,COC1=CC=C2C(=C1)C(=O)N(CCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1)C(=O)C2(C)C
67392-87-4,17,CC12CCC3C(C4CC4C4=CC(=O)CCC34C)C1C1CC1C21CCC(=O)O1
53-06-5,17,CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C1CCC2(O)C(=O)CO
91296-86-5,17,CN1CCN(CC1)C1=C(F)C=C2C(=C1)N(C=C(C(O)=O)C2=O)C1=CC=C(F)C=C1
566-48-3,17,CC12CCC3C(CCC4C(=O)C(=O)CCC34C)C1CCC2=O
1247-42-3,17,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC2(C)C1(O)C(=O)CO
976-71-6,17,CC12CCC3C(C=CC4=CC(=O)CCC34C)C1CCC21CCC(=O)O1
56-47-3,17,CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
152-58-9,17,CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2(O)C(=O)CO
53-03-2,17,CC12CC(=O)C3C(CCC4=CC(=O)C=CC34C)C1CCC2(O)C(=O)CO
76-43-7,17,CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC12C
864283-48-7,17,NC(=O)CN(CC(F)(F)F)C1=CC(=C(C=C1)C#N)C(F)(F)F
64-85-7,17,CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2C(=O)CO
503-30-0,18,C1COC1
33996-33-7,18,CC(=O)N1CC(O)CC1C(O)=O
88069-67-4,18,CC1=CC=CC(C)=C1NC(=O)CC12CCCN1CCC2
201677-61-4,18,CC(C)(C)C(=O)OC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=C1C(=O)NCC(O)=O
22457-89-2,18,CC(N(CC1=C(N)N=C(C)N=C1)C=O)=C(CCOP(O)(O)=O)SC(=O)C1=CC=CC=C1
32887-01-7,18,CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(O)=O
141-32-2,18,CCCCOC(=O)C=C
51-36-5,18,OC(=O)C1=CC(Cl)=CC(Cl)=C1
75-69-4,18,FC(Cl)(Cl)Cl
106463-17-6,18,CCOC1=CC=CC=C1OCCNC(C)CC1=CC=C(OC)C(=C1)S(N)(=O)=O
102-01-2,18,CC(=O)CC(=O)NC1=CC=CC=C1
110871-86-8,18,CC1CN(CC(C)N1)C1=C(F)C(N)=C2C(=O)C(=CN(C3CC3)C2=C1F)C(O)=O
646-14-0,18,CCCCCC[N+]([O-])=O
298-46-4,18,NC(=O)N1C2=CC=CC=C2C=CC2=C1C=CC=C2
75-27-4,18,ClC(Cl)Br
57018-52-7,18,CC(O)COC(C)(C)C
78-42-2,18,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC
142-82-5,18,CCCCCCC
15826-37-6,18,OC(COC1=CC=CC2=C1C(=O)C=C(O2)C(O)=O)COC1=CC=CC2=C1C(=O)C=C(O2)C(O)=O
50-04-4,18,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC12C
2495-25-2,18,CCCCCCCCCCCCCOC(=O)C(C)=C
592-41-6,18,CCCCC=C
108-65-6,18,COCC(C)OC(C)=O
15707-23-0,18,CCC1=NC=CN=C1C
1405-86-3,18,CC1(C)C(CCC2(C)C1CCC1(C)C2C(=O)C=C2C3CC(C)(CCC3(C)CCC12C)C(O)=O)OC1OC(C(O)C(O)C1OC1OC(C(O)C(O)C1O)C(O)=O)C(O)=O
533-31-3,18,OC1=CC2=C(OCO2)C=C1
23182-46-9,18,CC[N+]1(CCOC(=O)C(O)(C2=CC=CC=C2)C2=CC=CC=C2)CCCCC1
872-90-2,18,CC[N+]1=CC=CC=C1
2610-86-8,18,CC(=O)CC(C1C(=O)Oc2ccccc2C1=O)c1ccccc1
123447-62-1,18,CC1SC2=C(C(O)=O)C(=O)C3=CC(F)=C(C=C3N12)N1CCN(CC2=C(C)OC(=O)O2)CC1
50-45-3,18,OC(=O)C1=CC=CC(Cl)=C1Cl
113617-63-3,18,CC1CN(CC(C)N1)C1=C(F)C2=C(C(F)=C1F)C(=O)C(=CN2C1CC1)C(O)=O
96-13-9,18,OCC(Br)CBr
634-90-2,18,ClC1=CC(Cl)=C(Cl)C(Cl)=C1
120-57-0,18,O=CC1=CC=C2OCOC2=C1
67-72-1,18,ClC(Cl)(Cl)C(Cl)(Cl)Cl
101-39-3,18,CC(C=O)=CC1=CC=CC=C1
595-37-9,18,CCC(C)(C)C(O)=O
547-44-4,18,NC(=O)NS(=O)(=O)C1=CC=C(N)C=C1
638-29-9,18,CCCCC(Cl)=O
71320-77-9,18,ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1
110-02-1,18,S1C=CC=C1
79-29-8,18,CC(C)C(C)C
118-90-1,18,CC1=C(C=CC=C1)C(O)=O
3012-37-1,19,N#CSCC1=CC=CC=C1
604-75-1,19,OC1N=C(C2=CC=CC=C2)C2=CC(Cl)=CC=C2NC1=O
623-17-6,19,CC(=O)OCC1=CC=CO1
93-91-4,19,CC(=O)CC(=O)C1=CC=CC=C1
26172-55-4,19,CN1SC(Cl)=CC1=O
7085-85-0,19,CCOC(=O)C(=C)C#N
99-04-7,19,CC1=CC=CC(=C1)C(O)=O
105-60-2,19,O=C1CCCCCN1
76-06-2,19,[O-][N+](=O)C(Cl)(Cl)Cl
105628-07-7,19,O=S(=O)(N1CCCNCC1)C1=CC=CC2=C1C=CN=C2
132907-72-3,19,CN1C=C(C(=O)C2CCC3=C(C2)N=CN3)C2=CC=CC=C12
628-63-7,19,CCCCCOC(C)=O
67-43-6,19,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O
366-18-7,19,C1=CC=C(N=C1)C1=CC=CC=N1
136-30-1,19,CCCCN(CCCC)C(S)=S
108-68-9,19,CC1=CC(O)=CC(C)=C1
120-61-6,19,COC(=O)C1=CC=C(C=C1)C(=O)OC
624-92-0,19,CSSC
1508-76-5,19,OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1
57-13-6,19,NC(N)=O
NOCAS_47385,19,COCCOC1=NC=C2N(CC(=O)NC3=NC=C(Cl)C=C3)C(=CC2=C1)C(=O)NC1CCN(CC1)C(C)C
3759-92-0,19,[O-][N+](=O)C1=CC=C(O1)C=NN1CC(CN2CCOCC2)OC1=O
230954-09-3,19,ONC(=O)C1(CCOCC1)NS(=O)(=O)C1=CC=C(OC2=CC=C(F)C=C2)C=C1
541-73-1,19,ClC1=CC(Cl)=CC=C1
