"","cas","cluster","inchikey","short_key","target_gene"
"4877","58-28-6",131,"HCYAFALTSJYZDH-UHFFFAOYSA-N","HCYAFALTSJYZDH","SCN5A"
"4878","58-28-6",131,"HCYAFALTSJYZDH-UHFFFAOYSA-N","HCYAFALTSJYZDH","SLC6A4"
"4879","58-28-6",131,"HCYAFALTSJYZDH-UHFFFAOYSA-N","HCYAFALTSJYZDH","KCNH2"
"4880","58-28-6",131,"HCYAFALTSJYZDH-UHFFFAOYSA-N","HCYAFALTSJYZDH","KCNJ5"
"4881","57149-07-2",131,"HRRBJVNMSRJFHQ-UHFFFAOYSA-N","HRRBJVNMSRJFHQ","CYP2D6"
"4882","57149-07-2",131,"HRRBJVNMSRJFHQ-UHFFFAOYSA-N","HRRBJVNMSRJFHQ","ADRA1B"
"4883","57149-07-2",131,"HRRBJVNMSRJFHQ-UHFFFAOYSA-N","HRRBJVNMSRJFHQ","ADRA1D"
"4884","57149-07-2",131,"HRRBJVNMSRJFHQ-UHFFFAOYSA-N","HRRBJVNMSRJFHQ","ADRA1A"
"4885","100643-71-8",131,"JAUOIFJMECXRGI-UHFFFAOYSA-N","JAUOIFJMECXRGI","HRH1"
"4886","100643-71-8",131,"JAUOIFJMECXRGI-UHFFFAOYSA-N","JAUOIFJMECXRGI","SLC6A4"
"4887","100643-71-8",131,"JAUOIFJMECXRGI-UHFFFAOYSA-N","JAUOIFJMECXRGI","CHRM3"
"4888","100643-71-8",131,"JAUOIFJMECXRGI-UHFFFAOYSA-N","JAUOIFJMECXRGI","CHRM4"
"4889","100643-71-8",131,"JAUOIFJMECXRGI-UHFFFAOYSA-N","JAUOIFJMECXRGI","CHRM2"
"4890","100643-71-8",131,"JAUOIFJMECXRGI-UHFFFAOYSA-N","JAUOIFJMECXRGI","HTR2A"
"4891","100643-71-8",131,"JAUOIFJMECXRGI-UHFFFAOYSA-N","JAUOIFJMECXRGI","CHRM1"
"4892","100643-71-8",131,"JAUOIFJMECXRGI-UHFFFAOYSA-N","JAUOIFJMECXRGI","HTR2C"
"4893","100643-71-8",131,"JAUOIFJMECXRGI-UHFFFAOYSA-N","JAUOIFJMECXRGI","HTR2B"
"4894","54063-53-5",131,"JWHAUXFOSRPERK-UHFFFAOYSA-N","JWHAUXFOSRPERK","CYP2D6"
"4895","54063-53-5",131,"JWHAUXFOSRPERK-UHFFFAOYSA-N","JWHAUXFOSRPERK","ABCB1"
"4896","54063-53-5",131,"JWHAUXFOSRPERK-UHFFFAOYSA-N","JWHAUXFOSRPERK","SCN5A"
"4897","54063-53-5",131,"JWHAUXFOSRPERK-UHFFFAOYSA-N","JWHAUXFOSRPERK","ADRB2"
"4898","54063-53-5",131,"JWHAUXFOSRPERK-UHFFFAOYSA-N","JWHAUXFOSRPERK","ADRB1"
"4899","54063-53-5",131,"JWHAUXFOSRPERK-UHFFFAOYSA-N","JWHAUXFOSRPERK","HTR2B"
"4900","54063-53-5",131,"JWHAUXFOSRPERK-UHFFFAOYSA-N","JWHAUXFOSRPERK","KCNK2"
"4901","54063-53-5",131,"JWHAUXFOSRPERK-UHFFFAOYSA-N","JWHAUXFOSRPERK","KCNK3"
"4902","54063-53-5",131,"JWHAUXFOSRPERK-UHFFFAOYSA-N","JWHAUXFOSRPERK","KCNH2"
"4903","54063-53-5",131,"JWHAUXFOSRPERK-UHFFFAOYSA-N","JWHAUXFOSRPERK","KCNA5"
"4904","52-86-8",131,"LNEPOXFFQSENCJ-UHFFFAOYSA-N","LNEPOXFFQSENCJ","DRD1"
"4905","52-86-8",131,"LNEPOXFFQSENCJ-UHFFFAOYSA-N","LNEPOXFFQSENCJ","DRD2"
"4906","52-86-8",131,"LNEPOXFFQSENCJ-UHFFFAOYSA-N","LNEPOXFFQSENCJ","DRD4"
"4907","52-86-8",131,"LNEPOXFFQSENCJ-UHFFFAOYSA-N","LNEPOXFFQSENCJ","EBP"
"4908","52-86-8",131,"LNEPOXFFQSENCJ-UHFFFAOYSA-N","LNEPOXFFQSENCJ","ABCB1"
"4909","52-86-8",131,"LNEPOXFFQSENCJ-UHFFFAOYSA-N","LNEPOXFFQSENCJ","KCNJ6"
"4910","52-86-8",131,"LNEPOXFFQSENCJ-UHFFFAOYSA-N","LNEPOXFFQSENCJ","TMEM97"
"4911","52-86-8",131,"LNEPOXFFQSENCJ-UHFFFAOYSA-N","LNEPOXFFQSENCJ","SIGMAR1"
"4912","52-86-8",131,"LNEPOXFFQSENCJ-UHFFFAOYSA-N","LNEPOXFFQSENCJ","DRD3"
"4913","52-86-8",131,"LNEPOXFFQSENCJ-UHFFFAOYSA-N","LNEPOXFFQSENCJ","DRD5"
"4914","52-86-8",131,"LNEPOXFFQSENCJ-UHFFFAOYSA-N","LNEPOXFFQSENCJ","HTR2A"
"4915","52-86-8",131,"LNEPOXFFQSENCJ-UHFFFAOYSA-N","LNEPOXFFQSENCJ","HTR7"
"4916","52-86-8",131,"LNEPOXFFQSENCJ-UHFFFAOYSA-N","LNEPOXFFQSENCJ","ADRA1D"
"4917","52-86-8",131,"LNEPOXFFQSENCJ-UHFFFAOYSA-N","LNEPOXFFQSENCJ","ADRA1A"
"4918","52-86-8",131,"LNEPOXFFQSENCJ-UHFFFAOYSA-N","LNEPOXFFQSENCJ","HTR1D"
"4919","52-86-8",131,"LNEPOXFFQSENCJ-UHFFFAOYSA-N","LNEPOXFFQSENCJ","KCNK2"
"4920","52-86-8",131,"LNEPOXFFQSENCJ-UHFFFAOYSA-N","LNEPOXFFQSENCJ","KCNH1"
"4921","52-86-8",131,"LNEPOXFFQSENCJ-UHFFFAOYSA-N","LNEPOXFFQSENCJ","H1F0"
"4922","52-86-8",131,"LNEPOXFFQSENCJ-UHFFFAOYSA-N","LNEPOXFFQSENCJ","KCNH2"
"4923","511-12-6",131,"LUZRJRNZXALNLM-UHFFFAOYSA-N","LUZRJRNZXALNLM","DRD2"
"4924","511-12-6",131,"LUZRJRNZXALNLM-UHFFFAOYSA-N","LUZRJRNZXALNLM","DRD3"
"4925","511-12-6",131,"LUZRJRNZXALNLM-UHFFFAOYSA-N","LUZRJRNZXALNLM","ADRA2B"
"4926","511-12-6",131,"LUZRJRNZXALNLM-UHFFFAOYSA-N","LUZRJRNZXALNLM","ADRA2C"
"4927","511-12-6",131,"LUZRJRNZXALNLM-UHFFFAOYSA-N","LUZRJRNZXALNLM","HTR2A"
"4928","511-12-6",131,"LUZRJRNZXALNLM-UHFFFAOYSA-N","LUZRJRNZXALNLM","HTR1E"
"4929","511-12-6",131,"LUZRJRNZXALNLM-UHFFFAOYSA-N","LUZRJRNZXALNLM","HTR7"
"4930","511-12-6",131,"LUZRJRNZXALNLM-UHFFFAOYSA-N","LUZRJRNZXALNLM","ADRA2A"
"4931","511-12-6",131,"LUZRJRNZXALNLM-UHFFFAOYSA-N","LUZRJRNZXALNLM","ADRA1D"
"4932","511-12-6",131,"LUZRJRNZXALNLM-UHFFFAOYSA-N","LUZRJRNZXALNLM","HTR1D"
"4933","511-12-6",131,"LUZRJRNZXALNLM-UHFFFAOYSA-N","LUZRJRNZXALNLM","HTR2C"
"4934","511-12-6",131,"LUZRJRNZXALNLM-UHFFFAOYSA-N","LUZRJRNZXALNLM","HTR6"
"4935","511-12-6",131,"LUZRJRNZXALNLM-UHFFFAOYSA-N","LUZRJRNZXALNLM","HTR2B"
"4936","79307-93-0",131,"MBUVEWMHONZEQD-UHFFFAOYSA-N","MBUVEWMHONZEQD","CYP2D6"
"4937","79307-93-0",131,"MBUVEWMHONZEQD-UHFFFAOYSA-N","MBUVEWMHONZEQD","HRH1"
"4938","79307-93-0",131,"MBUVEWMHONZEQD-UHFFFAOYSA-N","MBUVEWMHONZEQD","ADRA1B"
"4939","79307-93-0",131,"MBUVEWMHONZEQD-UHFFFAOYSA-N","MBUVEWMHONZEQD","ADRA1A"
"4940","79307-93-0",131,"MBUVEWMHONZEQD-UHFFFAOYSA-N","MBUVEWMHONZEQD","HTR2B"
"4941","79307-93-0",131,"MBUVEWMHONZEQD-UHFFFAOYSA-N","MBUVEWMHONZEQD","KCNH2"
"4942","1465-25-4",131,"NULAJYZBOLVQPQ-UHFFFAOYSA-N","NULAJYZBOLVQPQ","CA5A"
"4943","1465-25-4",131,"NULAJYZBOLVQPQ-UHFFFAOYSA-N","NULAJYZBOLVQPQ","CA5B"
"4944","1465-25-4",131,"NULAJYZBOLVQPQ-UHFFFAOYSA-N","NULAJYZBOLVQPQ","CA6"
"4945","1465-25-4",131,"NULAJYZBOLVQPQ-UHFFFAOYSA-N","NULAJYZBOLVQPQ","CA3"
"4946","1465-25-4",131,"NULAJYZBOLVQPQ-UHFFFAOYSA-N","NULAJYZBOLVQPQ","CA4"
"4947","1465-25-4",131,"NULAJYZBOLVQPQ-UHFFFAOYSA-N","NULAJYZBOLVQPQ","CA12"
"4948","1465-25-4",131,"NULAJYZBOLVQPQ-UHFFFAOYSA-N","NULAJYZBOLVQPQ","CA14"
"4949","1465-25-4",131,"NULAJYZBOLVQPQ-UHFFFAOYSA-N","NULAJYZBOLVQPQ","CA9"
"4950","1465-25-4",131,"NULAJYZBOLVQPQ-UHFFFAOYSA-N","NULAJYZBOLVQPQ","CA7"
"4951","402910-27-4",131,"QIWQQMZFTOCFGF-UHFFFAOYSA-N","QIWQQMZFTOCFGF","SLC6A4"
"4952","10262-69-8",131,"QSLMDECMDJKHMQ-UHFFFAOYSA-N","QSLMDECMDJKHMQ","TRPM3"
"4953","10262-69-8",131,"QSLMDECMDJKHMQ-UHFFFAOYSA-N","QSLMDECMDJKHMQ","KCNJ6"
"4954","10262-69-8",131,"QSLMDECMDJKHMQ-UHFFFAOYSA-N","QSLMDECMDJKHMQ","HRH1"
"4955","10262-69-8",131,"QSLMDECMDJKHMQ-UHFFFAOYSA-N","QSLMDECMDJKHMQ","SLC6A2"
"4956","10262-69-8",131,"QSLMDECMDJKHMQ-UHFFFAOYSA-N","QSLMDECMDJKHMQ","CHRM3"
"4957","10262-69-8",131,"QSLMDECMDJKHMQ-UHFFFAOYSA-N","QSLMDECMDJKHMQ","CHRM4"
"4958","10262-69-8",131,"QSLMDECMDJKHMQ-UHFFFAOYSA-N","QSLMDECMDJKHMQ","HTR2A"
"4959","10262-69-8",131,"QSLMDECMDJKHMQ-UHFFFAOYSA-N","QSLMDECMDJKHMQ","HTR2C"
"4960","10262-69-8",131,"QSLMDECMDJKHMQ-UHFFFAOYSA-N","QSLMDECMDJKHMQ","KCNJ5"
"4961","14028-44-5",131,"QWGDMFLQWFTERH-UHFFFAOYSA-N","QWGDMFLQWFTERH","DRD2"
"4962","14028-44-5",131,"QWGDMFLQWFTERH-UHFFFAOYSA-N","QWGDMFLQWFTERH","DRD4"
"4963","14028-44-5",131,"QWGDMFLQWFTERH-UHFFFAOYSA-N","QWGDMFLQWFTERH","HRH1"
"4964","14028-44-5",131,"QWGDMFLQWFTERH-UHFFFAOYSA-N","QWGDMFLQWFTERH","SLC6A2"
"4965","14028-44-5",131,"QWGDMFLQWFTERH-UHFFFAOYSA-N","QWGDMFLQWFTERH","SLC6A4"
"4966","14028-44-5",131,"QWGDMFLQWFTERH-UHFFFAOYSA-N","QWGDMFLQWFTERH","DRD3"
"4967","14028-44-5",131,"QWGDMFLQWFTERH-UHFFFAOYSA-N","QWGDMFLQWFTERH","HTR2A"
"4968","14028-44-5",131,"QWGDMFLQWFTERH-UHFFFAOYSA-N","QWGDMFLQWFTERH","HTR7"
"4969","14028-44-5",131,"QWGDMFLQWFTERH-UHFFFAOYSA-N","QWGDMFLQWFTERH","HTR2C"
"4970","14028-44-5",131,"QWGDMFLQWFTERH-UHFFFAOYSA-N","QWGDMFLQWFTERH","HTR6"
"4971","14028-44-5",131,"QWGDMFLQWFTERH-UHFFFAOYSA-N","QWGDMFLQWFTERH","HTR2B"
"4972","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","DRD1"
"4973","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","DRD2"
"4974","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","DRD4"
"4975","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","HRH4"
"4976","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","KCNJ6"
"4977","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","HRH3"
"4978","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","HRH1"
"4979","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","SLC6A4"
"4980","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","DRD3"
"4981","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","DRD5"
"4982","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","HTR1B"
"4983","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","HTR5A"
"4984","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","CHRM5"
"4985","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","CHRM3"
"4986","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","CHRM4"
"4987","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","ADRA2B"
"4988","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","CHRM2"
"4989","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","ADRA2C"
"4990","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","HTR2A"
"4991","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","HTR1E"
"4992","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","HTR7"
"4993","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","ADRA1B"
"4994","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","CHRM1"
"4995","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","ADRA2A"
"4996","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","ADRA1D"
"4997","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","ADRA1A"
"4998","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","HTR1D"
"4999","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","HTR1F"
"5000","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","HTR2C"
"5001","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","HTR1A"
"5002","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","HTR3A"
"5003","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","HTR6"
"5004","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","HTR2B"
"5005","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","H1F0"
"5006","5786-21-0",131,"QZUDBNBUXVUHMW-UHFFFAOYSA-N","QZUDBNBUXVUHMW","KCNH2"
"5007","929601-09-2",131,"RDJQCOBTKKAQAH-UHFFFAOYSA-N","RDJQCOBTKKAQAH","ADRB3"
"5008","10457-90-6",131,"RKLNONIVDFXQRX-UHFFFAOYSA-N","RKLNONIVDFXQRX","DRD2"
"5009","62-68-0",131,"SNTQPLDRUZOSDP-UHFFFAOYSA-N","SNTQPLDRUZOSDP","CYP2D6"
"5010","62-68-0",131,"SNTQPLDRUZOSDP-UHFFFAOYSA-N","SNTQPLDRUZOSDP","CYP3A4"
"5011","62-68-0",131,"SNTQPLDRUZOSDP-UHFFFAOYSA-N","SNTQPLDRUZOSDP","SIGMAR1"
"5012","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","WZHJKEUHNJHDLS","CYP2D6"
"5013","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","WZHJKEUHNJHDLS","DRD1"
"5014","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","WZHJKEUHNJHDLS","DRD2"
"5015","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","WZHJKEUHNJHDLS","SLC6A2"
"5016","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","WZHJKEUHNJHDLS","SLC6A3"
"5017","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","WZHJKEUHNJHDLS","SLC6A4"
"5018","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","WZHJKEUHNJHDLS","DRD3"
"5019","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","WZHJKEUHNJHDLS","HTR1B"
"5020","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","WZHJKEUHNJHDLS","HTR5A"
"5021","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","WZHJKEUHNJHDLS","ADRA2B"
"5022","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","WZHJKEUHNJHDLS","ADRA2C"
"5023","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","WZHJKEUHNJHDLS","HTR2A"
"5024","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","WZHJKEUHNJHDLS","HTR7"
"5025","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","WZHJKEUHNJHDLS","ADRA2A"
"5026","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","WZHJKEUHNJHDLS","ADRA1D"
"5027","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","WZHJKEUHNJHDLS","HTR1F"
"5028","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","WZHJKEUHNJHDLS","HTR2C"
"5029","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","WZHJKEUHNJHDLS","HTR1A"
"5030","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","WZHJKEUHNJHDLS","HTR6"
"5031","17692-51-2",131,"WZHJKEUHNJHDLS-UHFFFAOYSA-N","WZHJKEUHNJHDLS","HTR2B"
"5032","7681-67-6",131,"ZQTVCQIJTREKSP-UHFFFAOYSA-N","ZQTVCQIJTREKSP","CYP1A2"
"5033","82-86-0",132,"AFPRJLBZLPBTPZ-UHFFFAOYSA-N","AFPRJLBZLPBTPZ","CES1"
"5034","82-86-0",132,"AFPRJLBZLPBTPZ-UHFFFAOYSA-N","AFPRJLBZLPBTPZ","CES2"
"5035","548-66-3",132,"AGJBLWCLQCKRJP-UHFFFAOYSA-N","AGJBLWCLQCKRJP","CYP2D6"
"5036","113-52-0",132,"BCGWQEUPMDMJNV-UHFFFAOYSA-N","BCGWQEUPMDMJNV","SLC22A2"
"5037","113-52-0",132,"BCGWQEUPMDMJNV-UHFFFAOYSA-N","BCGWQEUPMDMJNV","KCNJ6"
"5038","113-52-0",132,"BCGWQEUPMDMJNV-UHFFFAOYSA-N","BCGWQEUPMDMJNV","HRH1"
"5039","113-52-0",132,"BCGWQEUPMDMJNV-UHFFFAOYSA-N","BCGWQEUPMDMJNV","SLC6A2"
"5040","113-52-0",132,"BCGWQEUPMDMJNV-UHFFFAOYSA-N","BCGWQEUPMDMJNV","SLC6A4"
"5041","113-52-0",132,"BCGWQEUPMDMJNV-UHFFFAOYSA-N","BCGWQEUPMDMJNV","CHRM2"
"5042","113-52-0",132,"BCGWQEUPMDMJNV-UHFFFAOYSA-N","BCGWQEUPMDMJNV","HTR2A"
"5043","113-52-0",132,"BCGWQEUPMDMJNV-UHFFFAOYSA-N","BCGWQEUPMDMJNV","ADORA3"
"5044","113-52-0",132,"BCGWQEUPMDMJNV-UHFFFAOYSA-N","BCGWQEUPMDMJNV","KCNH1"
"5045","113-52-0",132,"BCGWQEUPMDMJNV-UHFFFAOYSA-N","BCGWQEUPMDMJNV","KCNH2"
"5046","113-52-0",132,"BCGWQEUPMDMJNV-UHFFFAOYSA-N","BCGWQEUPMDMJNV","KCNJ5"
"5047","50-49-7",132,"BCGWQEUPMDMJNV-UHFFFAOYSA-N","BCGWQEUPMDMJNV","SLC22A2"
"5048","50-49-7",132,"BCGWQEUPMDMJNV-UHFFFAOYSA-N","BCGWQEUPMDMJNV","KCNJ6"
"5049","50-49-7",132,"BCGWQEUPMDMJNV-UHFFFAOYSA-N","BCGWQEUPMDMJNV","HRH1"
"5050","50-49-7",132,"BCGWQEUPMDMJNV-UHFFFAOYSA-N","BCGWQEUPMDMJNV","SLC6A2"
"5051","50-49-7",132,"BCGWQEUPMDMJNV-UHFFFAOYSA-N","BCGWQEUPMDMJNV","SLC6A4"
"5052","50-49-7",132,"BCGWQEUPMDMJNV-UHFFFAOYSA-N","BCGWQEUPMDMJNV","CHRM2"
"5053","50-49-7",132,"BCGWQEUPMDMJNV-UHFFFAOYSA-N","BCGWQEUPMDMJNV","HTR2A"
"5054","50-49-7",132,"BCGWQEUPMDMJNV-UHFFFAOYSA-N","BCGWQEUPMDMJNV","ADORA3"
"5055","50-49-7",132,"BCGWQEUPMDMJNV-UHFFFAOYSA-N","BCGWQEUPMDMJNV","KCNH1"
"5056","50-49-7",132,"BCGWQEUPMDMJNV-UHFFFAOYSA-N","BCGWQEUPMDMJNV","KCNH2"
"5057","50-49-7",132,"BCGWQEUPMDMJNV-UHFFFAOYSA-N","BCGWQEUPMDMJNV","KCNJ5"
"5058","6138-79-0",132,"CBEQULMOCCWAQT-UHFFFAOYSA-N","CBEQULMOCCWAQT","HRH1"
"5059","23642-66-2",132,"CJAVTWRYCDNHSM-UHFFFAOYSA-N","CJAVTWRYCDNHSM","CYP1A2"
"5060","23642-66-2",132,"CJAVTWRYCDNHSM-UHFFFAOYSA-N","CJAVTWRYCDNHSM","CYP2D6"
"5061","23642-66-2",132,"CJAVTWRYCDNHSM-UHFFFAOYSA-N","CJAVTWRYCDNHSM","CYP3A4"
"5062","42971-09-5",132,"DDNCQMVWWZOMLN-UHFFFAOYSA-N","DDNCQMVWWZOMLN","PDE1C"
"5063","42971-09-5",132,"DDNCQMVWWZOMLN-UHFFFAOYSA-N","DDNCQMVWWZOMLN","PDE1A"
"5064","42971-09-5",132,"DDNCQMVWWZOMLN-UHFFFAOYSA-N","DDNCQMVWWZOMLN","KCNH2"
"5065","57808-66-9",132,"FGXWKSZFVQUSTL-UHFFFAOYSA-N","FGXWKSZFVQUSTL","DRD2"
"5066","57808-66-9",132,"FGXWKSZFVQUSTL-UHFFFAOYSA-N","FGXWKSZFVQUSTL","DRD3"
"5067","57808-66-9",132,"FGXWKSZFVQUSTL-UHFFFAOYSA-N","FGXWKSZFVQUSTL","HTR2A"
"5068","57808-66-9",132,"FGXWKSZFVQUSTL-UHFFFAOYSA-N","FGXWKSZFVQUSTL","KCNH2"
"5069","15574-96-6",132,"FIADGNVRKBPQEU-UHFFFAOYSA-N","FIADGNVRKBPQEU","DRD2"
"5070","15574-96-6",132,"FIADGNVRKBPQEU-UHFFFAOYSA-N","FIADGNVRKBPQEU","HTR2A"
"5071","15574-96-6",132,"FIADGNVRKBPQEU-UHFFFAOYSA-N","FIADGNVRKBPQEU","HTR7"
"5072","15574-96-6",132,"FIADGNVRKBPQEU-UHFFFAOYSA-N","FIADGNVRKBPQEU","CHRM1"
"5073","15574-96-6",132,"FIADGNVRKBPQEU-UHFFFAOYSA-N","FIADGNVRKBPQEU","HTR2C"
"5074","15574-96-6",132,"FIADGNVRKBPQEU-UHFFFAOYSA-N","FIADGNVRKBPQEU","HTR1A"
"5075","15574-96-6",132,"FIADGNVRKBPQEU-UHFFFAOYSA-N","FIADGNVRKBPQEU","HTR2B"
"5076","14984-68-0",132,"FLNXBVJLPJNOSI-UHFFFAOYSA-N","FLNXBVJLPJNOSI","CYP2D6"
"5077","26615-21-4",132,"HDOZVRUNCMBHFH-UHFFFAOYSA-N","HDOZVRUNCMBHFH","DRD1"
"5078","26615-21-4",132,"HDOZVRUNCMBHFH-UHFFFAOYSA-N","HDOZVRUNCMBHFH","DRD2"
"5079","26615-21-4",132,"HDOZVRUNCMBHFH-UHFFFAOYSA-N","HDOZVRUNCMBHFH","DRD4"
"5080","26615-21-4",132,"HDOZVRUNCMBHFH-UHFFFAOYSA-N","HDOZVRUNCMBHFH","HRH1"
"5081","26615-21-4",132,"HDOZVRUNCMBHFH-UHFFFAOYSA-N","HDOZVRUNCMBHFH","SLC6A2"
"5082","26615-21-4",132,"HDOZVRUNCMBHFH-UHFFFAOYSA-N","HDOZVRUNCMBHFH","SLC6A4"
"5083","26615-21-4",132,"HDOZVRUNCMBHFH-UHFFFAOYSA-N","HDOZVRUNCMBHFH","DRD3"
"5084","26615-21-4",132,"HDOZVRUNCMBHFH-UHFFFAOYSA-N","HDOZVRUNCMBHFH","HTR1B"
"5085","26615-21-4",132,"HDOZVRUNCMBHFH-UHFFFAOYSA-N","HDOZVRUNCMBHFH","ADRA2B"
"5086","26615-21-4",132,"HDOZVRUNCMBHFH-UHFFFAOYSA-N","HDOZVRUNCMBHFH","HTR2A"
"5087","26615-21-4",132,"HDOZVRUNCMBHFH-UHFFFAOYSA-N","HDOZVRUNCMBHFH","HTR1E"
"5088","26615-21-4",132,"HDOZVRUNCMBHFH-UHFFFAOYSA-N","HDOZVRUNCMBHFH","HTR7"
"5089","26615-21-4",132,"HDOZVRUNCMBHFH-UHFFFAOYSA-N","HDOZVRUNCMBHFH","HTR1D"
"5090","26615-21-4",132,"HDOZVRUNCMBHFH-UHFFFAOYSA-N","HDOZVRUNCMBHFH","HTR2C"
"5091","26615-21-4",132,"HDOZVRUNCMBHFH-UHFFFAOYSA-N","HDOZVRUNCMBHFH","HTR1A"
"5092","26615-21-4",132,"HDOZVRUNCMBHFH-UHFFFAOYSA-N","HDOZVRUNCMBHFH","HTR6"
"5093","36415-61-9",132,"HSIBGVUMFOSJPD-UHFFFAOYSA-N","HSIBGVUMFOSJPD","TMEM97"
"5094","6170-42-9",132,"ICKFFNBDFNZJSX-UHFFFAOYSA-N","ICKFFNBDFNZJSX","CYP2D6"
"5095","129-03-3",132,"JJCFRYNCJDLXIK-UHFFFAOYSA-N","JJCFRYNCJDLXIK","DRD1"
"5096","129-03-3",132,"JJCFRYNCJDLXIK-UHFFFAOYSA-N","JJCFRYNCJDLXIK","DRD2"
"5097","129-03-3",132,"JJCFRYNCJDLXIK-UHFFFAOYSA-N","JJCFRYNCJDLXIK","HRH1"
