"","cas","cluster","inchikey","target_gene"
"7044","61129-30-4",20,"OYPPVKRFBIWMSX-UHFFFAOYSA-N","MAOB"
"7045","61129-30-4",20,"OYPPVKRFBIWMSX-UHFFFAOYSA-N","SLC6A4"
"7046","6119-47-7",20,"LOUPRKONTZGTKE-UHFFFAOYSA-N","KCNA5"
"7047","6119-47-7",20,"LOUPRKONTZGTKE-UHFFFAOYSA-N","KCNA7"
"7048","6119-47-7",20,"LOUPRKONTZGTKE-UHFFFAOYSA-N","KCNH1"
"7049","6119-47-7",20,"LOUPRKONTZGTKE-UHFFFAOYSA-N","KCNH2"
"7050","6119-47-7",20,"LOUPRKONTZGTKE-UHFFFAOYSA-N","KCNH5"
"7051","6119-47-7",20,"LOUPRKONTZGTKE-UHFFFAOYSA-N","KCNK1"
"7052","6119-47-7",20,"LOUPRKONTZGTKE-UHFFFAOYSA-N","KCNK6"
"7053","6119-47-7",20,"LOUPRKONTZGTKE-UHFFFAOYSA-N","SCN5A"
"7054","6119-47-7",20,"LOUPRKONTZGTKE-UHFFFAOYSA-N","SLC29A4"
"7055","6119-47-7",20,"LOUPRKONTZGTKE-UHFFFAOYSA-N","GP9"
"7056","6119-47-7",20,"LOUPRKONTZGTKE-UHFFFAOYSA-N","KCNB2"
"7057","6119-47-7",20,"LOUPRKONTZGTKE-UHFFFAOYSA-N","KCNN4"
"7058","6119-47-7",20,"LOUPRKONTZGTKE-UHFFFAOYSA-N","CYP2D6"
"7059","6119-47-7",20,"LOUPRKONTZGTKE-UHFFFAOYSA-N","SCN2A"
"7060","6119-47-7",20,"LOUPRKONTZGTKE-UHFFFAOYSA-N","ABCB1"
"7061","6119-47-7",20,"LOUPRKONTZGTKE-UHFFFAOYSA-N","SCN3A"
"7062","6119-47-7",20,"LOUPRKONTZGTKE-UHFFFAOYSA-N","SCN1A"
"7063","6119-47-7",20,"LOUPRKONTZGTKE-UHFFFAOYSA-N","KCNA4"
"7064","6119-47-7",20,"LOUPRKONTZGTKE-UHFFFAOYSA-N","KCNT1"
"7065","6119-47-7",20,"LOUPRKONTZGTKE-UHFFFAOYSA-N","KCND2"
"7066","61318-91-0",62,"AFNXATANNDIXLG-UHFFFAOYSA-N","CYP1A2"
"7067","61318-91-0",62,"AFNXATANNDIXLG-UHFFFAOYSA-N","CYP2D6"
"7068","61318-91-0",62,"AFNXATANNDIXLG-UHFFFAOYSA-N","CYP2C19"
"7069","61318-91-0",62,"AFNXATANNDIXLG-UHFFFAOYSA-N","CYP3A4"
"7070","61318-91-0",62,"AFNXATANNDIXLG-UHFFFAOYSA-N","CYP2C9"
"7071","61318-91-0",62,"AFNXATANNDIXLG-UHFFFAOYSA-N","HSP90AA1"
"7072","61318-91-0",62,"AFNXATANNDIXLG-UHFFFAOYSA-N","SLC6A4"
"7073","61318-91-0",62,"AFNXATANNDIXLG-UHFFFAOYSA-N","TBXAS1"
"7074","6138-56-3",7,"UFLGIAIHIAPJJC-UHFFFAOYSA-N","HRH1"
"7075","6138-79-0",132,"CBEQULMOCCWAQT-UHFFFAOYSA-N","HRH1"
"7076","614-39-1",138,"REQCZEXYDRLIBE-UHFFFAOYSA-N","DNMT1"
"7077","614-39-1",138,"REQCZEXYDRLIBE-UHFFFAOYSA-N","SCN5A"
"7078","614-39-1",138,"REQCZEXYDRLIBE-UHFFFAOYSA-N","SCN2A"
"7079","614-39-1",138,"REQCZEXYDRLIBE-UHFFFAOYSA-N","SCN7A"
"7080","614-39-1",138,"REQCZEXYDRLIBE-UHFFFAOYSA-N","SCN11A"
"7081","614-39-1",138,"REQCZEXYDRLIBE-UHFFFAOYSA-N","SCN10A"
"7082","614-39-1",138,"REQCZEXYDRLIBE-UHFFFAOYSA-N","SCN3A"
"7083","614-39-1",138,"REQCZEXYDRLIBE-UHFFFAOYSA-N","SCN9A"
"7084","614-39-1",138,"REQCZEXYDRLIBE-UHFFFAOYSA-N","SCN4A"
"7085","614-39-1",138,"REQCZEXYDRLIBE-UHFFFAOYSA-N","SCN1A"
"7086","614-39-1",138,"REQCZEXYDRLIBE-UHFFFAOYSA-N","SCN8A"
"7087","614-39-1",138,"REQCZEXYDRLIBE-UHFFFAOYSA-N","ACHE"
"7088","61413-54-5",124,"HJORMJIFDVBMOB-UHFFFAOYSA-N","PDE4A"
"7089","61413-54-5",124,"HJORMJIFDVBMOB-UHFFFAOYSA-N","PDE4B"
"7090","61413-54-5",124,"HJORMJIFDVBMOB-UHFFFAOYSA-N","PDE4C"
"7091","61413-54-5",124,"HJORMJIFDVBMOB-UHFFFAOYSA-N","PDE4D"
"7092","61413-54-5",124,"HJORMJIFDVBMOB-UHFFFAOYSA-N","PDE5A"
"7093","61413-54-5",124,"HJORMJIFDVBMOB-UHFFFAOYSA-N","TNF"
"7094","61422-45-5",29,"AOCCBINRVIKJHY-UHFFFAOYSA-N","TYMS"
"7095","61422-45-5",29,"AOCCBINRVIKJHY-UHFFFAOYSA-N","ASAH1"
"7096","6151-30-0",46,"GPKJTRJOBQGKQK-UHFFFAOYSA-N","PLA2G1B"
"7097","6151-30-0",46,"GPKJTRJOBQGKQK-UHFFFAOYSA-N","CYP1A2"
"7098","6151-30-0",46,"GPKJTRJOBQGKQK-UHFFFAOYSA-N","CYP2D6"
"7099","6151-30-0",46,"GPKJTRJOBQGKQK-UHFFFAOYSA-N","PRNP"
"7100","616-45-5",122,"HNJBEVLQSNELDL-UHFFFAOYSA-N","OR51E2"
"7101","616-91-1",139,"PWKSKIMOESPYIA-UHFFFAOYSA-N","ACY1"
"7102","616-91-1",139,"PWKSKIMOESPYIA-UHFFFAOYSA-N","CHUK"
"7103","616-91-1",139,"PWKSKIMOESPYIA-UHFFFAOYSA-N","GRIN1"
"7104","616-91-1",139,"PWKSKIMOESPYIA-UHFFFAOYSA-N","GRIN2A"
"7105","616-91-1",139,"PWKSKIMOESPYIA-UHFFFAOYSA-N","GRIN2B"
"7106","616-91-1",139,"PWKSKIMOESPYIA-UHFFFAOYSA-N","GRIN2D"
"7107","616-91-1",139,"PWKSKIMOESPYIA-UHFFFAOYSA-N","GRIN3A"
"7108","616-91-1",139,"PWKSKIMOESPYIA-UHFFFAOYSA-N","GSS"
"7109","616-91-1",139,"PWKSKIMOESPYIA-UHFFFAOYSA-N","IKBKB"
"7110","616-91-1",139,"PWKSKIMOESPYIA-UHFFFAOYSA-N","RELA"
"7111","616-91-1",139,"PWKSKIMOESPYIA-UHFFFAOYSA-N","SLC7A11"
"7112","616202-92-7",8,"XTTZERNUQAFMOF-UHFFFAOYSA-N","HTR2A"
"7113","616202-92-7",8,"XTTZERNUQAFMOF-UHFFFAOYSA-N","HTR2C"
"7114","616202-92-7",8,"XTTZERNUQAFMOF-UHFFFAOYSA-N","HTR2B"
"7115","6170-42-9",132,"ICKFFNBDFNZJSX-UHFFFAOYSA-N","HRH1"
"7116","6170-42-9",132,"ICKFFNBDFNZJSX-UHFFFAOYSA-N","CYP2D6"
"7117","61869-08-7",131,"AHOUBRCZNHFOSL-UHFFFAOYSA-N","CHRM1"
"7118","61869-08-7",131,"AHOUBRCZNHFOSL-UHFFFAOYSA-N","CHRM2"
"7119","61869-08-7",131,"AHOUBRCZNHFOSL-UHFFFAOYSA-N","CHRM3"
"7120","61869-08-7",131,"AHOUBRCZNHFOSL-UHFFFAOYSA-N","CHRM4"
"7121","61869-08-7",131,"AHOUBRCZNHFOSL-UHFFFAOYSA-N","CHRM5"
"7122","61869-08-7",131,"AHOUBRCZNHFOSL-UHFFFAOYSA-N","HTR2A"
"7123","61869-08-7",131,"AHOUBRCZNHFOSL-UHFFFAOYSA-N","SLC6A2"
"7124","61869-08-7",131,"AHOUBRCZNHFOSL-UHFFFAOYSA-N","SLC6A4"
"7125","61869-08-7",131,"AHOUBRCZNHFOSL-UHFFFAOYSA-N","CYP2D6"
"7126","61869-08-7",131,"AHOUBRCZNHFOSL-UHFFFAOYSA-N","SLC6A3"
"7127","61869-08-7",131,"AHOUBRCZNHFOSL-UHFFFAOYSA-N","MPO"
"7128","61869-08-7",131,"AHOUBRCZNHFOSL-UHFFFAOYSA-N","KCNH2"
"7129","61869-08-7",131,"AHOUBRCZNHFOSL-UHFFFAOYSA-N","P2RX4"
"7130","6192-52-5",100,"JOXIMZWYDAKGHI-UHFFFAOYSA-N","CYP1A2"
"7131","62-31-7",72,"VYFYYTLLBUKUHU-UHFFFAOYSA-N","DBH"
"7132","62-31-7",72,"VYFYYTLLBUKUHU-UHFFFAOYSA-N","DRD1"
"7133","62-31-7",72,"VYFYYTLLBUKUHU-UHFFFAOYSA-N","DRD2"
"7134","62-31-7",72,"VYFYYTLLBUKUHU-UHFFFAOYSA-N","DRD3"
"7135","62-31-7",72,"VYFYYTLLBUKUHU-UHFFFAOYSA-N","DRD4"
"7136","62-31-7",72,"VYFYYTLLBUKUHU-UHFFFAOYSA-N","DRD5"
"7137","62-31-7",72,"VYFYYTLLBUKUHU-UHFFFAOYSA-N","HTR1A"
"7138","62-31-7",72,"VYFYYTLLBUKUHU-UHFFFAOYSA-N","HTR7"
"7139","62-31-7",72,"VYFYYTLLBUKUHU-UHFFFAOYSA-N","SLC6A2"
"7140","62-31-7",72,"VYFYYTLLBUKUHU-UHFFFAOYSA-N","SLC6A3"
"7141","62-31-7",72,"VYFYYTLLBUKUHU-UHFFFAOYSA-N","SLC6A4"
"7142","62-31-7",72,"VYFYYTLLBUKUHU-UHFFFAOYSA-N","ADRB1"
"7143","62-44-2",124,"CPJSUEIXXCENMM-UHFFFAOYSA-N","PTGS1"
"7144","62-51-1",12,"NZWOPGCLSHLLPA-UHFFFAOYSA-N","CHRM2"
"7145","62-51-1",12,"NZWOPGCLSHLLPA-UHFFFAOYSA-N","CHRM4"
"7146","62-51-1",12,"NZWOPGCLSHLLPA-UHFFFAOYSA-N","CHRM3"
"7147","62-51-1",12,"NZWOPGCLSHLLPA-UHFFFAOYSA-N","CHRM1"
"7148","62-68-0",131,"SNTQPLDRUZOSDP-UHFFFAOYSA-N","NOS1"
"7149","62-68-0",131,"SNTQPLDRUZOSDP-UHFFFAOYSA-N","CYP2D6"
"7150","62-68-0",131,"SNTQPLDRUZOSDP-UHFFFAOYSA-N","CYP3A4"
"7151","62-68-0",131,"SNTQPLDRUZOSDP-UHFFFAOYSA-N","SIGMAR1"
"7152","62-73-7",134,"OEBRKCOSUFCWJD-UHFFFAOYSA-N","ACHE"
"7153","62-90-8",104,"UBWXUGDQUBIEIZ-UHFFFAOYSA-N","AR"
"7154","62-97-5",138,"LCTZPQRFOZKZNK-UHFFFAOYSA-N","CHRM3"
"7155","62-97-5",138,"LCTZPQRFOZKZNK-UHFFFAOYSA-N","CHRM1"
"7156","6202-23-9",132,"JURKNVYFZMSNLP-UHFFFAOYSA-N","HTR2A"
"7157","6211-15-0",11,"BQJCRHHNABKAKU-KBQPJGBKSA-N","OPRD1"
"7158","6211-15-0",11,"BQJCRHHNABKAKU-KBQPJGBKSA-N","OPRK1"
"7159","6211-15-0",11,"BQJCRHHNABKAKU-KBQPJGBKSA-N","OPRM1"
"7160","622-78-6",141,"MDKCFLQDBWCQCV-UHFFFAOYSA-N","TRPA1"
"7161","622-78-6",141,"MDKCFLQDBWCQCV-UHFFFAOYSA-N","MIF"
"7162","62288-83-9",124,"NFLWUMRGJYTJIN-UHFFFAOYSA-N","AVPR1A"
"7163","62288-83-9",124,"NFLWUMRGJYTJIN-UHFFFAOYSA-N","AVPR1B"
"7164","62288-83-9",124,"NFLWUMRGJYTJIN-UHFFFAOYSA-N","AVPR2"
"7165","62288-83-9",124,"NFLWUMRGJYTJIN-UHFFFAOYSA-N","OXTR"
"7166","624-48-6",140,"LDCRTTXIJACKKU-UHFFFAOYSA-N","KEAP1"
"7167","624-83-9",139,"HAMGRBXTJNITHG-UHFFFAOYSA-N","TRPA1"
"7168","62571-86-2",78,"FAKRSMQSSFJEIM-UHFFFAOYSA-N","ACE"
"7169","62571-86-2",78,"FAKRSMQSSFJEIM-UHFFFAOYSA-N","LTA4H"
"7170","62571-86-2",78,"FAKRSMQSSFJEIM-UHFFFAOYSA-N","MMP2"
"7171","62571-86-2",78,"FAKRSMQSSFJEIM-UHFFFAOYSA-N","MMP9"
"7172","62571-86-2",78,"FAKRSMQSSFJEIM-UHFFFAOYSA-N","REN"
"7173","62571-86-2",78,"FAKRSMQSSFJEIM-UHFFFAOYSA-N","F2"
"7174","62658-63-3",65,"UUOJIACWOAYWEZ-UHFFFAOYSA-N","ADRB2"
"7175","62658-63-3",65,"UUOJIACWOAYWEZ-UHFFFAOYSA-N","ADRB1"
"7176","628-13-7",113,"JUJWROOIHBZHMG-UHFFFAOYSA-N","NAPRT"
"7177","62893-20-3",89,"GCFBRXLSHGKWDP-UHFFFAOYSA-N","SLC22A6"
"7178","63-05-8",17,"AEMFNILZOJDQLW-UHFFFAOYSA-N","HSD17B3"
"7179","63-05-8",17,"AEMFNILZOJDQLW-UHFFFAOYSA-N","SRD5A2"
"7180","63-05-8",17,"AEMFNILZOJDQLW-UHFFFAOYSA-N","SHBG"
"7181","63-05-8",17,"AEMFNILZOJDQLW-UHFFFAOYSA-N","CYP19A1"
"7182","63-05-8",17,"AEMFNILZOJDQLW-UHFFFAOYSA-N","AR"
"7183","63-42-3",89,"GUBGYTABKSRVRQ-UHFFFAOYSA-N","MGAM"
"7184","63-45-6",96,"INDBQLZJXZLFIT-UHFFFAOYSA-N","CYP1A2"
"7185","63-45-6",96,"INDBQLZJXZLFIT-UHFFFAOYSA-N","SLC6A4"
"7186","63-45-6",96,"INDBQLZJXZLFIT-UHFFFAOYSA-N","MPO"
"7187","63-45-6",96,"INDBQLZJXZLFIT-UHFFFAOYSA-N","SHMT2"
"7188","63-74-1",127,"FDDDEECHVMSUSB-UHFFFAOYSA-N","CYP2C19"
"7189","63-74-1",127,"FDDDEECHVMSUSB-UHFFFAOYSA-N","CYP2C9"
"7190","63-74-1",127,"FDDDEECHVMSUSB-UHFFFAOYSA-N","CYP2D6"
"7191","63-74-1",127,"FDDDEECHVMSUSB-UHFFFAOYSA-N","CYP2E1"
"7192","63-74-1",127,"FDDDEECHVMSUSB-UHFFFAOYSA-N","CYP3A4"
"7193","63-74-1",127,"FDDDEECHVMSUSB-UHFFFAOYSA-N","CA6"
"7194","63-74-1",127,"FDDDEECHVMSUSB-UHFFFAOYSA-N","CA13"
"7195","63-74-1",127,"FDDDEECHVMSUSB-UHFFFAOYSA-N","CA1"
"7196","63-74-1",127,"FDDDEECHVMSUSB-UHFFFAOYSA-N","CA3"
"7197","63-74-1",127,"FDDDEECHVMSUSB-UHFFFAOYSA-N","CA2"
"7198","63-74-1",127,"FDDDEECHVMSUSB-UHFFFAOYSA-N","CA12"
"7199","63-74-1",127,"FDDDEECHVMSUSB-UHFFFAOYSA-N","CA9"
"7200","63-74-1",127,"FDDDEECHVMSUSB-UHFFFAOYSA-N","CA7"
"7201","63-75-2",12,"HJJPJSXJAXAIPN-UHFFFAOYSA-N","CHRM1"
"7202","63-75-2",12,"HJJPJSXJAXAIPN-UHFFFAOYSA-N","CHRM2"
"7203","63-75-2",12,"HJJPJSXJAXAIPN-UHFFFAOYSA-N","CHRM3"
"7204","63-75-2",12,"HJJPJSXJAXAIPN-UHFFFAOYSA-N","CHRM4"
"7205","63-75-2",12,"HJJPJSXJAXAIPN-UHFFFAOYSA-N","MCOLN3"
"7206","63-92-3",52,"QZVCTJOXCFMACW-UHFFFAOYSA-N","ADRA1A"
"7207","63-92-3",52,"QZVCTJOXCFMACW-UHFFFAOYSA-N","ADRA1B"
"7208","63-92-3",52,"QZVCTJOXCFMACW-UHFFFAOYSA-N","ADRA1D"
"7209","63-92-3",52,"QZVCTJOXCFMACW-UHFFFAOYSA-N","ADRA2A"
"7210","63-92-3",52,"QZVCTJOXCFMACW-UHFFFAOYSA-N","ADRA2B"
"7211","63-92-3",52,"QZVCTJOXCFMACW-UHFFFAOYSA-N","ADRA2C"
"7212","63-92-3",52,"QZVCTJOXCFMACW-UHFFFAOYSA-N","CYP2D6"
"7213","63-98-9",124,"XPFRXWCVYUEORT-UHFFFAOYSA-N","SCN10A"
"7214","63-98-9",124,"XPFRXWCVYUEORT-UHFFFAOYSA-N","SCN11A"
"7215","63-98-9",124,"XPFRXWCVYUEORT-UHFFFAOYSA-N","SCN1A"
"7216","63-98-9",124,"XPFRXWCVYUEORT-UHFFFAOYSA-N","SCN2A"
"7217","63-98-9",124,"XPFRXWCVYUEORT-UHFFFAOYSA-N","SCN3A"
"7218","63-98-9",124,"XPFRXWCVYUEORT-UHFFFAOYSA-N","SCN4A"
"7219","63-98-9",124,"XPFRXWCVYUEORT-UHFFFAOYSA-N","SCN5A"
"7220","63-98-9",124,"XPFRXWCVYUEORT-UHFFFAOYSA-N","SCN7A"
"7221","63-98-9",124,"XPFRXWCVYUEORT-UHFFFAOYSA-N","SCN8A"
"7222","63-98-9",124,"XPFRXWCVYUEORT-UHFFFAOYSA-N","SCN9A"
"7223","630-56-8",48,"DOMWKUIIPQCAJU-UHFFFAOYSA-N","AR"
"7224","630-56-8",48,"DOMWKUIIPQCAJU-UHFFFAOYSA-N","ESR1"
"7225","630-56-8",48,"DOMWKUIIPQCAJU-UHFFFAOYSA-N","ESR2"
"7226","630-56-8",48,"DOMWKUIIPQCAJU-UHFFFAOYSA-N","NR1H4"
"7227","630-56-8",48,"DOMWKUIIPQCAJU-UHFFFAOYSA-N","NR1I2"
"7228","630-56-8",48,"DOMWKUIIPQCAJU-UHFFFAOYSA-N","NR3C1"
"7229","630-56-8",48,"DOMWKUIIPQCAJU-UHFFFAOYSA-N","PGR"
"7230","630-56-8",48,"DOMWKUIIPQCAJU-UHFFFAOYSA-N","SHBG"
"7231","630-56-8",48,"DOMWKUIIPQCAJU-UHFFFAOYSA-N","SERPINA6"
"7232","630-60-4",27,"LPMXVESGRSUGHW-UHFFFAOYSA-N","ATP1A1"
"7233","630-60-4",27,"LPMXVESGRSUGHW-UHFFFAOYSA-N","CYP2D6"
"7234","630-60-4",27,"LPMXVESGRSUGHW-UHFFFAOYSA-N","KLF5"
"7235","630-60-4",27,"LPMXVESGRSUGHW-UHFFFAOYSA-N","KCNH2"
"7236","630-93-3",78,"CXOFVDLJLONNDW-UHFFFAOYSA-N","SCN10A"
"7237","630-93-3",78,"CXOFVDLJLONNDW-UHFFFAOYSA-N","SCN11A"
"7238","630-93-3",78,"CXOFVDLJLONNDW-UHFFFAOYSA-N","SCN1A"
"7239","630-93-3",78,"CXOFVDLJLONNDW-UHFFFAOYSA-N","SCN2A"
"7240","630-93-3",78,"CXOFVDLJLONNDW-UHFFFAOYSA-N","SCN3A"
"7241","630-93-3",78,"CXOFVDLJLONNDW-UHFFFAOYSA-N","SCN4A"
"7242","630-93-3",78,"CXOFVDLJLONNDW-UHFFFAOYSA-N","SCN5A"
"7243","630-93-3",78,"CXOFVDLJLONNDW-UHFFFAOYSA-N","SCN7A"
"7244","630-93-3",78,"CXOFVDLJLONNDW-UHFFFAOYSA-N","SCN8A"
"7245","630-93-3",78,"CXOFVDLJLONNDW-UHFFFAOYSA-N","SCN9A"
"7246","63074-08-8",98,"VCKUSRYTPJJLNI-UHFFFAOYSA-N","ADRA1A"
"7247","63074-08-8",98,"VCKUSRYTPJJLNI-UHFFFAOYSA-N","ADRA1B"
"7248","63074-08-8",98,"VCKUSRYTPJJLNI-UHFFFAOYSA-N","ADRA1D"
"7249","633-65-8",60,"YBHILYKTIRIUTE-UHFFFAOYSA-N","LDLR"
"7250","633-65-8",60,"YBHILYKTIRIUTE-UHFFFAOYSA-N","CYP1B1"
"7251","633-65-8",60,"YBHILYKTIRIUTE-UHFFFAOYSA-N","SIGMAR1"
"7252","633-65-8",60,"YBHILYKTIRIUTE-UHFFFAOYSA-N","ACHE"
"7253","633-65-8",60,"YBHILYKTIRIUTE-UHFFFAOYSA-N","KCNH2"
"7254","63612-50-0",95,"XWXYUMMDTVBTOU-UHFFFAOYSA-N","AR"
"7255","63612-50-0",95,"XWXYUMMDTVBTOU-UHFFFAOYSA-N","CYP2C19"
"7256","63659-18-7",8,"NWIUTZDMDHAVTP-UHFFFAOYSA-N","ADRB1"
"7257","63659-18-7",8,"NWIUTZDMDHAVTP-UHFFFAOYSA-N","ADRB2"
"7258","63659-18-7",8,"NWIUTZDMDHAVTP-UHFFFAOYSA-N","CYP2C9"
"7259","637-07-0",136,"KNHUKKLJHYUCFP-UHFFFAOYSA-N","LPL"
"7260","637-07-0",136,"KNHUKKLJHYUCFP-UHFFFAOYSA-N","PPARA"
"7261","637-32-1",120,"SSOLNOMRVKKSON-UHFFFAOYSA-N","DHFR"
"7262","637-58-1",8,"DQKXQSGTHWVTAD-UHFFFAOYSA-N","SIGMAR1"
"7263","638-94-8",4,"WBGKWQHBNHJJPZ-UHFFFAOYSA-N","NR3C1"
"7264","638-94-8",4,"WBGKWQHBNHJJPZ-UHFFFAOYSA-N","PLA2G1B"
"7265","6381-77-7",114,"KRGQEOSDQHTZMX-UHFFFAOYSA-N","SLC23A1"
"7266","6381-77-7",114,"KRGQEOSDQHTZMX-UHFFFAOYSA-N","SLC23A2"
"7267","6381-91-5",88,"CVHZOJJKTDOEJC-UHFFFAOYSA-M","CA1"
"7268","6381-91-5",88,"CVHZOJJKTDOEJC-UHFFFAOYSA-M","CA12"
"7269","6381-91-5",88,"CVHZOJJKTDOEJC-UHFFFAOYSA-M","CA2"
"7270","6381-91-5",88,"CVHZOJJKTDOEJC-UHFFFAOYSA-M","CA9"
"7271","6381-91-5",88,"CVHZOJJKTDOEJC-UHFFFAOYSA-M","CA6"
"7272","6381-91-5",88,"CVHZOJJKTDOEJC-UHFFFAOYSA-M","CA14"
"7273","6381-91-5",88,"CVHZOJJKTDOEJC-UHFFFAOYSA-M","CA7"
"7274","6385-02-0",35,"SBDNJUWAMKYJOX-UHFFFAOYSA-M","ALOX5"
"7275","6385-02-0",35,"SBDNJUWAMKYJOX-UHFFFAOYSA-M","CNR1"
"7276","6385-02-0",35,"SBDNJUWAMKYJOX-UHFFFAOYSA-M","KCNQ2"
"7277","6385-02-0",35,"SBDNJUWAMKYJOX-UHFFFAOYSA-M","KCNQ3"
"7278","6385-02-0",35,"SBDNJUWAMKYJOX-UHFFFAOYSA-M","PTGS1"
"7279","6385-02-0",35,"SBDNJUWAMKYJOX-UHFFFAOYSA-M","PTGS2"
"7280","6385-02-0",35,"SBDNJUWAMKYJOX-UHFFFAOYSA-M","TTR"
"7281","6385-02-0",35,"SBDNJUWAMKYJOX-UHFFFAOYSA-M","AKR1C3"
"7282","6385-02-0",35,"SBDNJUWAMKYJOX-UHFFFAOYSA-M","AKR1C1"
"7283","63968-64-9",81,"BLUAFEHZUWYNDE-UHFFFAOYSA-N","CYP2B6"
"7284","63968-64-9",81,"BLUAFEHZUWYNDE-UHFFFAOYSA-N","CYP1A2"
"7285","64-77-7",78,"JLRGJRBPOGGCBT-UHFFFAOYSA-N","ABCC8"
"7286","64-77-7",78,"JLRGJRBPOGGCBT-UHFFFAOYSA-N","KCNJ1"
"7287","64-77-7",78,"JLRGJRBPOGGCBT-UHFFFAOYSA-N","KCNJ11"
"7288","64-77-7",78,"JLRGJRBPOGGCBT-UHFFFAOYSA-N","KCNJ8"
"7289","64-85-7",17,"ZESRJSPZRDMNHY-UHFFFAOYSA-N","NR3C1"
"7290","64-85-7",17,"ZESRJSPZRDMNHY-UHFFFAOYSA-N","NR3C2"
"7291","64-85-7",17,"ZESRJSPZRDMNHY-UHFFFAOYSA-N","SHBG"
"7292","64-85-7",17,"ZESRJSPZRDMNHY-UHFFFAOYSA-N","SERPINA6"
"7293","64-86-8",83,"IAKHMKGGTNLKSZ-UHFFFAOYSA-N","GLRA1"
"7294","64-86-8",83,"IAKHMKGGTNLKSZ-UHFFFAOYSA-N","GLRA2"
"7295","64-86-8",83,"IAKHMKGGTNLKSZ-UHFFFAOYSA-N","TUBA1A"
"7296","64-86-8",83,"IAKHMKGGTNLKSZ-UHFFFAOYSA-N","TUBA1B"
"7297","64-86-8",83,"IAKHMKGGTNLKSZ-UHFFFAOYSA-N","TUBA1C"
"7298","64-86-8",83,"IAKHMKGGTNLKSZ-UHFFFAOYSA-N","TUBA3C"
"7299","64-86-8",83,"IAKHMKGGTNLKSZ-UHFFFAOYSA-N","TUBA3D"
"7300","64-86-8",83,"IAKHMKGGTNLKSZ-UHFFFAOYSA-N","TUBA3E"
"7301","64-86-8",83,"IAKHMKGGTNLKSZ-UHFFFAOYSA-N","TUBA4A"
"7302","64-86-8",83,"IAKHMKGGTNLKSZ-UHFFFAOYSA-N","TUBB"
"7303","64-86-8",83,"IAKHMKGGTNLKSZ-UHFFFAOYSA-N","TUBB1"
"7304","64-86-8",83,"IAKHMKGGTNLKSZ-UHFFFAOYSA-N","TUBB2A"
"7305","64-86-8",83,"IAKHMKGGTNLKSZ-UHFFFAOYSA-N","TUBB2B"
"7306","64-86-8",83,"IAKHMKGGTNLKSZ-UHFFFAOYSA-N","TUBB3"
"7307","64-86-8",83,"IAKHMKGGTNLKSZ-UHFFFAOYSA-N","TUBB4A"
"7308","64-86-8",83,"IAKHMKGGTNLKSZ-UHFFFAOYSA-N","TUBB4B"
"7309","64-86-8",83,"IAKHMKGGTNLKSZ-UHFFFAOYSA-N","TUBB6"
"7310","64-86-8",83,"IAKHMKGGTNLKSZ-UHFFFAOYSA-N","TUBB8"
"7311","64-86-8",83,"IAKHMKGGTNLKSZ-UHFFFAOYSA-N","CYP2D6"
"7312","64-86-8",83,"IAKHMKGGTNLKSZ-UHFFFAOYSA-N","SLC22A3"
"7313","64-86-8",83,"IAKHMKGGTNLKSZ-UHFFFAOYSA-N","MITF"
"7314","64057-70-1",6,"SHXWCVYOXRDMCX-UHFFFAOYSA-N","SLC6A2"
"7315","64057-70-1",6,"SHXWCVYOXRDMCX-UHFFFAOYSA-N","SLC6A3"
"7316","64057-70-1",6,"SHXWCVYOXRDMCX-UHFFFAOYSA-N","SLC6A4"
"7317","64092-48-4",24,"ZXVNMYWKKDOREA-UHFFFAOYSA-N","PTGDR2"
"7318","6411-75-2",101,"QAOWNCQODCNURD-UHFFFAOYSA-N","CYP2D6"
"7319","6411-75-2",101,"QAOWNCQODCNURD-UHFFFAOYSA-N","CYP2C19"
"7320","64211-46-7",62,"QRJJEGAJXVEBNE-UHFFFAOYSA-N","CYP2D6"
"7321","64211-46-7",62,"QRJJEGAJXVEBNE-UHFFFAOYSA-N","CYP2C19"
"7322","64211-46-7",62,"QRJJEGAJXVEBNE-UHFFFAOYSA-N","CYP3A4"
"7323","64211-46-7",62,"QRJJEGAJXVEBNE-UHFFFAOYSA-N","SLC6A4"
"7324","64211-46-7",62,"QRJJEGAJXVEBNE-UHFFFAOYSA-N","TBXAS1"
"7325","64490-92-2",24,"UPSPUYADGBWSHF-UHFFFAOYSA-N","PTGS1"
"7326","64490-92-2",24,"UPSPUYADGBWSHF-UHFFFAOYSA-N","PTGS2"
"7327","64490-92-2",24,"UPSPUYADGBWSHF-UHFFFAOYSA-N","CXCL8"
"7328","64506-49-6",48,"GFWRVVCDTLRWPK-UHFFFAOYSA-N","CBR1"
"7329","6452-73-9",7,"CEMAWMOMDPGJMB-UHFFFAOYSA-N","ADRB1"
"7330","6452-73-9",7,"CEMAWMOMDPGJMB-UHFFFAOYSA-N","ADRB2"
"7331","64603-91-4",88,"ZXRVKCBLGJOCEE-UHFFFAOYSA-N","GABRA1"
"7332","64603-91-4",88,"ZXRVKCBLGJOCEE-UHFFFAOYSA-N","GABRA2"
"7333","64603-91-4",88,"ZXRVKCBLGJOCEE-UHFFFAOYSA-N","GABRA3"
"7334","64603-91-4",88,"ZXRVKCBLGJOCEE-UHFFFAOYSA-N","GABRA4"
