"","cas","cluster","inchikey","short_key","target_gene"
"5197","59-97-2",138,"JIVZKJJQOZQXQB-UHFFFAOYSA-N","JIVZKJJQOZQXQB","ADRA2A"
"5198","59-97-2",138,"JIVZKJJQOZQXQB-UHFFFAOYSA-N","JIVZKJJQOZQXQB","ADRA2B"
"5199","59-97-2",138,"JIVZKJJQOZQXQB-UHFFFAOYSA-N","JIVZKJJQOZQXQB","ADRA2C"
"5200","59-97-2",138,"JIVZKJJQOZQXQB-UHFFFAOYSA-N","JIVZKJJQOZQXQB","HRH1"
"5201","59-97-2",138,"JIVZKJJQOZQXQB-UHFFFAOYSA-N","JIVZKJJQOZQXQB","HRH2"
"5202","64795-35-3",138,"JLVHTNZNKOSCNB-UHFFFAOYSA-N","JLVHTNZNKOSCNB","HTR2A"
"5203","64795-35-3",138,"JLVHTNZNKOSCNB-UHFFFAOYSA-N","JLVHTNZNKOSCNB","HTR2B"
"5204","64795-35-3",138,"JLVHTNZNKOSCNB-UHFFFAOYSA-N","JLVHTNZNKOSCNB","HTR2C"
"5205","64795-35-3",138,"JLVHTNZNKOSCNB-UHFFFAOYSA-N","JLVHTNZNKOSCNB","HTR3A"
"5206","64795-35-3",138,"JLVHTNZNKOSCNB-UHFFFAOYSA-N","JLVHTNZNKOSCNB","HTR3B"
"5207","64795-35-3",138,"JLVHTNZNKOSCNB-UHFFFAOYSA-N","JLVHTNZNKOSCNB","HTR6"
"5208","64795-35-3",138,"JLVHTNZNKOSCNB-UHFFFAOYSA-N","JLVHTNZNKOSCNB","HTR7"
"5209","51012-33-0",138,"JTVPZMFULRWINT-UHFFFAOYSA-N","JTVPZMFULRWINT","DRD2"
"5210","51012-33-0",138,"JTVPZMFULRWINT-UHFFFAOYSA-N","JTVPZMFULRWINT","DRD3"
"5211","107724-20-9",138,"JUKPWJGBANNWMW-UHFFFAOYSA-N","JUKPWJGBANNWMW","NR3C2"
"5212","13523-86-9",138,"JZQKKSLKJUAGIC-UHFFFAOYSA-N","JZQKKSLKJUAGIC","ADRB1"
"5213","13523-86-9",138,"JZQKKSLKJUAGIC-UHFFFAOYSA-N","JZQKKSLKJUAGIC","ADRB2"
"5214","13523-86-9",138,"JZQKKSLKJUAGIC-UHFFFAOYSA-N","JZQKKSLKJUAGIC","HTR1A"
"5215","13523-86-9",138,"JZQKKSLKJUAGIC-UHFFFAOYSA-N","JZQKKSLKJUAGIC","HTR2A"
"5216","13523-86-9",138,"JZQKKSLKJUAGIC-UHFFFAOYSA-N","JZQKKSLKJUAGIC","HTR2B"
"5217","34118-92-8",138,"KEECCEWTUVWFCV-UHFFFAOYSA-N","KEECCEWTUVWFCV","SCN5A"
"5218","50-98-6",138,"KWGRBVOPPLSCSI-UHFFFAOYSA-N","KWGRBVOPPLSCSI","ACHE"
"5219","50-98-6",138,"KWGRBVOPPLSCSI-UHFFFAOYSA-N","KWGRBVOPPLSCSI","ADRA1A"
"5220","50-98-6",138,"KWGRBVOPPLSCSI-UHFFFAOYSA-N","KWGRBVOPPLSCSI","ADRB2"
"5221","50-98-6",138,"KWGRBVOPPLSCSI-UHFFFAOYSA-N","KWGRBVOPPLSCSI","SLC18A2"
"5222","50-98-6",138,"KWGRBVOPPLSCSI-UHFFFAOYSA-N","KWGRBVOPPLSCSI","SLC6A2"
"5223","50-98-6",138,"KWGRBVOPPLSCSI-UHFFFAOYSA-N","KWGRBVOPPLSCSI","ADRA2A"
"5224","50-98-6",138,"KWGRBVOPPLSCSI-UHFFFAOYSA-N","KWGRBVOPPLSCSI","ADRB1"
"5225","50-98-6",138,"KWGRBVOPPLSCSI-UHFFFAOYSA-N","KWGRBVOPPLSCSI","ATF1"
"5226","50-98-6",138,"KWGRBVOPPLSCSI-UHFFFAOYSA-N","KWGRBVOPPLSCSI","ATF2"
"5227","50-98-6",138,"KWGRBVOPPLSCSI-UHFFFAOYSA-N","KWGRBVOPPLSCSI","ATF3"
"5228","50-98-6",138,"KWGRBVOPPLSCSI-UHFFFAOYSA-N","KWGRBVOPPLSCSI","ATF4"
"5229","50-98-6",138,"KWGRBVOPPLSCSI-UHFFFAOYSA-N","KWGRBVOPPLSCSI","ATF5"
"5230","50-98-6",138,"KWGRBVOPPLSCSI-UHFFFAOYSA-N","KWGRBVOPPLSCSI","ATF6"
"5231","50-98-6",138,"KWGRBVOPPLSCSI-UHFFFAOYSA-N","KWGRBVOPPLSCSI","ATF7"
"5232","50-98-6",138,"KWGRBVOPPLSCSI-UHFFFAOYSA-N","KWGRBVOPPLSCSI","FOS"
"5233","50-98-6",138,"KWGRBVOPPLSCSI-UHFFFAOYSA-N","KWGRBVOPPLSCSI","IL2"
"5234","50-98-6",138,"KWGRBVOPPLSCSI-UHFFFAOYSA-N","KWGRBVOPPLSCSI","JDP2"
"5235","50-98-6",138,"KWGRBVOPPLSCSI-UHFFFAOYSA-N","KWGRBVOPPLSCSI","JUN"
"5236","50-98-6",138,"KWGRBVOPPLSCSI-UHFFFAOYSA-N","KWGRBVOPPLSCSI","NFATC1"
"5237","50-98-6",138,"KWGRBVOPPLSCSI-UHFFFAOYSA-N","KWGRBVOPPLSCSI","SLC6A3"
"5238","50-98-6",138,"KWGRBVOPPLSCSI-UHFFFAOYSA-N","KWGRBVOPPLSCSI","SLC6A4"
"5239","50-98-6",138,"KWGRBVOPPLSCSI-UHFFFAOYSA-N","KWGRBVOPPLSCSI","TNF"
"5240","62-97-5",138,"LCTZPQRFOZKZNK-UHFFFAOYSA-N","LCTZPQRFOZKZNK","CHRM3"
"5241","25953-17-7",138,"LDMWSLGGVTVJPG-UHFFFAOYSA-N","LDMWSLGGVTVJPG","ACHE"
"5242","25953-17-7",138,"LDMWSLGGVTVJPG-UHFFFAOYSA-N","LDMWSLGGVTVJPG","CHRM1"
"5243","25953-17-7",138,"LDMWSLGGVTVJPG-UHFFFAOYSA-N","LDMWSLGGVTVJPG","DRD1"
"5244","25953-17-7",138,"LDMWSLGGVTVJPG-UHFFFAOYSA-N","LDMWSLGGVTVJPG","DRD2"
"5245","25953-17-7",138,"LDMWSLGGVTVJPG-UHFFFAOYSA-N","LDMWSLGGVTVJPG","HTR2A"
"5246","25953-17-7",138,"LDMWSLGGVTVJPG-UHFFFAOYSA-N","LDMWSLGGVTVJPG","HTR2B"
"5247","25953-17-7",138,"LDMWSLGGVTVJPG-UHFFFAOYSA-N","LDMWSLGGVTVJPG","HTR2C"
"5248","25953-17-7",138,"LDMWSLGGVTVJPG-UHFFFAOYSA-N","LDMWSLGGVTVJPG","MAOA"
"5249","25953-17-7",138,"LDMWSLGGVTVJPG-UHFFFAOYSA-N","LDMWSLGGVTVJPG","SLC6A4"
"5250","27262-48-2",138,"LEBVLXFERQHONN-UHFFFAOYSA-N","LEBVLXFERQHONN","KCNA5"
"5251","27262-48-2",138,"LEBVLXFERQHONN-UHFFFAOYSA-N","LEBVLXFERQHONN","SCN10A"
"5252","51-05-8",138,"MFDFERRIHVXMIY-UHFFFAOYSA-N","MFDFERRIHVXMIY","CHRNA2"
"5253","51-05-8",138,"MFDFERRIHVXMIY-UHFFFAOYSA-N","MFDFERRIHVXMIY","GRIN3A"
"5254","51-05-8",138,"MFDFERRIHVXMIY-UHFFFAOYSA-N","MFDFERRIHVXMIY","HTR3A"
"5255","51-05-8",138,"MFDFERRIHVXMIY-UHFFFAOYSA-N","MFDFERRIHVXMIY","KCNMA1"
"5256","51-05-8",138,"MFDFERRIHVXMIY-UHFFFAOYSA-N","MFDFERRIHVXMIY","KCNMB1"
"5257","51-05-8",138,"MFDFERRIHVXMIY-UHFFFAOYSA-N","MFDFERRIHVXMIY","KCNMB2"
"5258","51-05-8",138,"MFDFERRIHVXMIY-UHFFFAOYSA-N","MFDFERRIHVXMIY","KCNMB3"
"5259","51-05-8",138,"MFDFERRIHVXMIY-UHFFFAOYSA-N","MFDFERRIHVXMIY","KCNMB4"
"5260","51-05-8",138,"MFDFERRIHVXMIY-UHFFFAOYSA-N","MFDFERRIHVXMIY","KCNN1"
"5261","51-05-8",138,"MFDFERRIHVXMIY-UHFFFAOYSA-N","MFDFERRIHVXMIY","KCNN2"
"5262","51-05-8",138,"MFDFERRIHVXMIY-UHFFFAOYSA-N","MFDFERRIHVXMIY","KCNN3"
"5263","51-05-8",138,"MFDFERRIHVXMIY-UHFFFAOYSA-N","MFDFERRIHVXMIY","KCNN4"
"5264","51-05-8",138,"MFDFERRIHVXMIY-UHFFFAOYSA-N","MFDFERRIHVXMIY","MAOA"
"5265","51-05-8",138,"MFDFERRIHVXMIY-UHFFFAOYSA-N","MFDFERRIHVXMIY","MAOB"
"5266","51-05-8",138,"MFDFERRIHVXMIY-UHFFFAOYSA-N","MFDFERRIHVXMIY","RYR1"
"5267","51-05-8",138,"MFDFERRIHVXMIY-UHFFFAOYSA-N","MFDFERRIHVXMIY","RYR2"
"5268","51-05-8",138,"MFDFERRIHVXMIY-UHFFFAOYSA-N","MFDFERRIHVXMIY","SCN10A"
"5269","51-05-8",138,"MFDFERRIHVXMIY-UHFFFAOYSA-N","MFDFERRIHVXMIY","SLC6A3"
"5270","1786-81-8",138,"MVFGUOIZUNYYSO-UHFFFAOYSA-N","MVFGUOIZUNYYSO","SCN5A"
"5271","71675-85-9",138,"NTJOBXMMWNYJFB-UHFFFAOYSA-N","NTJOBXMMWNYJFB","DRD2"
"5272","103628-46-2",138,"KQKPFRSPSRPDEB-UHFFFAOYSA-N","KQKPFRSPSRPDEB","HTR1A"
"5273","103628-46-2",138,"KQKPFRSPSRPDEB-UHFFFAOYSA-N","KQKPFRSPSRPDEB","HTR1B"
"5274","103628-46-2",138,"KQKPFRSPSRPDEB-UHFFFAOYSA-N","KQKPFRSPSRPDEB","HTR1D"
"5275","103628-46-2",138,"KQKPFRSPSRPDEB-UHFFFAOYSA-N","KQKPFRSPSRPDEB","HTR1E"
"5276","103628-46-2",138,"KQKPFRSPSRPDEB-UHFFFAOYSA-N","KQKPFRSPSRPDEB","HTR1F"
"5277","103628-46-2",138,"KQKPFRSPSRPDEB-UHFFFAOYSA-N","KQKPFRSPSRPDEB","HTR5A"
"5278","103628-46-2",138,"KQKPFRSPSRPDEB-UHFFFAOYSA-N","KQKPFRSPSRPDEB","HTR6"
"5279","103628-46-2",138,"KQKPFRSPSRPDEB-UHFFFAOYSA-N","KQKPFRSPSRPDEB","HTR7"
"5280","3505-38-2",138,"OJFSXZCBGQGRNV-UHFFFAOYSA-N","OJFSXZCBGQGRNV","HRH1"
"5281","35543-24-9",138,"OWYLAEYXIQKAOL-UHFFFAOYSA-N","OWYLAEYXIQKAOL","ADRA1A"
"5282","10405-02-4",138,"OYYDSUSKLWTMMQ-UHFFFAOYSA-N","OYYDSUSKLWTMMQ","CHRM1"
"5283","99300-78-4",138,"PNVNVHUZROJLTJ-UHFFFAOYSA-N","PNVNVHUZROJLTJ","SLC6A2"
"5284","99300-78-4",138,"PNVNVHUZROJLTJ-UHFFFAOYSA-N","PNVNVHUZROJLTJ","SLC6A4"
"5285","93413-69-5",138,"PNVNVHUZROJLTJ-UHFFFAOYSA-N","PNVNVHUZROJLTJ","SLC6A2"
"5286","93413-69-5",138,"PNVNVHUZROJLTJ-UHFFFAOYSA-N","PNVNVHUZROJLTJ","SLC6A4"
"5287","65-86-1",138,"PXQPEWDEAKTCGB-UHFFFAOYSA-N","PXQPEWDEAKTCGB","DHODH"
"5288","614-39-1",138,"REQCZEXYDRLIBE-UHFFFAOYSA-N","REQCZEXYDRLIBE","DNMT1"
"5289","614-39-1",138,"REQCZEXYDRLIBE-UHFFFAOYSA-N","REQCZEXYDRLIBE","SCN5A"
"5290","51-55-8",138,"RKUNBYITZUJHSG-UHFFFAOYSA-N","RKUNBYITZUJHSG","CHRM1"
"5291","51-55-8",138,"RKUNBYITZUJHSG-UHFFFAOYSA-N","RKUNBYITZUJHSG","CHRM2"
"5292","51-55-8",138,"RKUNBYITZUJHSG-UHFFFAOYSA-N","RKUNBYITZUJHSG","CHRM3"
"5293","51-55-8",138,"RKUNBYITZUJHSG-UHFFFAOYSA-N","RKUNBYITZUJHSG","CHRM4"
"5294","3964-81-6",138,"SEBMTIQKRHYNIT-UHFFFAOYSA-N","SEBMTIQKRHYNIT","HRH1"
"5295","6933-90-0",138,"SSMSBSWKLKKXGG-UHFFFAOYSA-N","SSMSBSWKLKKXGG","ADRB1"
"5296","6933-90-0",138,"SSMSBSWKLKKXGG-UHFFFAOYSA-N","SSMSBSWKLKKXGG","ADRB2"
"5297","95847-70-4",138,"TZJUVVIWVWFLCD-UHFFFAOYSA-N","TZJUVVIWVWFLCD","HTR1A"
"5298","7413-36-7",138,"UAORFCGRZIGNCI-UHFFFAOYSA-N","UAORFCGRZIGNCI","ADRB1"
"5299","7413-36-7",138,"UAORFCGRZIGNCI-UHFFFAOYSA-N","UAORFCGRZIGNCI","ADRB2"
"5300","91374-21-9",138,"UHSKFQJFRQCDBE-UHFFFAOYSA-N","UHSKFQJFRQCDBE","ADRA2A"
"5301","91374-21-9",138,"UHSKFQJFRQCDBE-UHFFFAOYSA-N","UHSKFQJFRQCDBE","ADRA2B"
"5302","91374-21-9",138,"UHSKFQJFRQCDBE-UHFFFAOYSA-N","UHSKFQJFRQCDBE","ADRA2C"
"5303","91374-21-9",138,"UHSKFQJFRQCDBE-UHFFFAOYSA-N","UHSKFQJFRQCDBE","DRD1"
"5304","91374-21-9",138,"UHSKFQJFRQCDBE-UHFFFAOYSA-N","UHSKFQJFRQCDBE","DRD2"
"5305","91374-21-9",138,"UHSKFQJFRQCDBE-UHFFFAOYSA-N","UHSKFQJFRQCDBE","DRD3"
"5306","91374-21-9",138,"UHSKFQJFRQCDBE-UHFFFAOYSA-N","UHSKFQJFRQCDBE","DRD4"
"5307","91374-21-9",138,"UHSKFQJFRQCDBE-UHFFFAOYSA-N","UHSKFQJFRQCDBE","DRD5"
"5308","91374-21-9",138,"UHSKFQJFRQCDBE-UHFFFAOYSA-N","UHSKFQJFRQCDBE","HTR1A"
"5309","91374-21-9",138,"UHSKFQJFRQCDBE-UHFFFAOYSA-N","UHSKFQJFRQCDBE","HTR1B"
"5310","91374-21-9",138,"UHSKFQJFRQCDBE-UHFFFAOYSA-N","UHSKFQJFRQCDBE","HTR1D"
"5311","91374-21-9",138,"UHSKFQJFRQCDBE-UHFFFAOYSA-N","UHSKFQJFRQCDBE","HTR2A"
"5312","91374-21-9",138,"UHSKFQJFRQCDBE-UHFFFAOYSA-N","UHSKFQJFRQCDBE","HTR2B"
"5313","91374-21-9",138,"UHSKFQJFRQCDBE-UHFFFAOYSA-N","UHSKFQJFRQCDBE","HTR2C"
"5314","303-25-3",138,"UVKZSORBKUEBAZ-UHFFFAOYSA-N","UVKZSORBKUEBAZ","HRH1"
"5315","303-25-3",138,"UVKZSORBKUEBAZ-UHFFFAOYSA-N","UVKZSORBKUEBAZ","SULT1E1"
"5316","3737-09-5",138,"UVTNFZQICZKOEM-UHFFFAOYSA-N","UVTNFZQICZKOEM","CHRM1"
"5317","3737-09-5",138,"UVTNFZQICZKOEM-UHFFFAOYSA-N","UVTNFZQICZKOEM","CHRM2"
"5318","3737-09-5",138,"UVTNFZQICZKOEM-UHFFFAOYSA-N","UVTNFZQICZKOEM","CHRM3"
"5319","3737-09-5",138,"UVTNFZQICZKOEM-UHFFFAOYSA-N","UVTNFZQICZKOEM","KCND2"
"5320","3737-09-5",138,"UVTNFZQICZKOEM-UHFFFAOYSA-N","UVTNFZQICZKOEM","KCND3"
"5321","3737-09-5",138,"UVTNFZQICZKOEM-UHFFFAOYSA-N","UVTNFZQICZKOEM","KCNH2"
"5322","3737-09-5",138,"UVTNFZQICZKOEM-UHFFFAOYSA-N","UVTNFZQICZKOEM","SCN5A"
"5323","81167-16-0",138,"UXABARREKCJULM-UHFFFAOYSA-N","UXABARREKCJULM","ADRA2A"
"5324","81167-16-0",138,"UXABARREKCJULM-UHFFFAOYSA-N","UXABARREKCJULM","ADRA2B"
"5325","465-65-6",138,"UZHSEJADLWPNLE-UHFFFAOYSA-N","UZHSEJADLWPNLE","CREB1"
"5326","465-65-6",138,"UZHSEJADLWPNLE-UHFFFAOYSA-N","UZHSEJADLWPNLE","ESR1"
"5327","465-65-6",138,"UZHSEJADLWPNLE-UHFFFAOYSA-N","UZHSEJADLWPNLE","OPRD1"
"5328","465-65-6",138,"UZHSEJADLWPNLE-UHFFFAOYSA-N","UZHSEJADLWPNLE","OPRK1"
"5329","465-65-6",138,"UZHSEJADLWPNLE-UHFFFAOYSA-N","UZHSEJADLWPNLE","OPRM1"
"5330","465-65-6",138,"UZHSEJADLWPNLE-UHFFFAOYSA-N","UZHSEJADLWPNLE","TLR4"
"5331","550-99-2",138,"CNIIGCLFLJGOGP-UHFFFAOYSA-N","CNIIGCLFLJGOGP","ADRA1A"
"5332","550-99-2",138,"CNIIGCLFLJGOGP-UHFFFAOYSA-N","CNIIGCLFLJGOGP","ADRA2A"
"5333","55096-26-9",138,"WJBLNOPPDWQMCH-UHFFFAOYSA-N","WJBLNOPPDWQMCH","OPRD1"
"5334","55096-26-9",138,"WJBLNOPPDWQMCH-UHFFFAOYSA-N","WJBLNOPPDWQMCH","OPRK1"
"5335","55096-26-9",138,"WJBLNOPPDWQMCH-UHFFFAOYSA-N","WJBLNOPPDWQMCH","OPRM1"
"5336","125-51-9",138,"WPUKUEMZZRVAKZ-UHFFFAOYSA-N","WPUKUEMZZRVAKZ","CHRM1"
"5337","219861-08-2",138,"WSEQXVZVJXJVFP-UHFFFAOYSA-N","WSEQXVZVJXJVFP","ADRA1A"
"5338","219861-08-2",138,"WSEQXVZVJXJVFP-UHFFFAOYSA-N","WSEQXVZVJXJVFP","CHRM1"
"5339","219861-08-2",138,"WSEQXVZVJXJVFP-UHFFFAOYSA-N","WSEQXVZVJXJVFP","HRH1"
"5340","219861-08-2",138,"WSEQXVZVJXJVFP-UHFFFAOYSA-N","WSEQXVZVJXJVFP","SLC6A2"
"5341","219861-08-2",138,"WSEQXVZVJXJVFP-UHFFFAOYSA-N","WSEQXVZVJXJVFP","SLC6A3"
"5342","219861-08-2",138,"WSEQXVZVJXJVFP-UHFFFAOYSA-N","WSEQXVZVJXJVFP","SLC6A4"
"5343","1491-59-4",138,"WYWIFABBXFUGLM-UHFFFAOYSA-N","WYWIFABBXFUGLM","ADRA1A"
"5344","1491-59-4",138,"WYWIFABBXFUGLM-UHFFFAOYSA-N","WYWIFABBXFUGLM","ADRA1B"
"5345","1491-59-4",138,"WYWIFABBXFUGLM-UHFFFAOYSA-N","WYWIFABBXFUGLM","ADRA1D"
"5346","1491-59-4",138,"WYWIFABBXFUGLM-UHFFFAOYSA-N","WYWIFABBXFUGLM","ADRA2A"
"5347","1491-59-4",138,"WYWIFABBXFUGLM-UHFFFAOYSA-N","WYWIFABBXFUGLM","ADRA2B"
"5348","1491-59-4",138,"WYWIFABBXFUGLM-UHFFFAOYSA-N","WYWIFABBXFUGLM","ADRA2C"
"5349","1491-59-4",138,"WYWIFABBXFUGLM-UHFFFAOYSA-N","WYWIFABBXFUGLM","HTR1B"
"5350","1491-59-4",138,"WYWIFABBXFUGLM-UHFFFAOYSA-N","WYWIFABBXFUGLM","HTR1D"
"5351","1491-59-4",138,"WYWIFABBXFUGLM-UHFFFAOYSA-N","WYWIFABBXFUGLM","HTR2C"
"5352","51322-75-9",138,"XFYDIVBRZNQMJC-UHFFFAOYSA-N","XFYDIVBRZNQMJC","ADRA2A"
"5353","51322-75-9",138,"XFYDIVBRZNQMJC-UHFFFAOYSA-N","XFYDIVBRZNQMJC","ADRA2B"
"5354","51322-75-9",138,"XFYDIVBRZNQMJC-UHFFFAOYSA-N","XFYDIVBRZNQMJC","ADRA2C"
"5355","51322-75-9",138,"XFYDIVBRZNQMJC-UHFFFAOYSA-N","XFYDIVBRZNQMJC","NISCH"
"5356","32795-47-4",138,"XXPANQJNYNUNES-UHFFFAOYSA-N","XXPANQJNYNUNES","DRD2"
"5357","32795-47-4",138,"XXPANQJNYNUNES-UHFFFAOYSA-N","XXPANQJNYNUNES","SLC6A2"
"5358","32795-47-4",138,"XXPANQJNYNUNES-UHFFFAOYSA-N","XXPANQJNYNUNES","SLC6A3"
"5359","59803-98-4",138,"XYLJNLCSTIOKRM-UHFFFAOYSA-N","XYLJNLCSTIOKRM","ADRA2A"
"5360","59803-98-4",138,"XYLJNLCSTIOKRM-UHFFFAOYSA-N","XYLJNLCSTIOKRM","ADRA2B"
"5361","59803-98-4",138,"XYLJNLCSTIOKRM-UHFFFAOYSA-N","XYLJNLCSTIOKRM","ADRA2C"
"5362","69014-14-8",138,"YDDXVAXDYKBWDX-UHFFFAOYSA-N","YDDXVAXDYKBWDX","HRH2"
"5363","87940-60-1",138,"YYFGRAGNYHYWEZ-UHFFFAOYSA-N","YYFGRAGNYHYWEZ","MAOA"
"5364","79547-78-7",138,"ZCGOMHNNNFPNMX-UHFFFAOYSA-N","ZCGOMHNNNFPNMX","HRH1"
"5365","79547-78-7",138,"ZCGOMHNNNFPNMX-UHFFFAOYSA-N","ZCGOMHNNNFPNMX","NTSR2"
"5366","38304-91-5",138,"ZFMITUMMTDLWHR-UHFFFAOYSA-N","ZFMITUMMTDLWHR","ABCC9"
"5367","38304-91-5",138,"ZFMITUMMTDLWHR-UHFFFAOYSA-N","ZFMITUMMTDLWHR","KCNJ1"
"5368","38304-91-5",138,"ZFMITUMMTDLWHR-UHFFFAOYSA-N","ZFMITUMMTDLWHR","KCNJ10"
"5369","38304-91-5",138,"ZFMITUMMTDLWHR-UHFFFAOYSA-N","ZFMITUMMTDLWHR","KCNJ11"
"5370","38304-91-5",138,"ZFMITUMMTDLWHR-UHFFFAOYSA-N","ZFMITUMMTDLWHR","KCNJ8"
"5371","38304-91-5",138,"ZFMITUMMTDLWHR-UHFFFAOYSA-N","ZFMITUMMTDLWHR","PTGS1"
"5372","98717-15-8",138,"ZKMNUMMKYBVTFN-UHFFFAOYSA-N","ZKMNUMMKYBVTFN","SCN10A"
"5373","115-46-8",138,"ZMISODWVFHHWNR-UHFFFAOYSA-N","ZMISODWVFHHWNR","HRH1"
"5374","134-03-2",139,"KRGQEOSDQHTZMX-UHFFFAOYSA-N","KRGQEOSDQHTZMX","SLC23A1"
"5375","134-03-2",139,"KRGQEOSDQHTZMX-UHFFFAOYSA-N","KRGQEOSDQHTZMX","SLC23A2"
"5376","110-85-0",139,"GLUUGHFHXGJENI-UHFFFAOYSA-N","GLUUGHFHXGJENI","GABRB3"
"5377","108-95-2",139,"ISWSIDIOOBJBQZ-UHFFFAOYSA-N","ISWSIDIOOBJBQZ","CA1"
"5378","108-95-2",139,"ISWSIDIOOBJBQZ-UHFFFAOYSA-N","ISWSIDIOOBJBQZ","CA12"
"5379","108-95-2",139,"ISWSIDIOOBJBQZ-UHFFFAOYSA-N","ISWSIDIOOBJBQZ","CA14"
"5380","108-95-2",139,"ISWSIDIOOBJBQZ-UHFFFAOYSA-N","ISWSIDIOOBJBQZ","CA2"
"5381","108-95-2",139,"ISWSIDIOOBJBQZ-UHFFFAOYSA-N","ISWSIDIOOBJBQZ","CA4"
"5382","108-95-2",139,"ISWSIDIOOBJBQZ-UHFFFAOYSA-N","ISWSIDIOOBJBQZ","CA9"
"5383","129618-40-2",139,"NQDJXKOVJZTUJA-UHFFFAOYSA-N","NQDJXKOVJZTUJA","CYP1A2"
"5384","129618-40-2",139,"NQDJXKOVJZTUJA-UHFFFAOYSA-N","NQDJXKOVJZTUJA","CYP2A6"
"5385","129618-40-2",139,"NQDJXKOVJZTUJA-UHFFFAOYSA-N","NQDJXKOVJZTUJA","CYP2B6"
"5386","129618-40-2",139,"NQDJXKOVJZTUJA-UHFFFAOYSA-N","NQDJXKOVJZTUJA","CYP2C9"
"5387","129618-40-2",139,"NQDJXKOVJZTUJA-UHFFFAOYSA-N","NQDJXKOVJZTUJA","CYP2D6"
"5388","129618-40-2",139,"NQDJXKOVJZTUJA-UHFFFAOYSA-N","NQDJXKOVJZTUJA","CYP3A4"
"5389","129618-40-2",139,"NQDJXKOVJZTUJA-UHFFFAOYSA-N","NQDJXKOVJZTUJA","CYP3A5"
"5390","58-61-7",139,"OIRDTQYFTABQOQ-UHFFFAOYSA-N","OIRDTQYFTABQOQ","ADORA1"
"5391","58-61-7",139,"OIRDTQYFTABQOQ-UHFFFAOYSA-N","OIRDTQYFTABQOQ","ADORA2A"
"5392","58-61-7",139,"OIRDTQYFTABQOQ-UHFFFAOYSA-N","OIRDTQYFTABQOQ","ADORA2B"
"5393","58-61-7",139,"OIRDTQYFTABQOQ-UHFFFAOYSA-N","OIRDTQYFTABQOQ","ADORA3"
"5394","58-61-7",139,"OIRDTQYFTABQOQ-UHFFFAOYSA-N","OIRDTQYFTABQOQ","PI4K2A"
"5395","58-61-7",139,"OIRDTQYFTABQOQ-UHFFFAOYSA-N","OIRDTQYFTABQOQ","PI4K2B"
"5396","58-61-7",139,"OIRDTQYFTABQOQ-UHFFFAOYSA-N","OIRDTQYFTABQOQ","TRPM4"
"5397","58-61-7",139,"OIRDTQYFTABQOQ-UHFFFAOYSA-N","OIRDTQYFTABQOQ","ADA"
"5398","616-91-1",139,"PWKSKIMOESPYIA-UHFFFAOYSA-N","PWKSKIMOESPYIA","ACY1"
"5399","616-91-1",139,"PWKSKIMOESPYIA-UHFFFAOYSA-N","PWKSKIMOESPYIA","CHUK"
"5400","616-91-1",139,"PWKSKIMOESPYIA-UHFFFAOYSA-N","PWKSKIMOESPYIA","GRIN1"
"5401","616-91-1",139,"PWKSKIMOESPYIA-UHFFFAOYSA-N","PWKSKIMOESPYIA","GRIN2A"
"5402","616-91-1",139,"PWKSKIMOESPYIA-UHFFFAOYSA-N","PWKSKIMOESPYIA","GRIN2B"
"5403","616-91-1",139,"PWKSKIMOESPYIA-UHFFFAOYSA-N","PWKSKIMOESPYIA","GRIN2D"
"5404","616-91-1",139,"PWKSKIMOESPYIA-UHFFFAOYSA-N","PWKSKIMOESPYIA","GRIN3A"
"5405","616-91-1",139,"PWKSKIMOESPYIA-UHFFFAOYSA-N","PWKSKIMOESPYIA","GSS"
"5406","616-91-1",139,"PWKSKIMOESPYIA-UHFFFAOYSA-N","PWKSKIMOESPYIA","IKBKB"
"5407","616-91-1",139,"PWKSKIMOESPYIA-UHFFFAOYSA-N","PWKSKIMOESPYIA","RELA"
"5408","616-91-1",139,"PWKSKIMOESPYIA-UHFFFAOYSA-N","PWKSKIMOESPYIA","SLC7A11"
"5409","2174-16-5",139,"YGSDEFSMJLZEOE-UHFFFAOYSA-N","YGSDEFSMJLZEOE","AKR1C1"
"5410","2174-16-5",139,"YGSDEFSMJLZEOE-UHFFFAOYSA-N","YGSDEFSMJLZEOE","ASIC3"
"5411","2174-16-5",139,"YGSDEFSMJLZEOE-UHFFFAOYSA-N","YGSDEFSMJLZEOE","PTGS1"
"5412","2174-16-5",139,"YGSDEFSMJLZEOE-UHFFFAOYSA-N","YGSDEFSMJLZEOE","PTGS2"
"5413","58-55-9",139,"ZFXYFBGIUFBOJW-UHFFFAOYSA-N","ZFXYFBGIUFBOJW","ADORA1"
"5414","58-55-9",139,"ZFXYFBGIUFBOJW-UHFFFAOYSA-N","ZFXYFBGIUFBOJW","ADORA2A"
"5415","58-55-9",139,"ZFXYFBGIUFBOJW-UHFFFAOYSA-N","ZFXYFBGIUFBOJW","ADORA2B"
"5416","58-55-9",139,"ZFXYFBGIUFBOJW-UHFFFAOYSA-N","ZFXYFBGIUFBOJW","ADORA3"
"5417","58-55-9",139,"ZFXYFBGIUFBOJW-UHFFFAOYSA-N","ZFXYFBGIUFBOJW","HDAC2"
"5418","58-55-9",139,"ZFXYFBGIUFBOJW-UHFFFAOYSA-N","ZFXYFBGIUFBOJW","PDE3A"
